ID,loss,complexity,MSE,expanded_form,substituted_form
0,0.00015398489,15,0.0001539848851887605,0.5314495*x0**2 + 0.5314495*x0*x1 + 0.15496922865736*x0 + 3.3646028*x1 - 0.017456073,0.5314495*dx*x + 3.3646028*dx + 0.5314495*x**2 + 0.15496922865736*x - 0.017456073
1,0.00015380334,15,0.0001538034366809321,0.524716506136028*x0**2 + 0.524716506136028*x0*x1 + 0.158144869230999*x0 + 3.3624043*x1 - 0.0174955814821685,0.524716506136028*dx*x + 3.3624043*dx + 0.524716506136028*x**2 + 0.158144869230999*x - 0.0174955814821685
2,0.00015346035,15,0.00015346035867753443,0.5227679*x0**2 + 0.5227679*x0*x1 + 0.157625797953603*x0 + 3.3626466*x1 - 0.016914744,0.5227679*dx*x + 3.3626466*dx + 0.5227679*x**2 + 0.157625797953603*x - 0.016914744
3,0.00015354103,15,0.00015354098473745545,0.5194029*x0**2 + 0.5194029*x0*x1 + 0.157753698041625*x0 + 3.3628354*x1 - 0.0166701692908152,0.5194029*dx*x + 3.3628354*dx + 0.5194029*x**2 + 0.157753698041625*x - 0.0166701692908152
4,0.0001539091,15,0.00015390909988577167,0.537577900116292*x0**2 + 0.537577900116292*x0*x1 + 0.156713349369814*x0 + 3.3641398*x1 - 0.017735925,0.537577900116292*dx*x + 3.3641398*dx + 0.537577900116292*x**2 + 0.156713349369814*x - 0.017735925
5,0.00015346779,15,0.0001534677964985247,0.5247513*x0**2 + 0.5247513*x0*x1 + 0.15819803381412*x0 + 3.3633463*x1 - 0.017005978,0.5247513*dx*x + 3.3633463*dx + 0.5247513*x**2 + 0.15819803381412*x - 0.017005978
6,0.00015365113,15,0.00015365116790220265,0.516578933427075*x0**2 + 0.516578933427075*x0*x1 + 0.155753884688645*x0 + 3.3619545*x1 - 0.016574295,0.516578933427075*dx*x + 3.3619545*dx + 0.516578933427075*x**2 + 0.155753884688645*x - 0.016574295
7,0.00015349599,15,0.00015349599844853622,0.531176*x0**2 + 0.531176*x0*x1 + 0.15800315083688*x0 + 3.3633847*x1 - 0.017319262,0.531176*dx*x + 3.3633847*dx + 0.531176*x**2 + 0.15800315083688*x - 0.017319262
8,0.00015383828,15,0.00015383827453437134,0.520801*x0**2 + 0.520801*x0*x1 + 0.15640619595054*x0 + 3.3636277*x1 - 0.016252786,0.520801*dx*x + 3.3636277*dx + 0.520801*x**2 + 0.15640619595054*x - 0.016252786
9,0.00015350516,15,0.00015350519594625677,0.5300779*x0**2 + 0.5300779*x0*x1 + 0.15793798249196*x0 + 3.3626015*x1 - 0.017299272,0.5300779*dx*x + 3.3626015*dx + 0.5300779*x**2 + 0.15793798249196*x - 0.017299272
