,complexity,loss,equation,score,sympy_format,lambda_format
0,1,2.0587137e-08,-9.287392e-8,0.0,-9.28739200000000e-8,PySRFunction(X=>-9.28739200000000E-8)
1,3,1.1905952e-09,x1 * 1.1608715e-5,1.4251065565708572,x1*1.1608715e-5,PySRFunction(X=>x1*1.1608715e-5)
2,5,1.0429809e-09,(x0 + x1) * 1.1648504e-5,0.06618524342863755,(x0 + x1)*1.1648504e-5,PySRFunction(X=>(x0 + x1)*1.1648504e-5)
3,7,2.5315988e-10,(x1 * 1.1591892e-5) + (x0 * 0.0001417556),0.7079084581873559,x0*0.0001417556 + x1*1.1591892e-5,PySRFunction(X=>x0*0.0001417556 + x1*1.1591892e-5)
4,9,2.0177578e-10,((x1 * 1.1555261e-5) + (x0 * 0.00014852043)) + 7.2030343e-6,0.11343207250175612,x0*0.00014852043 + x1*1.1555261e-5 + 7.2030343e-6,PySRFunction(X=>x0*0.00014852043 + x1*1.1555261e-5 + 7.2030343e-6)
5,11,9.649927e-11,(x1 * ((x0 * 6.857881e-6) + 1.1905641e-5)) + (x0 * 0.00014261741),0.36881081867273,x0*0.00014261741 + x1*(x0*6.857881e-6 + 1.1905641e-5),PySRFunction(X=>x0*0.00014261741 + x1*(x0*6.857881e-6 + 1.1905641e-5))
6,13,4.5924476e-11,(7.422457e-6 + (x1 * ((x0 * 7.0670135e-6) + 1.1915564e-5))) + (x0 * 0.00014982796),0.3712686112104249,x0*0.00014982796 + x1*(x0*7.0670135e-6 + 1.1915564e-5) + 7.422457e-6,PySRFunction(X=>x0*0.00014982796 + x1*(x0*7.0670135e-6 + 1.1915564e-5) + 7.422457e-6)
7,15,6.673663e-12,(x1 * ((x0 * 6.9471707e-6) + 1.1901787e-5)) + (x0 * ((x0 * 0.00018092582) + 0.00016472256)),0.964414668265221,x0*(x0*0.00018092582 + 0.00016472256) + x1*(x0*6.9471707e-6 + 1.1901787e-5),PySRFunction(X=>x0*(x0*0.00018092582 + 0.00016472256) + x1*(x0*6.9471707e-6 + 1.1901787e-5))
8,17,6.189669e-12,((((x0 * 6.9893254e-6) + 1.1902026e-5) * x1) + (((x0 * 0.00019511225) + 0.00016715565) * x0)) + -8.998168e-7,0.03764363633777248,x0*(x0*0.00019511225 + 0.00016715565) + x1*(x0*6.9893254e-6 + 1.1902026e-5) - 8.998168e-7,PySRFunction(X=>x0*(x0*0.00019511225 + 0.00016715565) + x1*(x0*6.9893254e-6 + 1.1902026e-5) - 8.998168e-7)
9,19,6.1615188e-12,((((x0 * 6.9893254e-6) + 1.1902026e-5) * x1) + ((((x0 * 0.00019511225) + 0.00016715565) * x0) * 0.99629533)) + -8.998168e-7,0.0022791531631007472,(x0*0.00019511225 + 0.00016715565)*x0*0.99629533 + x1*(x0*6.9893254e-6 + 1.1902026e-5) - 8.998168e-7,PySRFunction(X=>(x0*0.00019511225 + 0.00016715565)*x0*0.99629533 + x1*(x0*6.9893254e-6 + 1.1902026e-5) - 8.998168e-7)
