,complexity,loss,equation,score,sympy_format,lambda_format
0,1,9.373845,x0,0.0,x0,PySRFunction(X=>x0)
1,2,7.8398275,tan(x0),0.17870653269749465,tan(x0),PySRFunction(X=>tan(x0))
2,3,0.2779153,x0 * 5.273762,3.33965571954297,x0*5.273762,PySRFunction(X=>x0*5.273762)
3,5,0.27771556,(x0 * 5.269938) + 0.011535777,0.00035948328824648296,x0*5.269938 + 0.011535777,PySRFunction(X=>x0*5.269938 + 0.011535777)
4,6,0.27763084,(x0 * 6.1788044) - asinh(x0),0.00030510686899990695,x0*6.1788044 - asinh(x0),PySRFunction(X=>x0*6.1788044 - asinh(x0))
5,8,0.27742714,(x0 * 6.1831684) - (asinh(x0) - 0.018889671),0.00036698870475620365,x0*6.1831684 - (asinh(x0) - 1*0.018889671),PySRFunction(X=>x0*6.1831684 - (asinh(x0) - 1*0.018889671))
6,9,0.27592182,((0.002013775 / (x0 + -0.8393632)) - -5.2976413) * x0,0.005440775431750815,x0*(-1*(-5.2976413) + 0.002013775/(x0 - 0.8393632)),PySRFunction(X=>x0*(-1*(-5.2976413) + 0.002013775/(x0 - 0.8393632)))
7,10,0.27589875,((0.002013775 / tanh(x0 + -0.8393632)) - -5.2976413) * x0,8.36141357085899e-05,x0*(-1*(-5.2976413) + 0.002013775/tanh(x0 - 0.8393632)),PySRFunction(X=>x0*(-1*(-5.2976413) + 0.002013775/tanh(x0 - 0.8393632)))
8,12,0.2758934,((tanh(x0) * 0.0026745459) / (x0 + -0.8393632)) - (x0 * -5.2976413),9.695679795713937e-06,-(-5.2976413)*x0 + tanh(x0)*0.0026745459/(x0 - 0.8393632),PySRFunction(X=>-(-5.2976413)*x0 + tanh(x0)*0.0026745459/(x0 - 0.8393632))
9,13,0.2758812,(tanh(sign(x0)) * (0.0026745459 / (x0 + -0.8393632))) - (x0 * -5.2976413),4.4220955448125e-05,-(-5.2976413)*x0 + tanh(sign(x0))*0.0026745459/(x0 - 0.8393632),PySRFunction(X=>-(-5.2976413)*x0 + tanh(sign(x0))*0.0026745459/(x0 - 0.8393632))
10,14,0.27575886,x0 * ((tan(x0 - (-0.00020961794 - sign(asinh(x0)))) * -0.0012875414) - -5.2832813),0.00044355010042505783,x0*(tan(x0 - (-sign(asinh(x0)) - 0.00020961794))*(-0.0012875414) - 1*(-5.2832813)),PySRFunction(X=>x0*(tan(x0 - (-sign(asinh(x0)) - 0.00020961794))*(-0.0012875414) - 1*(-5.2832813)))
11,15,0.2757527,x0 * ((tan(x0 - ((-0.00020961794 / x0) - sign(x0))) * -0.0012875414) - -5.2832813),2.23386070102485e-05,x0*(tan(x0 - (-sign(x0) - 0.00020961794/x0))*(-0.0012875414) - 1*(-5.2832813)),PySRFunction(X=>x0*(tan(x0 - (-sign(x0) - 0.00020961794/x0))*(-0.0012875414) - 1*(-5.2832813)))
12,17,0.27570948,x0 * ((-0.0053331973 / tan(cosh(abs(-1.6711679 - sign(x0))) * (x0 + x0))) - -5.2832813),7.837346178209973e-05,x0*(-1*(-5.2832813) - 0.0053331973/tan((x0 + x0)*cosh(Abs(sign(x0) + 1.6711679)))),PySRFunction(X=>x0*(-1*(-5.2832813) - 0.0053331973/tan((x0 + x0)*cosh(Abs(sign(x0) + 1.6711679)))))
13,20,0.27496326,x0 * ((-0.0053331973 / tan((abs(x0) + (-1.0 - cosh(x0 - -1.0))) * (x0 + x0))) - -5.2832813),0.0009034046328677091,x0*(-1*(-5.2832813) - 0.0053331973/tan((x0 + x0)*(-cosh(x0 - 1*(-1.0)) + Abs(x0) - 1.0))),PySRFunction(X=>x0*(-1*(-5.2832813) - 0.0053331973/tan((x0 + x0)*(-cosh(x0 - 1*(-1.0)) + Abs(x0) - 1.0))))
14,24,0.27490214,x0 * (((x0 - -0.5457421) * (-0.0053331973 / tan((abs(x0) + (-1.0 - cosh(x0 - -1.0))) * (x0 + x0)))) - -5.2832813),5.5577237858295174e-05,x0*((x0 - 1*(-0.5457421))*(-0.0053331973)/tan((x0 + x0)*(-cosh(x0 - 1*(-1.0)) + Abs(x0) - 1.0)) - 1*(-5.2832813)),PySRFunction(X=>x0*((x0 - 1*(-0.5457421))*(-0.0053331973)/tan((x0 + x0)*(-cosh(x0 - 1*(-1.0)) + Abs(x0) - 1.0)) - 1*(-5.2832813)))
