Complexity,Loss,Equation
1,2624.3857,"-17.289696"
3,657.7555,"x0 * -67.428406"
5,347.44058,"(x0 * -67.68705) - 17.613075"
7,334.7143,"(x0 * (x0 + -67.86165)) - 18.16698"
9,15.119251,"(x0 * (-67.372086 - (x0 * -51.631195))) + -43.305737"
11,15.072577,"((-66.51694 - ((x0 - 51.518654) * x0)) * x0) + -43.236813"
13,15.070858,"(x0 * ((x0 - (x0 * (x0 + -50.529964))) + -66.81251)) + -43.31587"
15,15.062104,"(x0 * (((x0 - ((x0 + -50.529964) * x0)) - 0.77920085) + -65.84666)) + -43.31587"
17,15.059317,"(x0 * ((x0 + (-0.2248404 - (((x0 * 1.7195399) + -50.529964) * x0))) + -65.84666)) + -43.31587"
21,15.054391,"((x0 * (((x0 - (x0 * 2.4718833)) * (x0 + -0.16016757)) + (-67.372086 - (x0 * -51.369072)))) + -43.305737) + x0"
25,15.053067,"((x0 * (((((x0 * 1.2302325) + (x0 - (x0 * 3.657529))) * (x0 + -0.16016757)) + -67.372086) - (x0 * -51.369072))) + x0) + -43.305737"
