Complexity,Loss,Equation
1,0.044952355,"-0.04963025"
15,0.044846606,"(sin((x0 * sin(x0 * x0)) * x0) * (x0 * 0.0041905534)) + -0.053730935"
17,0.04482444,"((sin((x0 * sin(sin(sin(x0 * x0)))) * x0) * x0) * 0.0041905534) + -0.053730935"
18,0.04482416,"sin((sin((x0 * sin(sin(sin(x0 * x0)))) * x0) * (x0 * 0.0041905534)) + -0.053730935)"
19,0.04482388,"sin(sin((sin((x0 * sin(sin(sin(x0 * x0)))) * x0) * (x0 * 0.0041905534)) + -0.053730935))"
