,complexity,loss,equation,score,sympy_format,lambda_format
0,1,33.75521,37.69932,0.0,37.6993200000000,PySRFunction(X=>37.6993200000000)
1,3,28.742485,37.689167 - x0,0.08037921700233969,37.689167 - x0,PySRFunction(X=>37.689167 - x0)
2,4,27.116907,37.689117 - tan(x0),0.058218933874766086,37.689117 - tan(x0),PySRFunction(X=>37.689117 - tan(x0))
3,5,18.502335,(10.490986 - x0) ^ 1.5429292,0.3822604675596853,(10.490986 - x0)**1.5429292,PySRFunction(X=>(10.490986 - x0)**1.5429292)
4,7,18.502182,((10.49448 - x0) ^ 1.5431685) + -0.030730175,4.134630374926016e-06,(10.49448 - x0)**1.5431685 - 0.030730175,PySRFunction(X=>(10.49448 - x0)**1.5431685 - 0.030730175)
5,11,18.438887,((10.535359 - x0) ^ 1.5495483) - cos(cos(x0 / 0.060012363)),0.0008567031714710121,(10.535359 - x0)**1.5495483 - cos(cos(x0/0.060012363)),PySRFunction(X=>(10.535359 - x0)**1.5495483 - cos(cos(x0/0.060012363)))
6,14,18.411283,((10.527065 - x0) ^ 1.5472428) - abs(cos(tan((x0 + x0) - 0.18920515))),0.0004993917289601622,(10.527065 - x0)**1.5472428 - Abs(cos(tan(x0 + x0 - 1*0.18920515))),PySRFunction(X=>(10.527065 - x0)**1.5472428 - Abs(cos(tan(x0 + x0 - 1*0.18920515))))
7,16,18.393095,((10.527065 - x0) ^ 1.5472428) - abs(cos(tan(((x0 + x0) * x0) * 3.870844))),0.0004941803793176726,(10.527065 - x0)**1.5472428 - Abs(cos(tan((x0 + x0)*x0*3.870844))),PySRFunction(X=>(10.527065 - x0)**1.5472428 - Abs(cos(tan((x0 + x0)*x0*3.870844))))
8,20,18.383514,((10.527065 - x0) ^ 1.5472428) - abs(cos(tan(((x0 - -1.9326069) + x0) * (x0 - -1.3002515)) - x0)),0.0001302594295296641,(10.527065 - x0)**1.5472428 - Abs(cos(-x0 + tan((x0 - 1*(-1.3002515))*(x0 + x0 - 1*(-1.9326069))))),PySRFunction(X=>(10.527065 - x0)**1.5472428 - Abs(cos(-x0 + tan((x0 - 1*(-1.3002515))*(x0 + x0 - 1*(-1.9326069))))))
9,22,18.379646,((10.527065 - x0) ^ 1.5472428) - abs(cos(tan((x0 + (x0 - -1.9326069)) * 3.870844) - ((x0 + 1.0130858) - -1.9326069))),0.00010521402442754446,(10.527065 - x0)**1.5472428 - Abs(cos(-(x0 + 1.0130858 - 1*(-1.9326069)) + tan((x0 + x0 - 1*(-1.9326069))*3.870844))),PySRFunction(X=>(10.527065 - x0)**1.5472428 - Abs(cos(-(x0 + 1.0130858 - 1*(-1.9326069)) + tan((x0 + x0 - 1*(-1.9326069))*3.870844))))
10,28,18.363829,((10.527065 - x0) ^ 1.5472428) - abs(cos(x0 + (x0 - (-1.9326069 * tan(3.870844 - cos((x0 + (10.527065 - x0)) * (3.870844 - tan(x0)))))))),0.000143490338325318,(10.527065 - x0)**1.5472428 - Abs(cos(x0 + x0 - (-1)*1.9326069*tan(3.870844 - cos((3.870844 - tan(x0))*(-x0 + x0 + 10.527065))))),PySRFunction(X=>(10.527065 - x0)**1.5472428 - Abs(cos(x0 + x0 - (-1)*1.9326069*tan(3.870844 - cos((3.870844 - tan(x0))*(-x0 + x0 + 10.527065))))))
