,complexity,loss,equation,score,sympy_format,lambda_format
0,1,0.042401507,-0.66268694,0.0,-0.662686940000000,PySRFunction(X=>-0.662686940000000)
1,3,0.009042476,x0 * -0.0102633,0.772625436675895,x0*(-0.0102633),PySRFunction(X=>x0*(-0.0102633))
2,5,0.0021481782,(x0 + 27.946964) * -0.007424294,0.7186564483039629,(x0 + 27.946964)*(-0.007424294),PySRFunction(X=>(x0 + 27.946964)*(-0.007424294))
3,7,0.00032034022,((x0 * 7.539961e-5) + -0.016261794) * x0,0.9514958972856624,x0*(x0*7.539961e-5 - 0.016261794),PySRFunction(X=>x0*(x0*7.539961e-5 - 0.016261794))
4,9,1.9286415e-05,(((x0 * 5.8910664e-5) + -0.014035765) * x0) + -0.06616851,1.4049913282269053,x0*(x0*5.8910664e-5 - 0.014035765) - 0.06616851,PySRFunction(X=>x0*(x0*5.8910664e-5 - 0.014035765) - 0.06616851)
5,11,1.9164383e-05,((((x0 + 0.6739724) * 5.874968e-5) + -0.014047131) * x0) + -0.06751964,0.0031737289229839443,x0*((x0 + 0.6739724)*5.874968e-5 - 0.014047131) - 0.06751964,PySRFunction(X=>x0*((x0 + 0.6739724)*5.874968e-5 - 0.014047131) - 0.06751964)
6,13,1.8707158e-05,(x0 * (x0 + (((x0 + -0.0063337833) * -0.9999415) + -0.020336108))) + -0.06667418,0.012073636421549443,x0*(x0 + (x0 - 0.0063337833)*(-0.9999415) - 0.020336108) - 0.06667418,PySRFunction(X=>x0*(x0 + (x0 - 0.0063337833)*(-0.9999415) - 0.020336108) - 0.06667418)
7,15,7.435349e-06,(((x0 * 3.689884e-5) + -0.014670681) * (((x0 * x0) * -0.0025073492) + x0)) + -0.06068535,0.4613303562044651,(x0*3.689884e-5 - 0.014670681)*(x0*x0*(-0.0025073492) + x0) - 0.06068535,PySRFunction(X=>(x0*3.689884e-5 - 0.014670681)*(x0*x0*(-0.0025073492) + x0) - 0.06068535)
8,17,7.4289583e-06,(((x0 * 3.689884e-5) + -0.014670681) * ((((x0 * x0) + -0.83067036) * -0.0025073492) + x0)) + -0.06068535,0.0004299359711005517,(x0 + (x0*x0 - 0.83067036)*(-0.0025073492))*(x0*3.689884e-5 - 0.014670681) - 0.06068535,PySRFunction(X=>(x0 + (x0*x0 - 0.83067036)*(-0.0025073492))*(x0*3.689884e-5 - 0.014670681) - 0.06068535)
9,19,2.1362065e-07,x0 + ((((x0 * (x0 * -0.0024722214)) + x0) * (x0 * 9.801045e-5)) + ((x0 * -1.0157409) + -0.050952535)),1.7744695737775864,(x0*x0*(-0.0024722214) + x0)*x0*9.801045e-5 + x0*(-1.0157409) + x0 - 0.050952535,PySRFunction(X=>(x0*x0*(-0.0024722214) + x0)*x0*9.801045e-5 + x0*(-1.0157409) + x0 - 0.050952535)
10,21,2.132613e-07,(x0 + ((((((x0 * x0) + 0.9361318) * -0.0024722214) + x0) * 9.801045e-5) * x0)) + ((x0 * -1.0157409) + -0.050952535),0.0008418020131376955,(x0 + (x0*x0 + 0.9361318)*(-0.0024722214))*9.801045e-5*x0 + x0*(-1.0157409) + x0 - 0.050952535,PySRFunction(X=>(x0 + (x0*x0 + 0.9361318)*(-0.0024722214))*9.801045e-5*x0 + x0*(-1.0157409) + x0 - 0.050952535)
