Complexity,Loss,Equation
1,1916.095,"0.3564716"
2,1839.9628,"acos(x0)"
3,9.517941,"x0 * -61.878296"
5,9.515942,"(x0 * -61.882614) - -0.057871215"
6,9.497626,"(-60.998592 - abs(x0)) * x0"
8,9.495974,"((-60.998592 - abs(x0)) * x0) - -0.06742319"
9,9.453298,"tanh(sign(x0 + 0.12592456)) + (x0 * -62.71157)"
11,9.406529,"tanh(sign((x0 + x0) + 0.29331788)) + (x0 * -62.71157)"
16,9.402354,"(x0 * -62.348904) + atan(atan(inv(x0 + ((x0 + (x0 + x0)) + 0.6243574))))"
17,9.380143,"(x0 * -62.348904) + atan(inv((x0 + x0) + ((x0 + (x0 + x0)) + 0.7321147)))"
18,9.379116,"(x0 * -62.348904) + atan(inv((x0 + x0) + ((x0 + asinh(x0 + x0)) + 0.7321147)))"
