num_terms_removed,MSE,actual_eqn,removed_terms,full_eqn
0,1.5242831528691246e-08,1.63598757103568e-16*dx**4 + 7.16949592271367e-13*dx**3 + 4.8414803930801e-10*dx**2*x - 1.13502008001985e-9*dx**2 - 8.9840188316849e-7*dx*x + 4.51888537209393e-6*dx + 0.00216706930850677*x + 0.000118317225972265,[],1.63598757103568e-16*dx**4 + 7.16949592271367e-13*dx**3 + 4.8414803930801e-10*dx**2*x - 1.13502008001985e-9*dx**2 - 8.9840188316849e-7*dx*x + 4.51888537209393e-6*dx + 0.00216706930850677*x + 0.000118317225972265
1,1.5482532774923818e-08,7.16949592271367e-13*dx**3 + 4.8414803930801e-10*dx**2*x - 1.13502008001985e-9*dx**2 - 8.9840188316849e-7*dx*x + 4.51888537209393e-6*dx + 0.00216706930850677*x + 0.000118317225972265,[dx**4],1.63598757103568e-16*dx**4 + 7.16949592271367e-13*dx**3 + 4.8414803930801e-10*dx**2*x - 1.13502008001985e-9*dx**2 - 8.9840188316849e-7*dx*x + 4.51888537209393e-6*dx + 0.00216706930850677*x + 0.000118317225972265
2,8.972419891881252e-08,4.8414803930801e-10*dx**2*x - 1.13502008001985e-9*dx**2 - 8.9840188316849e-7*dx*x + 4.51888537209393e-6*dx + 0.00216706930850677*x + 0.000118317225972265,"[dx**4, dx**3]",1.63598757103568e-16*dx**4 + 7.16949592271367e-13*dx**3 + 4.8414803930801e-10*dx**2*x - 1.13502008001985e-9*dx**2 - 8.9840188316849e-7*dx*x + 4.51888537209393e-6*dx + 0.00216706930850677*x + 0.000118317225972265
3,1.1533281015450224e-07,-1.13502008001985e-9*dx**2 - 8.9840188316849e-7*dx*x + 4.51888537209393e-6*dx + 0.00216706930850677*x + 0.000118317225972265,"[dx**4, dx**3, dx**2*x]",1.63598757103568e-16*dx**4 + 7.16949592271367e-13*dx**3 + 4.8414803930801e-10*dx**2*x - 1.13502008001985e-9*dx**2 - 8.9840188316849e-7*dx*x + 4.51888537209393e-6*dx + 0.00216706930850677*x + 0.000118317225972265
4,1.1087755560855293e-05,-8.9840188316849e-7*dx*x + 4.51888537209393e-6*dx + 0.00216706930850677*x + 0.000118317225972265,"[dx**4, dx**3, dx**2*x, dx**2]",1.63598757103568e-16*dx**4 + 7.16949592271367e-13*dx**3 + 4.8414803930801e-10*dx**2*x - 1.13502008001985e-9*dx**2 - 8.9840188316849e-7*dx*x + 4.51888537209393e-6*dx + 0.00216706930850677*x + 0.000118317225972265
5,2.3500921642844523e-05,4.51888537209393e-6*dx + 0.00216706930850677*x + 0.000118317225972265,"[dx**4, dx**3, dx**2*x, dx**2, dx*x]",1.63598757103568e-16*dx**4 + 7.16949592271367e-13*dx**3 + 4.8414803930801e-10*dx**2*x - 1.13502008001985e-9*dx**2 - 8.9840188316849e-7*dx*x + 4.51888537209393e-6*dx + 0.00216706930850677*x + 0.000118317225972265
