Complexity,Loss,Equation
1,1525.0857,"-8.711277"
3,1033.345,"x0 / 0.029614735"
4,974.3143,"exp(x0 * 4.252711)"
5,960.213,"-8.626016 - (x0 * -33.6555)"
6,304.17764,"exp(x0 * 4.7225204) - 29.81619"
7,260.39975,"exp(atan(x0) * 5.9467607) - 31.488052"
9,1.6181357e-11,"-52.22488 - (((x0 + 0.3879522) * -87.707855) * x0)"
11,1.33432805e-11,"(x0 * 34.026455) - (((x0 * x0) * -87.707855) + 52.22488)"
13,1.0421677e-11,"((x0 * 34.026455) + 1.7306997) - (((x0 * x0) * -87.707855) + 53.955578)"
17,9.411911e-12,"(((x0 * x0) * 57.017906) - 52.22488) + ((x0 * (x0 * 30.68995)) + (x0 * 34.026455))"
