num_terms_removed,MSE,actual_eqn,removed_terms,full_eqn
0,6.642638778347276e-13,2.3272046e-6*dx*x**4 + 2.3272046e-6*dx*x**3 - 8.10476881861108e-7*dx*x**2 - 8.10476881861108e-7*dx*x + 7.56111e-6*dx + 0.0005987033*x**2 + 0.00106029186*x + 2.4204504e-5,[],2.3272046e-6*dx*x**4 + 2.3272046e-6*dx*x**3 - 8.10476881861108e-7*dx*x**2 - 8.10476881861108e-7*dx*x + 7.56111e-6*dx + 0.0005987033*x**2 + 0.00106029186*x + 2.4204504e-5
1,6.399558033210649e-13,2.3272046e-6*dx*x**3 - 8.10476881861108e-7*dx*x**2 - 8.10476881861108e-7*dx*x + 7.56111e-6*dx + 0.0005987033*x**2 + 0.00106029186*x + 2.4204504e-5,[dx*x**4],2.3272046e-6*dx*x**4 + 2.3272046e-6*dx*x**3 - 8.10476881861108e-7*dx*x**2 - 8.10476881861108e-7*dx*x + 7.56111e-6*dx + 0.0005987033*x**2 + 0.00106029186*x + 2.4204504e-5
2,1.7205510187516525e-12,-8.10476881861108e-7*dx*x**2 - 8.10476881861108e-7*dx*x + 7.56111e-6*dx + 0.0005987033*x**2 + 0.00106029186*x + 2.4204504e-5,"[dx*x**4, dx*x**3]",2.3272046e-6*dx*x**4 + 2.3272046e-6*dx*x**3 - 8.10476881861108e-7*dx*x**2 - 8.10476881861108e-7*dx*x + 7.56111e-6*dx + 0.0005987033*x**2 + 0.00106029186*x + 2.4204504e-5
3,5.612728950708822e-12,-8.10476881861108e-7*dx*x + 7.56111e-6*dx + 0.0005987033*x**2 + 0.00106029186*x + 2.4204504e-5,"[dx*x**4, dx*x**3, dx*x**2]",2.3272046e-6*dx*x**4 + 2.3272046e-6*dx*x**3 - 8.10476881861108e-7*dx*x**2 - 8.10476881861108e-7*dx*x + 7.56111e-6*dx + 0.0005987033*x**2 + 0.00106029186*x + 2.4204504e-5
4,1.3413965700259437e-09,-8.10476881861108e-7*dx*x + 7.56111e-6*dx + 0.00106029186*x + 2.4204504e-5,"[dx*x**4, dx*x**3, dx*x**2, x**2]",2.3272046e-6*dx*x**4 + 2.3272046e-6*dx*x**3 - 8.10476881861108e-7*dx*x**2 - 8.10476881861108e-7*dx*x + 7.56111e-6*dx + 0.0005987033*x**2 + 0.00106029186*x + 2.4204504e-5
5,1.3578080299442214e-09,7.56111e-6*dx + 0.00106029186*x + 2.4204504e-5,"[dx*x**4, dx*x**3, dx*x**2, x**2, dx*x]",2.3272046e-6*dx*x**4 + 2.3272046e-6*dx*x**3 - 8.10476881861108e-7*dx*x**2 - 8.10476881861108e-7*dx*x + 7.56111e-6*dx + 0.0005987033*x**2 + 0.00106029186*x + 2.4204504e-5
