,complexity,loss,equation,score,sympy_format,lambda_format
0,1,1.8893826e-07,3.1314097e-11,0.0,3.13140970000000e-11,PySRFunction(X=>3.13140970000000E-11)
1,3,9.1726555e-08,x1 * 5.0247704e-6,0.36130418603998116,x1*5.0247704e-6,PySRFunction(X=>x1*5.0247704e-6)
2,5,9.126134e-08,5.0247704e-6 * (x0 + x1),0.002542332116001071,5.0247704e-6*(x0 + x1),PySRFunction(X=>5.0247704e-6*(x0 + x1))
3,7,1.539272e-08,(x1 + (x3 * x0)) * 4.679623e-6,0.8899162941688701,(x0*x3 + x1)*4.679623e-6,PySRFunction(X=>(x0*x3 + x1)*4.679623e-6)
4,9,1.0610942e-08,((x3 * (x0 + 0.04904729)) + x1) * 4.8157144e-6,0.18600446876270038,(x1 + x3*(x0 + 0.04904729))*4.8157144e-6,PySRFunction(X=>(x1 + x3*(x0 + 0.04904729))*4.8157144e-6)
5,11,8.503588e-09,((x1 * (x7 + 1.8335981)) + (x0 * x3)) * 4.5059305e-6,0.11069877038697647,(x0*x3 + x1*(x7 + 1.8335981))*4.5059305e-6,PySRFunction(X=>(x0*x3 + x1*(x7 + 1.8335981))*4.5059305e-6)
6,13,4.0685144e-09,((x1 * (x7 + 1.833592)) + ((x0 + 0.05019593) * x3)) * 4.6211862e-6,0.3686051357702236,(x1*(x7 + 1.833592) + x3*(x0 + 0.05019593))*4.6211862e-6,PySRFunction(X=>(x1*(x7 + 1.833592) + x3*(x0 + 0.05019593))*4.6211862e-6)
7,15,1.0417458e-09,((x3 * (x0 + 0.048414033)) + ((x1 + x1) * (x7 + 1.265407))) * 4.666182e-6,0.6811899804507296,(x3*(x0 + 0.048414033) + (x1 + x1)*(x7 + 1.265407))*4.666182e-6,PySRFunction(X=>(x3*(x0 + 0.048414033) + (x1 + x1)*(x7 + 1.265407))*4.666182e-6)
8,17,7.639339e-10,(((x1 * ((x7 + 0.7627369) * 2.3957088)) + ((x0 + 0.048635516) * x3)) + x1) * 4.6154423e-6,0.15508598575899138,(x1*(x7 + 0.7627369)*2.3957088 + x1 + x3*(x0 + 0.048635516))*4.6154423e-6,PySRFunction(X=>(x1*(x7 + 0.7627369)*2.3957088 + x1 + x3*(x0 + 0.048635516))*4.6154423e-6)
9,19,5.861209e-10,(x1 + (((x0 + 0.04863573) * (x3 + -11.942242)) + ((x7 + 0.7627368) * (x1 * 2.3957088)))) * 4.678723e-6,0.13247759240430265,((x7 + 0.7627368)*x1*2.3957088 + x1 + (x0 + 0.04863573)*(x3 - 11.942242))*4.678723e-6,PySRFunction(X=>((x7 + 0.7627368)*x1*2.3957088 + x1 + (x0 + 0.04863573)*(x3 - 11.942242))*4.678723e-6)
10,21,4.505124e-10,(x0 * -0.00013700407) + (((((x0 + 0.04644309) * x3) + ((x7 + 0.7329596) * (x1 * 2.1873822))) + x1) * 4.9532796e-6),0.13157024032427053,x0*(-0.00013700407) + ((x7 + 0.7329596)*x1*2.1873822 + x1 + x3*(x0 + 0.04644309))*4.9532796e-6,PySRFunction(X=>x0*(-0.00013700407) + ((x7 + 0.7329596)*x1*2.1873822 + x1 + x3*(x0 + 0.04644309))*4.9532796e-6)
