Complexity,Loss,Equation
1,1.8893826e-7,"4.5483016e-8"
3,1.0167316e-7,"x1 * 0.0013922385"
5,6.019792e-8,"(x0 + x1) * 0.0011799197"
7,1.1477838e-8,"x6 * ((x0 + x1) * 2.2598372)"
9,6.5855343e-9,"(x6 * ((x0 + x1) + 0.04941185)) * 2.3231766"
11,5.6700804e-9,"(x6 * (((x1 * 1.1275254) + x0) + 0.04738358)) * 2.1884189"
13,2.186198e-9,"((x1 + ((x7 * (x0 + 0.049628932)) / -0.7779343)) * x6) * 2.4747257"
15,1.4260828e-9,"((x6 + x6) + 0.00031991047) * (x1 + (((x0 + 0.05060015) * x7) / -0.7535034))"
17,4.0338807e-10,"((((x7 / -0.7290243) * (x0 + 0.049576353)) + ((x7 + 1.7786921) * x1)) * x6) * 2.2605588"
19,3.3835817e-10,"((((x0 + 0.0496473) * (x5 + x7)) / -0.7658246) + ((x7 + 1.7748334) * x1)) * (x6 * 2.2659137)"
21,2.9229577e-10,"((((x0 + 0.058106463) * x7) / -0.69797605) + (x1 * (x7 + 1.7769952))) * (((x1 * -0.36236605) + 2.267306) * x6)"
23,1.9984896e-10,"(((x1 * -0.37903923) + 2.2663703) * ((x1 * (x7 + 1.7751553)) + (((x7 + x5) / -0.765172) * (x0 + 0.057386763)))) * x6"
25,1.7341155e-10,"(x6 + -6.2597765e-6) * (((x1 * (x7 + 1.7771155)) + (((x7 + x5) / -0.76320916) * (x0 + 0.057805795))) * ((x1 * -0.4085015) + 2.2673256))"
27,1.5744889e-10,"(((((x1 * -0.40853053) + 2.2672207) * x6) + -1.8312892e-5) * ((x1 * (x7 + 1.7769414)) + (((x7 + x5) / -0.7632782) * (x0 + 0.05493954)))) + 6.4279384e-6"
29,1.2775699e-10,"(((x1 + (x1 / (x3 * x7))) * (x7 + 1.7770382)) + (((x0 + 0.057319514) * (x5 + x7)) / -0.7634738)) * (x6 * ((x1 * -0.36238295) + 2.267236))"
31,1.1762318e-10,"((((x1 * -0.36243525) + 2.2672207) * (((x1 + (x1 / (x3 * x7))) * (x7 + 1.7769414)) + (((x0 + 0.05493952) * (x7 + x5)) / -0.7632782))) * x6) + 4.7982e-6"
33,1.0826021e-10,"(x6 * (((x7 + 1.7748334) * ((x1 / ((x2 + (x0 / -1.531787)) * x3)) + x1)) + (((x0 + 0.05739817) * (x7 + x5)) / -0.76312757))) * ((x1 * -0.36896372) + 2.2671313)"
35,9.2672356e-11,"((x1 * -0.487261) + 2.2672207) * ((x6 * ((((x1 / ((x2 + (x0 / -1.5317901)) * x3)) + x1) * (x7 + 1.7751553)) + (((x0 + 0.05493952) * (x5 + x7)) / -0.7632782))) + 3.5934936e-6)"
37,9.046537e-11,"((x1 * -0.487261) + 2.2672207) * ((((((x1 / ((x3 * ((x0 / -1.5317901) + x2)) + 1.6047096)) + x1) * (x7 + 1.7751553)) + (((x0 + 0.05493952) * (x7 + x5)) / -0.7632782)) * x6) + 3.478119e-6)"
39,8.431029e-11,"((x1 * ((x7 + 1.7751553) * -0.3936846)) + 2.2672207) * ((((((x0 + 0.054939516) * (x5 + x7)) / -0.7632782) + (((x1 / (((x0 / -1.5317901) + x2) * x3)) + x1) * (x7 + 1.7751553))) * x6) + 3.4346347e-6)"
