num_terms_removed,MSE,actual_eqn,removed_terms,full_eqn
0,4.864841741350135e-07,6.51483088029632e-10*dx**4*x + 0.00013189523*dx*x**4 + 1.7475573e-6*dx*x + 8.702598e-6*dx + 0.00013189523*x + 7.357978e-6,[],6.51483088029632e-10*dx**4*x + 0.00013189523*dx*x**4 + 1.7475573e-6*dx*x + 8.702598e-6*dx + 0.00013189523*x + 7.357978e-6
1,1.0704791733611646e-06,0.00013189523*dx*x**4 + 1.7475573e-6*dx*x + 8.702598e-6*dx + 0.00013189523*x + 7.357978e-6,[dx**4*x],6.51483088029632e-10*dx**4*x + 0.00013189523*dx*x**4 + 1.7475573e-6*dx*x + 8.702598e-6*dx + 0.00013189523*x + 7.357978e-6
2,2.16025467107147e-06,1.7475573e-6*dx*x + 8.702598e-6*dx + 0.00013189523*x + 7.357978e-6,"[dx**4*x, dx*x**4]",6.51483088029632e-10*dx**4*x + 0.00013189523*dx*x**4 + 1.7475573e-6*dx*x + 8.702598e-6*dx + 0.00013189523*x + 7.357978e-6
3,1.7642437972289203e-06,8.702598e-6*dx + 0.00013189523*x + 7.357978e-6,"[dx**4*x, dx*x**4, dx*x]",6.51483088029632e-10*dx**4*x + 0.00013189523*dx*x**4 + 1.7475573e-6*dx*x + 8.702598e-6*dx + 0.00013189523*x + 7.357978e-6
