Complexity,Loss,Equation
1,4480.203,"3.3449574"
2,4369.4893,"acos(x0)"
3,388.49362,"x0 * -90.75459"
5,378.03156,"x0 * (-90.75459 - x0)"
6,27.748356,"(exp(x0) * -81.53815) - -106.17208"
8,3.9238782,"(sin(x0 - 0.86005306) * -157.78339) - 88.64218"
9,0.89575857,"(0.28671932 - x0) * (106.97105 - (x0 * -55.49678))"
11,0.8665696,"((((x0 * x0) / -1.6449708) - x0) * 90.974075) - -30.4562"
12,0.86201876,"(0.284645 - x0) * (106.66868 - (36.63838 / (0.6653105 / neg(x0))))"
14,0.0019507557,"(109.5684 - (29.932121 / neg((0.5625065 / x0) - -0.053123713))) * (0.27659366 - x0)"
16,0.0018807731,"(0.2766023 - x0) * ((109.574615 - (36.472538 / ((0.6727436 / neg(x0)) - 0.06242547))) - x0)"
17,0.0008053116,"((109.626495 - (36.691055 / ((0.6749885 / neg(x0)) - 0.06328523))) - sinh(x0)) * (0.27664357 - x0)"
18,1.6070802e-5,"(0.27672735 - x0) * ((109.74899 - (30.058027 / (0.56043464 / neg(x0)))) - ((x0 * x0) * 5.2677813))"
20,2.9735506e-6,"((109.72901 - (29.881433 / neg((0.55726033 / x0) - -0.010219731))) - (x0 * (x0 * 4.257083))) * (0.27674413 - x0)"
22,2.4639742e-6,"(0.27673075 - x0) * ((109.90402 - neg(29.799494 / ((0.5555979 / x0) - -0.00093493477))) - (((x0 * x0) * 5.1607785) - -0.1672912))"
