ID,set_equation,picked_equation,loss,complexity,MSE,%diff_to_set_coeff_0,%diff_to_set_coeff_1,%diff_to_set_coeff_2,%diff_to_set_coeff_3,bad_equation
0,-55.038247239692154 + -86.48549653437436*x0 + -13.451752361372456*x0**2 + -98.56970615753578*x0**3,21.071379*0.11981896**x0 - 21.071379*9.49714**x0 - 56.9208472695513,132.5178,11,2003.0738220099634,3.42053049338653,-100.000000000000,-100.000000000000,-100.000000000000,1
1,-15.717840630618653 + 98.35483933593824*x0 + -84.51432968389547*x0**2 + 41.88391729761133*x0**3,55.172684 - 72.36386*0.24405777**x0,17.099834,7,1808.3366583759885,-451.019489868873,-100.000000000000,-100.000000000000,-100.000000000000,1
2,-44.60444008244937 + -65.46277033479566*x0 + -5.705354663614543*x0**2 + -27.95233498572638*x0**3,-28.86495*x0**3 - 64.660675*x0 - 47.370594,23.171627,11,4102.629868984861,6.20152144593119,-1.22526946338127,-100.000000000000,3.26489724289451,1
3,40.73458201348282 + -29.790354934595925*x0 + -65.33532289046184*x0**2 + 47.81948392181462*x0**3,48.353542*x0**3 - 65.2274582103232*x0**2 - 30.10895*x0 + 40.61605823792,18.441923,11,17.89109655246579,-0.290965979529606,1.06945709812301,-0.165093972703690,1.11682108292629,0
4,73.34750557642911 + -29.969155079963954*x0 + -84.46055181229839*x0**2 + 58.973452279877876*x0**3,-120.427475*x0 + 247.40775 - 314.45715/(x0 + 1.7634927),70.26369,11,10682.55907658631,237.309016926551,301.838072106719,-100.000000000000,-100.000000000000,1
5,-73.69294146781817 + -37.15365082470377*x0 + 8.724756293190268*x0**2 + -24.397755370575382*x0**3,-24.33512*x0**3 + 8.73299*x0**2 - 37.199593*x0 - 73.68889,0.11768987,13,0.1969317886434267,-0.00549776917229109,0.123654538050633,0.0943717684831817,-0.256725955416877,0
6,66.15208391763358 + 2.819157968619052*x0 + -45.71514717392875*x0**2 + 8.907405088414635*x0**3,-45.234573*x0**2 + 9.512091*x0 + 65.55677,43.50025,9,2636.1433266682784,-0.899917103707277,237.408939331606,-1.05123619552257,-100.000000000000,1
7,33.121446445708216 + -5.536859230918466*x0 + 97.62077048925383*x0**2 + 92.67152796952928*x0**3,191.10323**x0 + 47.285748,588.5954,5,136460.43742555077,42.7647433137002,-100.000000000000,-100.000000000000,-100.000000000000,1
8,54.126160081449484 + 3.5139624976958004*x0 + -91.1131841115512*x0**2 + 85.97093045223195*x0**3,90.40609*x0**3 - 90.40609*x0**2 + 53.85584,28.403133,11,701.3290413196006,-0.499425935707805,-100.000000000000,-0.776061245632130,5.15890606794393,1
9,75.33014686290502 + 66.98538718410614*x0 + 46.75509429232696*x0**2 + 91.7262182773892*x0**3,65.0425977049378*(0.386957189997373*x0 + 1)**4.397368,1055.6854,5,304434.4108190841,-100.000000000000,-100.000000000000,-100.000000000000,-100.000000000000,1
