Complexity,Loss,Equation
1,1647.3082,"-18.798882"
3,413.5136,"x0 * 56.521545"
5,69.78513,"(x0 - 0.32335052) * 56.521545"
6,4.124857,"sinh(x0 - -4.5942) - 81.08794"
7,0.37983206,"sinh(asinh(x0) - -4.725763) - 86.995316"
9,0.22811778,"-30.275532 - ((-2.3936934 - x0) * (x0 * 23.554634))"
11,0.22810617,"-30.286077 - ((((-2.3936934 - x0) * x0) * 23.554234) + -0.015914999)"
15,0.22796987,"(((x0 * 58.37547) + -30.287437) - (x0 - (x0 * (x0 * 23.58342)))) - x0"
18,0.22795276,"(((-29.292408 - (x0 * (inv(x0) - (x0 * 23.58342)))) - x0) + (x0 * 57.38044)) + 0.006253764"
20,0.22795269,"(((-29.292408 - (x0 * (inv(x0) - (sinh(asinh(x0)) * 23.58342)))) - x0) + (x0 * 57.38044)) + 0.006253764"
