Complexity,Loss,Equation
1,1401.8981,"0.30421174"
2,1381.168,"abs(x0)"
3,779.50934,"0.014159959 ^ x0"
4,739.9368,"0.058275126 ^ tan(x0)"
5,522.2217,"(0.01040255 ^ x0) + -18.067852"
6,185.05438,"(cosh(x0) * 181.79723) - 229.37517"
7,184.81563,"-48.968464 - ((x0 * x0) * -98.06985)"
8,66.02945,"(cosh(x0 - 0.073119424) * 179.69794) - 227.65553"
9,54.44072,"(cosh(cosh(0.0725794 - x0)) * 108.13194) - 211.33795"
10,2.1263535,"((x0 - 1.8131213) * (cos(x0) + -0.76836157)) * 118.28973"
12,0.67832017,"((x0 - 1.951576) * ((cos(x0) + -0.79026145) * 109.62071)) - 4.9717712"
13,1.8228963e-11,"((x0 + -2.0122066) * ((x0 - -0.693455) * (x0 + -0.7271152))) * -48.095013"
15,1.7643208e-11,"((x0 + 0.693455) * ((x0 - 2.0122066) * -3.5716114)) * ((x0 * 13.465914) + -9.791271)"
17,1.4876982e-11,"(((x0 - 2.0147154) * (((x0 * 13.495291) + -9.747987) * (x0 + 0.69117343))) * -3.563836) - 0.4207243"
19,1.3368379e-11,"((((x0 * 13.591481) + -9.986891) * (((x0 + x0) * -1.7693068) - -7.1061053)) * (x0 + 0.69708407)) + 0.6734812"
21,1.3336149e-11,"((((13.591481 * x0) + -9.986891) * (((x0 + tan(atan(x0))) * -1.7693068) - -7.1061053)) * (x0 + 0.69708407)) + 0.6734812"
23,1.3311593e-11,"((x0 + 0.69708407) * (((x0 * 13.591481) + -9.986891) * (((atan(tan(tan(atan(x0)))) + x0) * -1.7693068) - -7.1061053))) + 0.6734812"
25,1.3300679e-11,"((x0 + 0.69708407) * (((x0 * 13.591481) + -9.986891) * (((atan(tan(atan(tan(tan(atan(x0)))))) + x0) * -1.7693068) - -7.1061053))) + 0.6734812"
29,1.3282489e-11,"((((x0 * 13.591481) + -9.986891) * (((atan(tan(atan(tan(atan(atan(tan(tan(tan(atan(x0)))))))))) + x0) * -1.7693068) - -7.1061053)) * (x0 + 0.69708407)) + 0.6734812"
