num_terms_removed,MSE,actual_eqn,removed_terms,full_eqn
0,2.816595579403102e-07,-4.34902618338701e-8*dx**5*x**2 + 2.65066649531218e-8*dx**4*x + 3.84163647820226e-6*dx*x**2 + 1.0645639e-5*dx + 4.48586627049776e-5*x + 2.7559038e-6,[],-4.34902618338701e-8*dx**5*x**2 + 2.65066649531218e-8*dx**4*x + 3.84163647820226e-6*dx*x**2 + 1.0645639e-5*dx + 4.48586627049776e-5*x + 2.7559038e-6
1,9.730409823162997e-07,2.65066649531218e-8*dx**4*x + 3.84163647820226e-6*dx*x**2 + 1.0645639e-5*dx + 4.48586627049776e-5*x + 2.7559038e-6,[dx**5*x**2],-4.34902618338701e-8*dx**5*x**2 + 2.65066649531218e-8*dx**4*x + 3.84163647820226e-6*dx*x**2 + 1.0645639e-5*dx + 4.48586627049776e-5*x + 2.7559038e-6
2,1.472619595245531e-06,3.84163647820226e-6*dx*x**2 + 1.0645639e-5*dx + 4.48586627049776e-5*x + 2.7559038e-6,"[dx**5*x**2, dx**4*x]",-4.34902618338701e-8*dx**5*x**2 + 2.65066649531218e-8*dx**4*x + 3.84163647820226e-6*dx*x**2 + 1.0645639e-5*dx + 4.48586627049776e-5*x + 2.7559038e-6
3,1.2762205043077065e-06,1.0645639e-5*dx + 4.48586627049776e-5*x + 2.7559038e-6,"[dx**5*x**2, dx**4*x, dx*x**2]",-4.34902618338701e-8*dx**5*x**2 + 2.65066649531218e-8*dx**4*x + 3.84163647820226e-6*dx*x**2 + 1.0645639e-5*dx + 4.48586627049776e-5*x + 2.7559038e-6
