ID,loss,complexity,MSE,expanded_form,substituted_form
0,4.8335095e-12,23,3.190938538726582e-07,-1.7973409e-5*x0**3*x1 + 0.00019429234*x0**2 + 7.8232915e-6*x0*x1 + 0.00016619443*x0 + 1.1880068e-5*x1 - 1.1352726e-6,-1.7973409e-5*dx*x**3 + 7.8232915e-6*dx*x + 1.1880068e-5*dx + 0.00019429234*x**2 + 0.00016619443*x - 1.1352726e-6
1,6.5297147e-12,17,4.310721324302667e-07,0.00020386784*x0**2 + 7.1223227808832e-6*x0*x1 + 0.000169447497874326*x0 + 1.18948388586455e-5*x1 - 1.31963019470092e-6,7.1223227808832e-6*dx*x + 1.18948388586455e-5*dx + 0.00020386784*x**2 + 0.000169447497874326*x - 1.31963019470092e-6
2,3.406297e-12,31,2.2487351004107223e-07,4.12093696479674e-7*x0**2*x1**2 + 0.00018736409*x0**2 + 8.5870235e-9*x0*x1**3 + 8.27896617869338e-8*x0*x1**2 + 5.6889544e-6*x0*x1 + 0.000162030786249754*x0 + 1.19295928773582e-5*x1 - 1.8255387e-6,8.5870235e-9*dx**3*x + 4.12093696479674e-7*dx**2*x**2 + 8.27896617869338e-8*dx**2*x + 5.6889544e-6*dx*x + 1.19295928773582e-5*dx + 0.00018736409*x**2 + 0.000162030786249754*x - 1.8255387e-6
3,5.3749756e-12,23,3.548397272961211e-07,-2.3437347886416e-5*x0**3*x1 + 0.00017989468*x0**2 + 8.212013e-6*x0*x1 + 0.00016566856*x0 + 1.1893441e-5*x1,-2.3437347886416e-5*dx*x**3 + 8.212013e-6*dx*x + 1.1893441e-5*dx + 0.00017989468*x**2 + 0.00016566856*x
4,5.2345597e-12,29,3.4556982482176393e-07,4.38609284494721e-8*x0**2*x1**2 + 8.9969232312618e-5*x0**2 + 3.43754312055718e-9*x0*x1**3 + 2.27368984930123e-9*x0*x1**2 + 6.63643472481876e-6*x0*x1 + 0.000156991386054696*x0 - 3.25083621859642e-8*x1**2 + 1.1916967811637e-5*x1 + 7.89644714151534e-6,3.43754312055718e-9*dx**3*x + 4.38609284494721e-8*dx**2*x**2 + 2.27368984930123e-9*dx**2*x - 3.25083621859642e-8*dx**2 + 6.63643472481876e-6*dx*x + 1.1916967811637e-5*dx + 8.9969232312618e-5*x**2 + 0.000156991386054696*x + 7.89644714151534e-6
5,4.101853e-12,25,2.7079201484006267e-07,5.2452349775384e-9*x0*x1**3 + 6.11150053049294e-9*x0*x1**2 + 6.09712e-6*x0*x1 + 0.0001476156568*x0 - 2.160636109544e-10*x1**4 - 2.51747134041216e-10*x1**3 + 1.1957023620144e-5*x1 + 1.39317602567962e-5,-2.160636109544e-10*dx**4 + 5.2452349775384e-9*dx**3*x - 2.51747134041216e-10*dx**3 + 6.11150053049294e-9*dx**2*x + 6.09712e-6*dx*x + 1.1957023620144e-5*dx + 0.0001476156568*x + 1.39317602567962e-5
6,4.8923678e-12,25,3.229794102750202e-07,-1.6904236e-5*x0**3*x1 + 0.000197740131410192*x0**2 + 7.769919e-6*x0*x1 + 0.00016681552*x0 + 1.1902406e-5*x1 - 1.1216599e-6,-1.6904236e-5*dx*x**3 + 7.769919e-6*dx*x + 1.1902406e-5*dx + 0.000197740131410192*x**2 + 0.00016681552*x - 1.1216599e-6
7,6.2102034e-12,15,4.099790593342175e-07,0.00019976415*x0**2 + 7.1179093e-6*x0*x1 + 0.00016668852048639*x0 + 1.19094986397454e-5*x1 - 1.30678301676581e-6,7.1179093e-6*dx*x + 1.19094986397454e-5*dx + 0.00019976415*x**2 + 0.00016668852048639*x - 1.30678301676581e-6
8,4.360829e-12,27,2.8788915643005395e-07,-2.43562618313372e-5*x0**4*x1 - 0.000144153034952137*x0**4 - 3.38169475651002e-5*x0**3*x1 - 0.000149428400090714*x0**3 + 0.000197619314674531*x0**2 + 8.569354e-6*x0*x1 + 0.00017581897270223*x0 + 1.18979421756722e-5*x1 - 1.09791647756483e-6,-2.43562618313372e-5*dx*x**4 - 3.38169475651002e-5*dx*x**3 + 8.569354e-6*dx*x + 1.18979421756722e-5*dx - 0.000144153034952137*x**4 - 0.000149428400090714*x**3 + 0.000197619314674531*x**2 + 0.00017581897270223*x - 1.09791647756483e-6
9,3.5164575e-12,29,2.3214597745564458e-07,4.462113e-7*x0**2*x1**2 + 8.999844e-9*x0*x1**3 + 5.816225e-8*x0*x1**2 + 5.615347e-6*x0*x1 + 0.00014718424*x0 - 5.993404e-8*x1**2 + 1.192141e-5*x1 + 1.45564745e-5,8.999844e-9*dx**3*x + 4.462113e-7*dx**2*x**2 + 5.816225e-8*dx**2*x - 5.993404e-8*dx**2 + 5.615347e-6*dx*x + 1.192141e-5*dx + 0.00014718424*x + 1.45564745e-5
