,complexity,loss,equation,score,sympy_format,lambda_format
0,1,24.872835,x0,0.0,x0,PySRFunction(X=>x0)
1,2,22.315592,tan(x0),0.10849061711123599,tan(x0),PySRFunction(X=>tan(x0))
2,3,0.65744805,x0 * 7.9736023,3.524675156428388,x0*7.9736023,PySRFunction(X=>x0*7.9736023)
3,5,0.65718186,(x0 - -0.0019007921) * 7.982932,0.00020248284449714637,(x0 - 1*(-0.0019007921))*7.982932,PySRFunction(X=>(x0 - 1*(-0.0019007921))*7.982932)
4,6,0.656336,sinh(x0) + (x0 * 6.8473973),0.0012879308956235188,x0*6.8473973 + sinh(x0),PySRFunction(X=>x0*6.8473973 + sinh(x0))
5,8,0.6560427,(sinh(x0) + (x0 * 6.8473973)) + 0.023138393,0.00022348732487286615,x0*6.8473973 + sinh(x0) + 0.023138393,PySRFunction(X=>x0*6.8473973 + sinh(x0) + 0.023138393)
6,11,0.6543273,(18.834635 - cos(sin(x0 * -4.944321))) * (x0 * 0.43984097),0.0008727311013495322,(18.834635 - cos(sin(x0*(-4.944321))))*x0*0.43984097,PySRFunction(X=>(18.834635 - cos(sin(x0*(-4.944321))))*x0*0.43984097)
7,13,0.65401447,(18.834635 - cos(sin(x0 * -4.944321))) * ((x0 - -0.0019007921) * 0.43984097),0.00023910419519931767,(18.834635 - cos(sin(x0*(-4.944321))))*(x0 - 1*(-0.0019007921))*0.43984097,PySRFunction(X=>(18.834635 - cos(sin(x0*(-4.944321))))*(x0 - 1*(-0.0019007921))*0.43984097)
8,21,0.6520655,(18.978834 - abs(sin(sin(18.978834 - ((18.978834 - abs(x0)) * (x0 + x0))) * 2.4594703))) * (x0 * 0.43547434),0.00037305744889086495,(18.978834 - Abs(sin(sin(18.978834 - (18.978834 - Abs(x0))*(x0 + x0))*2.4594703)))*x0*0.43547434,PySRFunction(X=>(18.978834 - Abs(sin(sin(18.978834 - (18.978834 - Abs(x0))*(x0 + x0))*2.4594703)))*x0*0.43547434)
