,complexity,loss,equation,score,sympy_format,lambda_format
0,1,4631.1997,x0,0.0,x0,PySRFunction(X=>x0)
1,2,4594.87,tan(x0),0.007875485218521125,tan(x0),PySRFunction(X=>tan(x0))
2,3,0.2270092,x0 * 97.43619,9.91546047645588,x0*97.43619,PySRFunction(X=>x0*97.43619)
3,5,0.2270091,asin(sin(x0)) * 97.43619,2.2025543904972302e-07,asin(sin(x0))*97.43619,PySRFunction(X=>asin(sin(x0))*97.43619)
4,6,0.225896,tanh(x0) + (x0 * 96.62944),0.004915388416412955,x0*96.62944 + tanh(x0),PySRFunction(X=>x0*96.62944 + tanh(x0))
5,7,0.22585708,sin(asinh(x0)) + (x0 * 96.61633),0.0001723065179602413,x0*96.61633 + sin(asinh(x0)),PySRFunction(X=>x0*96.61633 + sin(asinh(x0)))
6,8,0.22582383,(atan(x0) - x0) + (x0 * 97.606125),0.00014722782975288957,-x0 + x0*97.606125 + atan(x0),PySRFunction(X=>-x0 + x0*97.606125 + atan(x0))
7,9,0.22581026,atan(atan(x0) - x0) + (x0 * 97.606125),6.009289513145357e-05,x0*97.606125 + atan(-x0 + atan(x0)),PySRFunction(X=>x0*97.606125 + atan(-x0 + atan(x0)))
8,10,0.22575366,(x0 * 97.59817) + (atan(atan(x0)) - sin(x0)),0.00025068433410905345,x0*97.59817 - sin(x0) + atan(atan(x0)),PySRFunction(X=>x0*97.59817 - sin(x0) + atan(atan(x0)))
9,11,0.22556855,(x0 * 97.646935) + (atan(atan(sin(x0))) - sin(x0)),0.0008203009126448143,x0*97.646935 - sin(x0) + atan(atan(sin(x0))),PySRFunction(X=>x0*97.646935 - sin(x0) + atan(atan(sin(x0))))
10,12,0.22544119,(x0 * 97.67909) + (atan(atan(sin(sin(x0)))) - sin(x0)),0.0005647771748138493,x0*97.67909 - sin(x0) + atan(atan(sin(sin(x0)))),PySRFunction(X=>x0*97.67909 - sin(x0) + atan(atan(sin(sin(x0)))))
11,14,0.22541568,(x0 * 97.646935) + (atan(atan(sin(sin(x0 * 1.1503743)))) - sin(x0)),5.6581149638984986e-05,x0*97.646935 - sin(x0) + atan(atan(sin(sin(x0*1.1503743)))),PySRFunction(X=>x0*97.646935 - sin(x0) + atan(atan(sin(sin(x0*1.1503743)))))
12,15,0.22517663,((x0 - (x0 / -0.010566043)) + sinh(x0)) + tanh(tanh(sin(x0 + -0.03208937))),0.0010610479456577779,x0 - x0/(-0.010566043) + sinh(x0) + tanh(tanh(sin(x0 - 0.03208937))),PySRFunction(X=>x0 - x0/(-0.010566043) + sinh(x0) + tanh(tanh(sin(x0 - 0.03208937))))
13,16,0.22513029,((x0 - (x0 / -0.010566043)) + sinh(x0)) + tanh(tanh(tanh(sinh(x0) + -0.03208937))),0.0002058151811815886,x0 - x0/(-0.010566043) + sinh(x0) + tanh(tanh(tanh(sinh(x0) - 0.03208937))),PySRFunction(X=>x0 - x0/(-0.010566043) + sinh(x0) + tanh(tanh(tanh(sinh(x0) - 0.03208937))))
14,19,0.22492112,sinh(x0) + ((atan(tanh(tanh((cos(exp(x0)) * -0.13052309) + x0))) + x0) - (x0 / -0.010566043)),0.0003098461055978499,x0 - x0/(-0.010566043) + sinh(x0) + atan(tanh(tanh(x0 + cos(exp(x0))*(-0.13052309)))),PySRFunction(X=>x0 - x0/(-0.010566043) + sinh(x0) + atan(tanh(tanh(x0 + cos(exp(x0))*(-0.13052309)))))
15,20,0.2249196,sinh(x0) + ((tanh(asinh(tanh(atan(x0) + (cos(exp(x0)) * -0.13052309)))) + x0) - (x0 / -0.010566043)),6.757947568689657e-06,x0 - x0/(-0.010566043) + sinh(x0) + tanh(asinh(tanh(cos(exp(x0))*(-0.13052309) + atan(x0)))),PySRFunction(X=>x0 - x0/(-0.010566043) + sinh(x0) + tanh(asinh(tanh(cos(exp(x0))*(-0.13052309) + atan(x0)))))
16,22,0.22489628,((asinh(tanh(tanh(atan(x0 + (cos(exp(x0 - -0.088255025)) * -0.13052309))))) + x0) - (x0 / -0.010566043)) + sinh(x0),5.1843434297777765e-05,x0 - x0/(-0.010566043) + sinh(x0) + asinh(tanh(tanh(atan(x0 + cos(exp(x0 - 1*(-0.088255025)))*(-0.13052309))))),PySRFunction(X=>x0 - x0/(-0.010566043) + sinh(x0) + asinh(tanh(tanh(atan(x0 + cos(exp(x0 - 1*(-0.088255025)))*(-0.13052309))))))
17,24,0.22472842,((sinh(x0) + x0) - (x0 / -0.010566043)) + tanh(sin(tanh(x0 + (exp(cos(exp(x0 + 2.1615725)) + 1.0551506) * -0.011802995)))),0.00037333359977478696,x0 - x0/(-0.010566043) + sinh(x0) + tanh(sin(tanh(x0 + exp(cos(exp(x0 + 2.1615725)) + 1.0551506)*(-0.011802995)))),PySRFunction(X=>x0 - x0/(-0.010566043) + sinh(x0) + tanh(sin(tanh(x0 + exp(cos(exp(x0 + 2.1615725)) + 1.0551506)*(-0.011802995)))))
18,28,0.22446226,((sinh(x0) + x0) - (x0 / -0.010566043)) + tanh(tanh(sin(x0 + (exp(cos(exp(x0 + 2.1615725) * exp(cos(x0))) + 1.0551506) * -0.011802995)))),0.0002962661994112828,x0 - x0/(-0.010566043) + sinh(x0) + tanh(tanh(sin(x0 + exp(cos(exp(x0 + 2.1615725)*exp(cos(x0))) + 1.0551506)*(-0.011802995)))),PySRFunction(X=>x0 - x0/(-0.010566043) + sinh(x0) + tanh(tanh(sin(x0 + exp(cos(exp(x0 + 2.1615725)*exp(cos(x0))) + 1.0551506)*(-0.011802995)))))
