ID,set_equation,picked_equation,loss,complexity,MSE,%diff_to_set_coeff_0,%diff_to_set_coeff_1,%diff_to_set_coeff_2,%diff_to_set_coeff_3,bad_equation
0,39.92384080312837 + 45.33824674357402*x0 + -20.362261145678232*x0**2 + 26.19988679847829*x0**3,-0.022494929**x0 + 49.007145*x0 + 39.569935,23.737219,9,3622.474702247097,-0.886452295192597,8.09228084441971,-100.000000000000,-100.000000000000,1
1,46.364331406488844 + 39.14404086966513*x0 + -95.88547232993665*x0**2 + 28.1225962099399*x0**3,27.822554*x0**3 - 96.00426*x0**2 + 39.51444*x0 + 46.468536,6.2999396,13,17.188268129844264,0.224751636333469,0.946246534863778,0.123884950636331,-1.06690793303731,0
2,26.080068937524658 + -87.5917585667398*x0 + 13.002627826892649*x0**2 + -9.591424275486872*x0**3,13.2145329204408*x0**2 - 94.6087441092916*x0 + 25.895744,49.48177,9,2902.7604846371737,-0.706765530283725,8.01101114690519,1.62970975074691,-100.000000000000,1
3,-32.86164728193522 + 2.3825265088212717*x0 + 17.870978140666537*x0**2 + 40.42413442086118*x0**3,43.154884*x0**3 + 17.696110721189*x0**2 - 32.86195,2.250007,11,301.78775038236677,0.000921189562359402,-100.000000000000,-0.978499431319058,6.75524564288407,1
4,10.462393353445847 + -18.212229377680302*x0 + -90.55312724167828*x0**2 + 17.993754811104054*x0**3,17.806318*x0**3 - 90.596634*x0**2 - 18.05465*x0 + 10.481952,0.32141158,13,1.4856647108513172,0.186942374401462,-0.865239364234134,0.0480455613703945,-1.04167703223557,0
5,-74.67449630530041 + 1.9676190053956333*x0 + -40.934440655155946*x0**2 + 85.63264589513301*x0**3,88.124626*x0**3 - 40.7966434844676*x0**2 - 74.75851,2.125405,11,201.93233908553336,0.112506543540796,-100.000000000000,-0.336628932710206,2.91008187218542,1
6,51.618659272243804 + -46.652753044363784*x0 + 1.242609414955183*x0**2 + 64.06003337582322*x0**3,51.2337969274682*(x0**2 + 0.31493694)**x0,17.610275,9,4662.245020128203,-100.000000000000,-100.000000000000,-100.000000000000,-100.000000000000,1
7,-68.96153574052191 + -44.592412330002354*x0 + -80.08956914013139*x0**2 + 59.57021613480501*x0**3,60.07995*x0**3 - 80.323616*x0**2 - 44.89264*x0 - 68.73638,10.298612,13,30.043219405451158,-0.326494672869664,0.673270752377864,0.292231388408527,0.855685774316281,0
8,65.04161697818174 + 44.925743038882274*x0 + -37.27750630996063*x0**2 + 73.41174088028447*x0**3,70.19301*x0**3 - 37.087962063526*x0**2 + 46.729751826912*x0 + 64.734276525464,48.206127,13,555.1624660216132,-0.472528923782501,4.01553467122048,-0.508468149287074,-4.38449060284973,0
9,-50.93856076244969 + 99.36886384049924*x0 + -21.58472448472351*x0**2 + 41.82644087665642*x0**3,41.223454*x0**3 - 21.9444878635726*x0**2 + 99.65211*x0 - 50.742596,11.400434,13,41.56588558919106,-0.384708086597826,0.285045182719808,1.66674992355706,-1.44164041696637,0
