,complexity,loss,equation,score,sympy_format,lambda_format
0,1,1479.0468,48.56268,0.0,48.5626800000000,PySRFunction(X=>48.5626800000000)
1,3,1430.6077,48.56268 + x0,0.0166492535976737,x0 + 48.56268,PySRFunction(X=>x0 + 48.56268)
2,5,276.65613,(x0 * 49.052467) + 48.760178,0.8215396354784469,x0*49.052467 + 48.760178,PySRFunction(X=>x0*49.052467 + 48.760178)
3,7,23.428732,((0.16800156 ^ x0) + -4.4995356) * -19.1742,1.234406097328011,(0.16800156**x0 - 4.4995356)*(-19.1742),PySRFunction(X=>(0.16800156**x0 - 4.4995356)*(-19.1742))
4,9,1.4062744e-11,(((x0 * -47.078476) + 48.95559) * x0) + 72.233696,14.070727608703631,x0*(48.95559 + x0*(-47.078476)) + 72.233696,PySRFunction(X=>x0*(48.95559 + x0*(-47.078476)) + 72.233696)
5,11,9.339283e-12,(((x0 * -47.078472) + 48.9914) * (x0 + 0.0007606854)) + 72.19643,0.20464977411323249,(48.9914 + x0*(-47.078472))*(x0 + 0.0007606854) + 72.19643,PySRFunction(X=>(48.9914 + x0*(-47.078472))*(x0 + 0.0007606854) + 72.19643)
6,13,8.912275e-12,(((x0 * 0.9998211) + 1.631111e-5) * ((x0 * -47.0869) + 48.96512)) + 72.232895,0.0233999713594044,(48.96512 + x0*(-47.0869))*(x0*0.9998211 + 1.631111e-5) + 72.232895,PySRFunction(X=>(48.96512 + x0*(-47.0869))*(x0*0.9998211 + 1.631111e-5) + 72.232895)
7,19,8.377948e-12,((x0 + ((x0 + ((x0 + 28.487005) + x0)) / 12854.004)) * ((x0 * -47.06749) + 49.048454)) - -72.12499,0.010304420701047172,(49.048454 + x0*(-47.06749))*(x0 + (x0 + x0 + x0 + 28.487005)/12854.004) - 1*(-72.12499),PySRFunction(X=>(49.048454 + x0*(-47.06749))*(x0 + (x0 + x0 + x0 + 28.487005)/12854.004) - 1*(-72.12499))
8,23,8.115103e-12,((((x0 + x0) * -23.536077) + 48.949406) * ((((x0 + x0) + (x0 + (x0 + 0.24474132))) / 29792.598) + x0)) - -72.23329,0.007969030585747284,(48.949406 + (x0 + x0)*(-23.536077))*(x0 + (x0 + x0 + x0 + x0 + 0.24474132)/29792.598) - 1*(-72.23329),PySRFunction(X=>(48.949406 + (x0 + x0)*(-23.536077))*(x0 + (x0 + x0 + x0 + x0 + 0.24474132)/29792.598) - 1*(-72.23329))
9,25,8.075782e-12,(((((x0 + x0) * -23.536077) + 48.949406) * (((((x0 + x0) + (x0 + x0)) + 0.24502009) / 29797.0) + x0)) - -72.83931) + -0.6060199,0.002428593452792971,(48.949406 + (x0 + x0)*(-23.536077))*(x0 + (x0 + x0 + x0 + x0 + 0.24502009)/29797.0) - 0.6060199 - 1*(-72.83931),PySRFunction(X=>(48.949406 + (x0 + x0)*(-23.536077))*(x0 + (x0 + x0 + x0 + x0 + 0.24502009)/29797.0) - 0.6060199 - 1*(-72.83931))
