Complexity,Loss,Equation
1,352.36462,"42.98144"
3,343.14725,"x0 + 42.992798"
5,305.11105,"(x0 + 4.20295) * 10.261881"
7,86.178955,"((1.471583 - x0) ^ x0) * 62.00226"
9,43.50025,"(((x0 * -45.234573) + 9.512091) * x0) + 65.55677"
11,42.42668,"((x0 * x0) * ((x0 * 12.176799) - 46.27145)) + 66.0541"
13,41.78239,"((x0 * ((x0 * 8.656585) - 44.68869)) * (x0 + -0.060722094)) + 65.55106"
17,41.721622,"((x0 * ((x0 * 8.656585) - 44.68869)) * (x0 + -0.060722094)) + (65.55106 + (x0 * 0.22472766))"
19,41.718365,"((((x0 * x0) + (-7.7482014 / (x0 - 11.57802))) * ((x0 + x0) + -10.860487)) + 22.864046) * 4.204689"
21,41.66668,"((((x0 * x0) + (-3.6378093 / (x0 - (x0 + 6.0226994)))) * (x0 + (x0 + -12.947372))) + 26.394735) * 3.5382602"
23,41.650303,"(((((x0 * x0) + (-3.6378093 / (x0 - (x0 + 6.0226994)))) * ((x0 + x0) + -12.947372)) + 26.394735) * 3.5382602) - -0.124819584"
