num_terms_removed,MSE,actual_eqn,removed_terms,full_eqn
0,6.537729214116339e-13,5.2492546e-6*dx*x**3 - 8.790096e-7*dx*x + 7.550228e-6*dx + 0.0006009568*x**2 + 0.00106061801938464*x + 2.4254487e-5,[],5.2492546e-6*dx*x**3 - 8.790096e-7*dx*x + 7.550228e-6*dx + 0.0006009568*x**2 + 0.00106061801938464*x + 2.4254487e-5
1,6.543683938295228e-12,-8.790096e-7*dx*x + 7.550228e-6*dx + 0.0006009568*x**2 + 0.00106061801938464*x + 2.4254487e-5,[dx*x**3],5.2492546e-6*dx*x**3 - 8.790096e-7*dx*x + 7.550228e-6*dx + 0.0006009568*x**2 + 0.00106061801938464*x + 2.4254487e-5
2,1.3421524419629952e-09,-8.790096e-7*dx*x + 7.550228e-6*dx + 0.00106061801938464*x + 2.4254487e-5,"[dx*x**3, x**2]",5.2492546e-6*dx*x**3 - 8.790096e-7*dx*x + 7.550228e-6*dx + 0.0006009568*x**2 + 0.00106061801938464*x + 2.4254487e-5
3,1.358652032319407e-09,7.550228e-6*dx + 0.00106061801938464*x + 2.4254487e-5,"[dx*x**3, x**2, dx*x]",5.2492546e-6*dx*x**3 - 8.790096e-7*dx*x + 7.550228e-6*dx + 0.0006009568*x**2 + 0.00106061801938464*x + 2.4254487e-5
