ID,loss,complexity,MSE,expanded_form,substituted_form
0,3.942963e-05,29,3.9429607141436605e-05,0.590385812480172*x0**2 + 3.3636591*x0*x1*x4**2 - 2.35593088380256*x0*x1*x4*x5 + 2.04040658903876*x0*x1*x4 - 3.52011766392993*x0*x1*x5 - 4.4606543824377*x0*x1 - 0.944809257265794*x0*x4**2 + 0.661751159175151*x0*x4*x5 - 0.573124379313571*x0*x4 + 0.988756487108291*x0*x5 + 1.54893298334806*x0 + 3.3636591*x1 - 0.02000438,-2.35593088380256*c*dx*p*x - 3.52011766392993*c*dx*x + 0.661751159175151*c*p*x + 0.988756487108291*c*x + 3.3636591*dx*p**2*x + 2.04040658903876*dx*p*x - 4.4606543824377*dx*x + 3.3636591*dx - 0.944809257265794*p**2*x - 0.573124379313571*p*x + 0.590385812480172*x**2 + 1.54893298334806*x - 0.02000438
1,0.00015473085,15,0.00015473084934579663,0.523052011865634*x0**2 + 0.523052011865634*x0*x1 + 0.158594260517315*x0 + 3.3641229*x1 - 0.017894767,0.523052011865634*dx*x + 3.3641229*dx + 0.523052011865634*x**2 + 0.158594260517315*x - 0.017894767
2,0.00015362348,15,0.00015362347501122984,0.5257715*x0**2 + 0.5257715*x0*x1 + 0.15539077*x0 + 3.3632746*x1 - 0.017097263,0.5257715*dx*x + 3.3632746*dx + 0.5257715*x**2 + 0.15539077*x - 0.017097263
3,0.00015361974,15,0.00015361975518854895,0.5344939*x0**2 + 0.5344939*x0*x1 + 0.158136776317896*x0 + 3.36303855851645*x1 - 0.017524675986738,0.5344939*dx*x + 3.36303855851645*dx + 0.5344939*x**2 + 0.158136776317896*x - 0.017524675986738
4,0.0001538264,15,0.00015382637569792305,0.5293671*x0**2 + 0.5293671*x0*x1 + 0.158427619920882*x0 + 3.3605196*x1 - 0.0170742173735014,0.5293671*dx*x + 3.3605196*dx + 0.5293671*x**2 + 0.158427619920882*x - 0.0170742173735014
5,0.00015367458,15,0.00015367458036796164,0.5304134*x0**2 + 0.5304134*x0*x1 + 0.158475409277944*x0 + 3.3652806*x1 - 0.017338093,0.5304134*dx*x + 3.3652806*dx + 0.5304134*x**2 + 0.158475409277944*x - 0.017338093
6,0.00015408343,15,0.00015408345144027653,0.533978938812189*x0**2 + 0.533978938812189*x0*x1 + 0.158277300649522*x0 + 3.36153200064952*x1 - 0.0179314738590924,0.533978938812189*dx*x + 3.36153200064952*dx + 0.533978938812189*x**2 + 0.158277300649522*x - 0.0179314738590924
7,0.00015349135,15,0.00015349139273293302,0.5229137*x0**2 + 0.5229137*x0*x1 + 0.156692219698592*x0 + 3.3621082*x1 - 0.016856646,0.5229137*dx*x + 3.3621082*dx + 0.5229137*x**2 + 0.156692219698592*x - 0.016856646
8,0.00015393746,15,0.0001539374814154077,0.538490950181192*x0**2 + 0.538490950181192*x0*x1 + 0.159662297483248*x0 + 3.3624842*x1 - 0.017753074,0.538490950181192*dx*x + 3.3624842*dx + 0.538490950181192*x**2 + 0.159662297483248*x - 0.017753074
9,0.00015351575,15,0.00015351574652825838,0.52884966*x0**2 + 0.52884966*x0*x1 + 0.157739586162458*x0 + 3.362109*x1 - 0.017071851473589,0.52884966*dx*x + 3.362109*dx + 0.52884966*x**2 + 0.157739586162458*x - 0.017071851473589
