ID,loss,complexity,MSE,expanded_form,substituted_form
0,0.00015361619,15,0.0001536161978541631,0.5160921*x0**2 + 0.5160921*x0*x1 + 0.156895590401016*x0 + 3.3626075*x1 - 0.016541421,0.5160921*dx*x + 3.3626075*dx + 0.5160921*x**2 + 0.156895590401016*x - 0.016541421
1,0.0001535312,15,0.00015353120442238382,0.5216237*x0**2 + 0.5216237*x0*x1 + 0.156455635225942*x0 + 3.362786*x1 - 0.016626406,0.5216237*dx*x + 3.362786*dx + 0.5216237*x**2 + 0.156455635225942*x - 0.016626406
2,0.00015387908,15,0.0001538790765030873,0.53639105676021*x0**2 + 0.53639105676021*x0*x1 + 0.157807879527666*x0 + 3.362561*x1 - 0.017865261,0.53639105676021*dx*x + 3.362561*dx + 0.53639105676021*x**2 + 0.157807879527666*x - 0.017865261
3,0.00015379576,15,0.00015379575304442478,0.5329692*x0**2 + 0.5329692*x0*x1 + 0.15759110449584*x0 + 3.3612986*x1 - 0.017501863,0.5329692*dx*x + 3.3612986*dx + 0.5329692*x**2 + 0.15759110449584*x - 0.017501863
4,0.00015374977,15,0.00015374976636397972,0.522712*x0**2 + 0.522712*x0*x1 + 0.15949815474384*x0 + 3.3619268*x1 - 0.016644327,0.522712*dx*x + 3.3619268*dx + 0.522712*x**2 + 0.15949815474384*x - 0.016644327
5,0.00015349974,15,0.0001534997381406632,0.52833933258834*x0**2 + 0.52833933258834*x0*x1 + 0.156737637761236*x0 + 3.3630402*x1 - 0.017059218,0.52833933258834*dx*x + 3.3630402*dx + 0.52833933258834*x**2 + 0.156737637761236*x - 0.017059218
6,0.00015346827,15,0.00015346826893371674,0.52360797*x0**2 + 0.52360797*x0*x1 + 0.158099122483987*x0 + 3.3629837*x1 - 0.016822932,0.52360797*dx*x + 3.3629837*dx + 0.52360797*x**2 + 0.158099122483987*x - 0.016822932
7,0.00015352506,15,0.00015352509715692436,0.532015130539081*x0**2 + 0.532015130539081*x0*x1 + 0.15849695814206*x0 + 3.3636553*x1 - 0.017335277,0.532015130539081*dx*x + 3.3636553*dx + 0.532015130539081*x**2 + 0.15849695814206*x - 0.017335277
8,0.00015380698,15,0.00015380697304179876,0.533863995311576*x0**2 + 0.533863995311576*x0*x1 + 0.157282172222697*x0 + 3.3635525361008*x1 - 0.0178434648990227,0.533863995311576*dx*x + 3.3635525361008*dx + 0.533863995311576*x**2 + 0.157282172222697*x - 0.0178434648990227
9,0.0001538179,15,0.00015381791996201192,0.53464997*x0**2 + 0.53464997*x0*x1 + 0.159562455452715*x0 + 3.3654552*x1 - 0.01739883,0.53464997*dx*x + 3.3654552*dx + 0.53464997*x**2 + 0.159562455452715*x - 0.01739883
