,complexity,loss,equation,score,sympy_format,lambda_format
0,1,608.88605,74.45503,0.0,74.4550300000000,PySRFunction(X=>74.4550300000000)
1,3,602.1286,74.418976 - x0,0.005580048214353494,74.418976 - x0,PySRFunction(X=>74.418976 - x0)
2,4,247.2431,cosh(x0) * 60.06905,0.8900989806208363,cosh(x0)*60.06905,PySRFunction(X=>cosh(x0)*60.06905)
3,5,169.2019,sinh(cosh(x0)) * 45.448257,0.379279386713175,sinh(cosh(x0))*45.448257,PySRFunction(X=>sinh(cosh(x0))*45.448257)
4,6,144.58507,(cosh(x0) * 111.22187) + -65.834045,0.15722462237529647,cosh(x0)*111.22187 - 65.834045,PySRFunction(X=>cosh(x0)*111.22187 - 65.834045)
5,7,144.04813,((x0 * x0) * 61.44571) + 43.976597,0.003720574205533187,x0*x0*61.44571 + 43.976597,PySRFunction(X=>x0*x0*61.44571 + 43.976597)
6,8,122.97596,(-170.21558 / cosh(x0 + -0.05787523)) - -212.05414,0.15815859072700394,-1*(-212.05414) - 170.21558/cosh(x0 - 0.05787523),PySRFunction(X=>-1*(-212.05414) - 170.21558/cosh(x0 - 0.05787523))
7,9,119.32877,(x0 * ((0.11706616 - x0) * -60.346058)) + 44.31401,0.03010643233771081,x0*(0.11706616 - x0)*(-60.346058) + 44.31401,PySRFunction(X=>x0*(0.11706616 - x0)*(-60.346058) + 44.31401)
8,11,119.32868,(x0 * (((0.12705153 - x0) * -60.346058) + 0.61760724)) + 44.31401,3.7710953503554783e-07,x0*(0.61760724 + (0.12705153 - x0)*(-60.346058)) + 44.31401,PySRFunction(X=>x0*(0.61760724 + (0.12705153 - x0)*(-60.346058)) + 44.31401)
9,13,119.217964,(x0 * (((0.12705153 - x0) * -60.346058) + (x0 * x0))) + 44.31401,0.0004641272922285844,x0*(x0*x0 + (0.12705153 - x0)*(-60.346058)) + 44.31401,PySRFunction(X=>x0*(x0*x0 + (0.12705153 - x0)*(-60.346058)) + 44.31401)
10,20,119.20058,(((((262.47012 / (x0 + -20.038614)) - (x0 * -103.69618)) * x0) + (x0 + 61.681915)) ^ 0.9108137) + cos(x0),2.0832511885725085e-05,(x0*(-(-103.69618)*x0 + 262.47012/(x0 - 20.038614)) + x0 + 61.681915)**0.9108137 + cos(x0),PySRFunction(X=>(x0*(-(-103.69618)*x0 + 262.47012/(x0 - 20.038614)) + x0 + 61.681915)**0.9108137 + cos(x0))
11,21,119.15411,(((((262.47012 / (x0 + -20.038614)) - (x0 * -103.69618)) * x0) + (asin(x0) + 61.681915)) ^ 0.9108137) + cos(x0),0.0003899231065163755,(x0*(-(-103.69618)*x0 + 262.47012/(x0 - 20.038614)) + asin(x0) + 61.681915)**0.9108137 + cos(x0),PySRFunction(X=>(x0*(-(-103.69618)*x0 + 262.47012/(x0 - 20.038614)) + asin(x0) + 61.681915)**0.9108137 + cos(x0))
12,22,119.141594,(((((262.47012 / (asin(x0) + -20.038614)) - (x0 * -103.69618)) * x0) + (asin(x0) + 61.681915)) ^ 0.9108137) + cos(x0),0.00010504595593979112,(x0*(-(-103.69618)*x0 + 262.47012/(asin(x0) - 20.038614)) + asin(x0) + 61.681915)**0.9108137 + cos(x0),PySRFunction(X=>(x0*(-(-103.69618)*x0 + 262.47012/(asin(x0) - 20.038614)) + asin(x0) + 61.681915)**0.9108137 + cos(x0))
13,23,119.13335,(((((262.47012 / ((x0 + x0) + -20.038614)) - (x0 * -103.69618)) * x0) + (asin(x0) + 61.681915)) ^ 0.9108137) + cos(x0),6.919737228684538e-05,(x0*(-(-103.69618)*x0 + 262.47012/(x0 + x0 - 20.038614)) + asin(x0) + 61.681915)**0.9108137 + cos(x0),PySRFunction(X=>(x0*(-(-103.69618)*x0 + 262.47012/(x0 + x0 - 20.038614)) + asin(x0) + 61.681915)**0.9108137 + cos(x0))
14,26,119.131195,abs(((((((262.47012 / (((x0 + x0) * 0.968448) + -20.038614)) - (x0 * -103.69618)) * x0) + asin(x0)) + 61.681915) ^ 0.9108137) + cos(x0)),6.029712338019069e-06,Abs((x0*(-(-103.69618)*x0 + 262.47012/((x0 + x0)*0.968448 - 20.038614)) + asin(x0) + 61.681915)**0.9108137 + cos(x0)),PySRFunction(X=>Abs((x0*(-(-103.69618)*x0 + 262.47012/((x0 + x0)*0.968448 - 20.038614)) + asin(x0) + 61.681915)**0.9108137 + cos(x0)))
15,28,119.12958,((((((262.47012 / (((x0 + x0) * 0.968448) + -20.038614)) - (x0 * -103.69618)) * x0) + asin(x0)) + 61.681915) ^ 0.9108137) + abs(cos(x0 * x0)),6.77828736195452e-06,(x0*(-(-103.69618)*x0 + 262.47012/((x0 + x0)*0.968448 - 20.038614)) + asin(x0) + 61.681915)**0.9108137 + Abs(cos(x0*x0)),PySRFunction(X=>(x0*(-(-103.69618)*x0 + 262.47012/((x0 + x0)*0.968448 - 20.038614)) + asin(x0) + 61.681915)**0.9108137 + Abs(cos(x0*x0)))
