,complexity,loss,equation,score,sympy_format,lambda_format
0,1,1.8893826e-07,4.5993706e-10,0.0,4.59937060000000e-10,PySRFunction(X=>4.59937060000000E-10)
1,3,4.7253184e-08,x1 * 0.0017748947,0.6929501285565053,x1*0.0017748947,PySRFunction(X=>x1*0.0017748947)
2,5,4.923782e-10,(x6 * x1) * 3.3365052,2.282014098256762,x6*x1*3.3365052,PySRFunction(X=>x6*x1*3.3365052)
3,7,4.9201837e-10,(x1 * (x6 + -7.932267e-7)) * 3.3364906,0.0003655335938707872,x1*(x6 - 7.932267e-7)*3.3364906,PySRFunction(X=>x1*(x6 - 7.932267e-7)*3.3364906)
4,9,3.0259936e-10,((x0 * 0.040438235) + x1) * (x6 * 3.2550013),0.24305318342247229,(x0*0.040438235 + x1)*x6*3.2550013,PySRFunction(X=>(x0*0.040438235 + x1)*x6*3.2550013)
5,11,2.7833533e-10,((((x0 * -0.062021412) * x7) + x1) * x6) * 3.248065,0.04179153826950217,(x0*(-0.062021412)*x7 + x1)*x6*3.248065,PySRFunction(X=>(x0*(-0.062021412)*x7 + x1)*x6*3.248065)
6,13,2.5988214e-10,((((x0 * -0.06208803) + -0.0029104315) * x7) + x1) * (x6 * 3.248063),0.03429919463074107,(x1 + x7*(x0*(-0.06208803) - 0.0029104315))*x6*3.248063,PySRFunction(X=>(x1 + x7*(x0*(-0.06208803) - 0.0029104315))*x6*3.248063)
7,15,1.9183392e-10,(((x0 * (((x0 * -1.0752369) + x7) * -0.08302918)) + x1) * x6) * 3.2256312,0.15179911142441224,(x0*(x0*(-1.0752369) + x7)*(-0.08302918) + x1)*x6*3.2256312,PySRFunction(X=>(x0*(x0*(-1.0752369) + x7)*(-0.08302918) + x1)*x6*3.2256312)
8,17,1.5706134e-10,(x6 * 3.2275321) * (((x0 * (x1 + (x7 + (x0 * -1.7037497)))) * -0.083031215) + x1),0.09999678400888629,x6*3.2275321*(x0*(x0*(-1.7037497) + x1 + x7)*(-0.083031215) + x1),PySRFunction(X=>x6*3.2275321*(x0*(x0*(-1.7037497) + x1 + x7)*(-0.083031215) + x1))
9,19,1.3633021e-10,(((((x0 * -2.1618261) + (x1 + x7)) * (x0 * -0.087932594)) + x1) * (x6 * 3.2512758)) + -7.318892e-6,0.07077823605240925,((x0*(-2.1618261) + x1 + x7)*x0*(-0.087932594) + x1)*x6*3.2512758 - 7.318892e-6,PySRFunction(X=>((x0*(-2.1618261) + x1 + x7)*x0*(-0.087932594) + x1)*x6*3.2512758 - 7.318892e-6)
10,21,1.3567794e-10,((x6 * ((((-2.1618261 * x0) + ((1.0628337 * x1) + x7)) * (x0 * -0.087932594)) + x1)) * 3.2512758) + -7.318892e-6,0.0023979842157489223,x6*((-2.1618261*x0 + 1.0628337*x1 + x7)*x0*(-0.087932594) + x1)*3.2512758 - 7.318892e-6,PySRFunction(X=>x6*((-2.1618261*x0 + 1.0628337*x1 + x7)*x0*(-0.087932594) + x1)*3.2512758 - 7.318892e-6)
11,23,9.871757e-11,(((x1 * -0.11802355) + 1.0778308) * x6) * ((x1 + (x1 + x1)) + ((((x0 * -1.7939448) + x7) * x0) * -0.27469358)),0.15901052218206307,x6*(1.0778308 + x1*(-0.11802355))*((x0*(-1.7939448) + x7)*x0*(-0.27469358) + x1 + x1 + x1),PySRFunction(X=>x6*(1.0778308 + x1*(-0.11802355))*((x0*(-1.7939448) + x7)*x0*(-0.27469358) + x1 + x1 + x1))
12,25,9.472919e-11,((1.0778948 + (x1 * -0.1180841)) * ((((x7 + (x0 * -1.5243207)) * (x0 * -0.26876277)) + x1) + ((x1 + x1) + 0.005735254))) * x6,0.020620377773923244,x6*(1.0778948 + x1*(-0.1180841))*((x0*(-1.5243207) + x7)*x0*(-0.26876277) + x1 + x1 + x1 + 0.005735254),PySRFunction(X=>x6*(1.0778948 + x1*(-0.1180841))*((x0*(-1.5243207) + x7)*x0*(-0.26876277) + x1 + x1 + x1 + 0.005735254))
13,27,9.3557544e-11,((x6 + 4.9732575e-6) * ((x1 * -0.09513319) + 0.8060184)) * ((x1 + (((((x0 * -1.8768935) + x7) * (x0 * -0.35772198)) + x1) + x1)) + x1),0.0062227491981655956,(0.8060184 + x1*(-0.09513319))*(x6 + 4.9732575e-6)*((x0*(-1.8768935) + x7)*x0*(-0.35772198) + x1 + x1 + x1 + x1),PySRFunction(X=>(0.8060184 + x1*(-0.09513319))*(x6 + 4.9732575e-6)*((x0*(-1.8768935) + x7)*x0*(-0.35772198) + x1 + x1 + x1 + x1))
14,29,7.991803e-11,(((x1 + (x1 + x1)) + (((x0 * ((x0 * -1.576146) + x7)) * -0.3761287) + x1)) * x6) * ((((x7 * -0.7665345) + x1) * -0.07539418) + 0.8490063),0.07878760322508488,x6*(0.8490063 + (x1 + x7*(-0.7665345))*(-0.07539418))*(x0*(x0*(-1.576146) + x7)*(-0.3761287) + x1 + x1 + x1 + x1),PySRFunction(X=>x6*(0.8490063 + (x1 + x7*(-0.7665345))*(-0.07539418))*(x0*(x0*(-1.576146) + x7)*(-0.3761287) + x1 + x1 + x1 + x1))
15,31,7.6977855e-11,x6 * ((((x1 + ((x7 + 0.74670905) * x7)) * -0.09486842) + 0.8070167) * (((x1 + x1) + (x1 + (x0 * (((x0 * -1.7175837) + x7) * -0.38531846)))) + x1)),0.018741850649909166,x6*(0.8070167 + (x1 + x7*(x7 + 0.74670905))*(-0.09486842))*(x0*(x0*(-1.7175837) + x7)*(-0.38531846) + x1 + x1 + x1 + x1),PySRFunction(X=>x6*(0.8070167 + (x1 + x7*(x7 + 0.74670905))*(-0.09486842))*(x0*(x0*(-1.7175837) + x7)*(-0.38531846) + x1 + x1 + x1 + x1))
