Complexity,Loss,Equation
1,2.9106607e-7,"2.0102517e-8"
3,1.3701722e-7,"x1 * 5.166442e-6"
5,1.3628492e-7,"(x1 + x0) * 5.1767033e-6"
7,3.0648824e-8,"(x1 * 5.133012e-6) + (x0 * 0.0014940334)"
9,1.7971404e-8,"(x1 * 5.2009705e-6) + (2.8002021e-5 * (x0 * x2))"
11,1.1410888e-8,"(x1 * 5.196957e-6) + (x2 * ((x0 + 0.051031597) * 2.9483705e-5))"
13,7.1300716e-9,"(x1 * 9.911719e-6) + (x2 * ((x0 * 2.7918966e-5) + (x1 * -7.1722994e-8)))"
15,5.55747e-10,"(x1 * 9.922602e-6) + (x2 * (((x1 * -7.2413044e-8) + (x0 * 2.957346e-5)) + 1.4815464e-6))"
17,5.1478494e-10,"((((x0 * 2.94329e-5) + 1.4169659e-6) + (x1 * -7.290219e-8)) * (x0 + x2)) + (x1 * 9.952095e-6)"
19,3.0228664e-10,"((((x0 * 0.0003536473) + (x1 * -8.698922e-7)) + 1.4709477e-5) * (x0 + (x2 * 0.084326744))) + (x1 * 9.947479e-6)"
21,2.790176e-10,"(9.90065e-6 * x1) + (-1.3580975e-5 + ((x0 + (x2 * 0.07875014)) * ((x1 * -9.24743e-7) + (1.775231e-5 + (x0 * 0.00037639245)))))"
23,2.735087e-10,"((x1 * 5.0104944e-5) + (((x0 + (x2 * 0.077950604)) * ((x0 * 0.0019164039) + ((x1 * -4.7363455e-6) + 9.413231e-5))) + -8.207102e-5)) * 0.19899274"
25,2.7159988e-10,"(((x1 * 4.9244605e-5) + ((x0 + ((x2 + -0.6974211) * 0.07795141)) * ((x0 * 0.001949381) + ((x1 * -4.6171035e-6) + 9.926193e-5)))) + -9.754265e-5) * 0.19899274"
27,2.120027e-10,"(((x0 + (x2 * 0.1388251)) * ((((x2 * (x1 * 1.2788204e-8)) + (x1 * -3.774494e-6)) + (x0 * 0.00086358085)) + 3.8363152e-5)) + (x1 * 4.700444e-5)) * 0.24815878"
29,1.6737317e-10,"((((x0 + (x2 * 0.105233505)) * ((((x0 * 0.0025182993) + (x1 * (4.1193417e-8 * x2))) + (x1 * -1.1356294e-5)) + 0.00012580055)) + (x1 * 0.00010406404)) + -0.000114359114) * 0.11203365"
31,1.6635694e-10,"((((x0 + ((x0 + x2) * 0.105233505)) * (((x0 * 0.0025182993) + ((x1 * (4.1193417e-8 * x2)) + (x1 * -1.1356294e-5))) + 0.00012580055)) + (x1 * 0.00010406404)) + -0.000114359114) * 0.11203365"
33,1.6453418e-10,"((((x0 + ((x0 + x2) * 0.105233505)) * ((x0 * 0.0025182993) + ((x1 * -1.1356294e-5) + ((((x0 + x2) * 4.1193417e-8) * x1) + 0.00012580055)))) + -0.000114359114) + (x1 * 0.00010406404)) * 0.11203365"
35,1.6359074e-10,"((((((x1 * -1.1356294e-5) + 0.00012580055) + ((x0 * 0.0025182993) + ((4.1193417e-8 * (x0 + x2)) * (x1 + -0.21928622)))) * (x0 + (0.105233505 * (x2 + x0)))) + -0.000114359114) + (x1 * 0.00010406404)) * 0.11203365"
37,1.6207408e-10,"(((((((x1 * -1.1356294e-5) + 0.00012580055) + (x0 * 0.0025182993)) + (4.1193417e-8 * (((x0 + x0) + x2) * (-0.21928622 + x1)))) * (x0 + (0.105233505 * (x2 + x0)))) + -0.000114359114) + (x1 * 0.00010406404)) * 0.11203365"
