Complexity,Loss,Equation
1,1642.0907,"21.236221"
3,484.29956,"x0 / -0.017601721"
5,45.416946,"21.195919 - (x0 * 56.72482)"
6,10.3229475,"83.174324 - exp(x0 - -3.8960605)"
7,2.0321324,"91.35684 - exp(sin(x0) - -4.068283)"
8,0.63231194,"114.00066 - exp((x0 * 0.6403249) - -4.4337964)"
9,7.961657e-12,"30.442904 - (19.061453 * ((x0 + 2.9747608) * x0))"
11,7.0899064e-12,"(x0 * -56.703262) - (((x0 * x0) * 19.061453) + -30.442904)"
13,6.571949e-12,"(6.986361 - (x0 * 56.703262)) - (((x0 * x0) * 19.061455) + -23.456543)"
15,6.1111055e-12,"((6.709755 - (x0 * 56.703262)) - (((x0 * x0) * 19.061455) + -23.179937)) - -0.5532117"
17,5.801323e-12,"(x0 - (x0 * 27.191347)) - ((x0 * ((x0 + (x0 * 18.061453)) + 30.511917)) + -30.442904)"
20,5.7051724e-12,"(neg(x0) - (x0 * 29.63776)) - ((x0 * (((x0 * 18.061453) + (x0 + 11.384381)) + 14.681123)) + -30.442904)"
21,5.6978255e-12,"((x0 + (-8.624975 - (x0 * 31.211508))) - ((x0 * (x0 + ((x0 * 18.061453) + 26.491756))) + -34.74816)) - -4.319717"
