Complexity,Loss,Equation
1,3.0211757e-7,"-4.3116384e-7"
3,1.2139463e-7,"x3 * 5.892019e-6"
5,1.2052737e-7,"5.904338e-6 * (x3 + x0)"
7,6.6543895e-9,"(x3 * 5.861757e-6) + (x0 * 0.001559967)"
9,3.1959363e-10,"((x3 * 5.8984206e-6) + (x0 * 0.0016433444)) + 8.171006e-5"
11,2.950108e-10,"(x0 * 0.0016410956) + (x3 + ((x3 * -0.9999941) + 7.9949845e-5))"
13,1.3642239e-10,"(((x0 + (x4 * -2.1853746e-6)) * 0.001644022) + (x3 * 5.8936434e-6)) + 0.00010048872"
15,1.3628786e-10,"(((x0 + (-2.1853746e-6 * (x3 + x4))) * 0.001644022) + (x3 * 5.8936434e-6)) + 0.00010048872"
17,7.791586e-13,"((x0 * 0.0016433644) + 0.00010082683) + (x3 * (((x0 * -1.0785502e-6) + (x3 * -3.663556e-9)) + 5.8350115e-6))"
19,7.7068945e-13,"((x0 * 0.0016433644) + 0.00010082683) + (x3 * ((((x1 + x3) * -3.663556e-9) + 5.8350115e-6) + (x0 * -1.0785502e-6)))"
21,3.3031287e-13,"(x0 * 0.0016435604) + ((x3 * ((x0 * -1.1165807e-6) + (((x1 * -4.011224e-7) + 5.842106e-6) + (x3 * -3.6523042e-9)))) + 0.00010071856)"
23,3.271951e-13,"(x0 * 0.0016435604) + (((((x1 * -4.011224e-7) + ((x3 * -3.6536019e-9) + (x0 * -1.1165807e-6))) + 5.842106e-6) * (x3 + 0.009616799)) + 0.00010071856)"
25,3.2262281e-13,"(x0 * 0.0016435604) + ((((x1 * x1) + x3) * ((x0 * -1.1165807e-6) + ((x1 * -4.011224e-7) + ((x3 * -3.6535046e-9) + 5.842106e-6)))) + 0.00010071856)"
27,2.4283676e-13,"(((x3 + ((x1 * x2) * x3)) * ((((x1 * -3.2507614e-7) + (x0 * -1.132475e-6)) + 5.8423266e-6) + (x3 * -3.6523087e-9))) + 0.000100771154) + (x0 * 0.0016439192)"
29,2.1678942e-13,"((x0 * 0.0016448343) + 0.00010073504) + (((x2 * ((x1 * x3) + -2.185458)) + x3) * ((x3 * -3.6523087e-9) + ((x0 * -1.1316025e-6) + ((x1 * -3.283484e-7) + 5.8411506e-6))))"
