,complexity,loss,equation,score,sympy_format,lambda_format
0,1,2.0587137e-08,-6.9066715e-8,0.0,-6.90667150000000e-8,PySRFunction(X=>-6.90667150000000E-8)
1,3,1.1905952e-09,x1 * 1.160759e-5,1.4251065565708572,x1*1.160759e-5,PySRFunction(X=>x1*1.160759e-5)
2,5,1.0429808e-09,(x1 + x0) * 1.1648882e-5,0.06618529136815618,(x0 + x1)*1.1648882e-5,PySRFunction(X=>(x0 + x1)*1.1648882e-5)
3,7,2.5316385e-10,(x0 * 0.00014187858) + (x1 * 1.1595353e-5),0.7079005694144636,x0*0.00014187858 + x1*1.1595353e-5,PySRFunction(X=>x0*0.00014187858 + x1*1.1595353e-5)
4,9,2.0161646e-10,(x0 * 0.00014739133) + ((x1 + 0.6120865) * 1.1604163e-5),0.11383486393775895,x0*0.00014739133 + (x1 + 0.6120865)*1.1604163e-5,PySRFunction(X=>x0*0.00014739133 + (x1 + 0.6120865)*1.1604163e-5)
5,11,2.5723342e-11,(x0 + 1.556353) * ((x1 * 7.655726e-6) + (x0 * 0.00010243636)),1.0294841754849264,(x0 + 1.556353)*(x0*0.00010243636 + x1*7.655726e-6),PySRFunction(X=>(x0 + 1.556353)*(x0*0.00010243636 + x1*7.655726e-6))
6,13,1.7034209e-11,((x0 + 1.5939362) * ((x1 * 7.487207e-6) + (x0 * 9.9536795e-5))) + 3.2757737e-6,0.20608760624886413,(x0 + 1.5939362)*(x0*9.9536795e-5 + x1*7.487207e-6) + 3.2757737e-6,PySRFunction(X=>(x0 + 1.5939362)*(x0*9.9536795e-5 + x1*7.487207e-6) + 3.2757737e-6)
7,15,8.5258805e-12,((((x1 * 0.069872074) + x0) * (x0 + 1.6700786)) + (x0 * x0)) * 0.000101901125,0.34605865696426125,(x0*x0 + (x0 + 1.6700786)*(x0 + x1*0.069872074))*0.000101901125,PySRFunction(X=>(x0*x0 + (x0 + 1.6700786)*(x0 + x1*0.069872074))*0.000101901125)
8,17,6.5297147e-12,(((((x1 + -0.11094141) * 0.06987196) + x0) * (x0 + 1.6700786)) + (x0 * x0)) * 0.00010193392,0.13337152530910518,(x0*x0 + (x0 + 1.6700786)*(x0 + (x1 - 0.11094141)*0.06987196))*0.00010193392,PySRFunction(X=>(x0*x0 + (x0 + 1.6700786)*(x0 + (x1 - 0.11094141)*0.06987196))*0.00010193392)
9,19,6.2554107e-12,(((((x1 + -0.11094141) * 0.06987196) + (x0 * 0.98164576)) * (x0 + 1.6700786)) + (x0 * x0)) * 0.000102052494,0.021458225219784056,(x0*x0 + (x0 + 1.6700786)*(x0*0.98164576 + (x1 - 0.11094141)*0.06987196))*0.000102052494,PySRFunction(X=>(x0*x0 + (x0 + 1.6700786)*(x0*0.98164576 + (x1 - 0.11094141)*0.06987196))*0.000102052494)
10,21,6.122241e-12,((((x0 * 0.9757083) + 1.6700786) * (((x1 + -0.11836495) * 0.069872096) + x0)) + ((x0 + -0.024907563) * x0)) * 0.00010200016,0.010759297633613355,(x0*(x0 - 0.024907563) + (x0 + (x1 - 0.11836495)*0.069872096)*(x0*0.9757083 + 1.6700786))*0.00010200016,PySRFunction(X=>(x0*(x0 - 0.024907563) + (x0 + (x1 - 0.11836495)*0.069872096)*(x0*0.9757083 + 1.6700786))*0.00010200016)
11,25,5.4698624e-12,((((x0 * 0.23668395) + 0.3669043) * ((x1 * 0.07150332) + x0)) + ((((x1 * -0.03545449) * x0) + 0.15969343) * (x0 * x0))) * 0.0004528273,0.028168686311036605,(x0*x0*(x1*(-0.03545449)*x0 + 0.15969343) + (x0 + x1*0.07150332)*(x0*0.23668395 + 0.3669043))*0.0004528273,PySRFunction(X=>(x0*x0*(x1*(-0.03545449)*x0 + 0.15969343) + (x0 + x1*0.07150332)*(x0*0.23668395 + 0.3669043))*0.0004528273)
12,27,5.0271536e-12,((((((x1 * x0) * -0.035454933) + 0.19039463) * (x0 * x0)) + ((x0 + (x1 * 0.07070506)) * ((x0 * 0.2366893) + 0.3667458))) * 0.00045809796) + -1.0182417e-6,0.04219976073890351,(x0*x0*(x1*x0*(-0.035454933) + 0.19039463) + (x0 + x1*0.07070506)*(x0*0.2366893 + 0.3667458))*0.00045809796 - 1.0182417e-6,PySRFunction(X=>(x0*x0*(x1*x0*(-0.035454933) + 0.19039463) + (x0 + x1*0.07070506)*(x0*0.2366893 + 0.3667458))*0.00045809796 - 1.0182417e-6)
13,29,4.7256747e-12,(((((x0 * 0.23669167) + 0.36672693) * ((x1 * 0.0706207) + x0)) + ((x0 * ((x0 * ((x1 + 2.190376) * -0.035456847)) + 0.19039789)) * x0)) * 0.0004590276) + -1.2789069e-6,0.030921797422085315,(x0*x0*(x0*(x1 + 2.190376)*(-0.035456847) + 0.19039789) + (x0 + x1*0.0706207)*(x0*0.23669167 + 0.36672693))*0.0004590276 - 1.2789069e-6,PySRFunction(X=>(x0*x0*(x0*(x1 + 2.190376)*(-0.035456847) + 0.19039789) + (x0 + x1*0.0706207)*(x0*0.23669167 + 0.36672693))*0.0004590276 - 1.2789069e-6)
14,31,4.70557e-12,(((((x0 * 0.23669167) + 0.36672693) * ((x1 * 0.0706207) + x0)) + ((x0 * (((x0 * (x0 + (x1 + 2.190376))) * -0.035456847) + 0.19039789)) * x0)) * 0.0004590276) + -1.2789069e-6,0.002131715493854517,(x0*x0*(x0*(x0 + x1 + 2.190376)*(-0.035456847) + 0.19039789) + (x0 + x1*0.0706207)*(x0*0.23669167 + 0.36672693))*0.0004590276 - 1.2789069e-6,PySRFunction(X=>(x0*x0*(x0*(x0 + x1 + 2.190376)*(-0.035456847) + 0.19039789) + (x0 + x1*0.0706207)*(x0*0.23669167 + 0.36672693))*0.0004590276 - 1.2789069e-6)
15,35,4.6546317e-12,(((((x0 * 0.2366893) + 0.36674497) * ((x1 * 0.0707011) + x0)) + ((x0 * (((x0 * (((x0 + x0) * 2.459019) + (x1 + 2.8782573))) * -0.035454918) + 0.19039463)) * x0)) * 0.00045864706) + -9.680427e-7,0.0027210312606116382,(x0*x0*(x0*(x1 + (x0 + x0)*2.459019 + 2.8782573)*(-0.035454918) + 0.19039463) + (x0 + x1*0.0707011)*(x0*0.2366893 + 0.36674497))*0.00045864706 - 9.680427e-7,PySRFunction(X=>(x0*x0*(x0*(x1 + (x0 + x0)*2.459019 + 2.8782573)*(-0.035454918) + 0.19039463) + (x0 + x1*0.0707011)*(x0*0.2366893 + 0.36674497))*0.00045864706 - 9.680427e-7)
16,37,4.639074e-12,(((((x0 * 0.2366893) + 0.36674497) * ((x1 * 0.0707011) + x0)) + ((x0 * (((x0 * (((x0 + x0) * 2.4405792) + ((x0 + x1) + 3.2130427))) * -0.035454918) + 0.19039463)) * x0)) * 0.00045864706) + -9.680427e-7,0.0016740055080952277,(x0*x0*(x0*(x0 + x1 + (x0 + x0)*2.4405792 + 3.2130427)*(-0.035454918) + 0.19039463) + (x0 + x1*0.0707011)*(x0*0.2366893 + 0.36674497))*0.00045864706 - 9.680427e-7,PySRFunction(X=>(x0*x0*(x0*(x0 + x1 + (x0 + x0)*2.4405792 + 3.2130427)*(-0.035454918) + 0.19039463) + (x0 + x1*0.0707011)*(x0*0.2366893 + 0.36674497))*0.00045864706 - 9.680427e-7)
