ID,set_equation,picked_equation,loss,complexity,MSE,%diff_to_set_coeff_0,%diff_to_set_coeff_1,%diff_to_set_coeff_2,%diff_to_set_coeff_3,bad_equation
0,-2.3497818880440917 + -74.60554591278648*x0 + 92.60288140007609*x0**2 + 24.00739755461578*x0**3,89.885895*x0**2 - 55.7030172072495*x0,222.2834,7,20368.88070850969,-100.000000000000,-25.3366267537724,-2.93401928643858,-100.000000000000,1
1,-75.44062851377686 + 29.20039668562262*x0 + -89.14747392317963*x0**2 + 73.32156379098683*x0**3,-16.0128830689959*0.07738312**x0 - 65.001335,55.193935,7,15100.533924659017,-13.8377605269692,-100.000000000000,-100.000000000000,-100.000000000000,1
2,30.32194344010361 + -76.74900450475242*x0 + -41.4211804111128*x0**2 + 28.176435007091555*x0**3,27.249346*x0**3 - 41.7300204266744*x0**2 - 75.65727457256*x0 + 30.287363,27.09551,13,153.82767425966756,-0.114044273487677,-1.42246787334528,0.745608919147883,-3.29029916970768,0
3,62.74174521409347 + -84.5023295746105*x0 + -60.601780580842046*x0**2 + -38.024612435558126*x0**3,146.85394 - 85.03681*3.1109197**x0,157.44792,7,8027.1875571878145,134.060974075380,-100.000000000000,-100.000000000000,-100.000000000000,1
4,-75.65714032395886 + -79.29723478137129*x0 + 88.57734501569516*x0**2 + -42.091763694246076*x0**3,-189.44243 + 192.25677/(x0 + 1.5781176),212.92963,7,32522.614674078497,150.395969486581,-100.000000000000,-100.000000000000,-100.000000000000,1
5,44.65718351045433 + -88.24904524163719*x0 + 71.13512479277301*x0**2 + -34.14593829523187*x0**3,43.0349995785162*(1 - 0.444309137501771*x0)**4.6373925,604.17584,5,13300.267288225701,-100.000000000000,-100.000000000000,-100.000000000000,-100.000000000000,1
6,71.37198646321534 + -25.462898494501545*x0 + 95.91013587264015*x0**2 + -89.40459051424932*x0**3,59.309483 + 16.3916744880277/13.595668**x0,841.937,7,27339.637212262063,-16.9008935591729,-100.000000000000,-100.000000000000,-100.000000000000,1
7,48.131161489114106 + 2.3208866466548415*x0 + 77.06910480533736*x0**2 + -26.648543965745958*x0**3,50.3295574561961*(0.316131591292307*x0**2 - 0.0623832901439622*x0 + 1)**3.4027472,253.26341,9,13706.658861548573,-100.000000000000,-100.000000000000,-100.000000000000,-100.000000000000,1
8,-1.5999809165928838 + 1.261641298391254*x0 + -17.797477802186947*x0**2 + -4.153350236123245*x0**3,-4.09678607951419*x0**3 - 17.7879723352684*x0**2 + 1.2161335541784*x0 - 1.602003,0.02297908,13,0.12334437201008343,0.126381720315906,-3.60702715350882,-0.0534090674209208,-1.36189228919565,0
9,-3.721081730187109 + 54.94655905245156*x0 + 11.594702112776815*x0**2 + 55.339168479271905*x0**3,51.53738599286*x0**3 + 56.7686986655425*x0,166.55948,9,21862.599999655657,-100.000000000000,3.31620331557342,-100.000000000000,-6.86996677197256,1
10,-52.88425962368428 + -82.63709745914497*x0 + -22.456719323997973*x0**2 + -0.3713697033798269*x0**3,-22.428776*x0**2 - 82.85279*x0 - 52.866394,0.5943893,9,7.306470721933083,-0.0337824974981377,0.261011758020261,-0.124431906525691,-100.000000000000,1
11,-69.11608372323582 + 49.760294547099875*x0 + 85.75063197716298*x0**2 + 1.7635926696089541*x0**3,82.6308198745631*x0**2 + 51.4318640306554*x0 - 67.56958,46.098087,9,1374.6158779338548,-2.23754535836917,3.35924354702783,-3.63823802888210,-100.000000000000,1
12,74.61929556728631 + -62.58149013508536*x0 + -77.32593331245752*x0**2 + -27.033929674875807*x0**3,97.6164374414025 - 27.849905*6.978405**x0,102.2572,7,16875.116890297013,30.8192964022007,-100.000000000000,-100.000000000000,-100.000000000000,1
13,-89.00654626434267 + 64.28424835541588*x0 + 71.69274625970212*x0**2 + 43.95957428288236*x0**3,-130.21236 + 42.245266/0.18948545**x0,90.526024,7,3210.2306316070744,46.2952619386884,-100.000000000000,-100.000000000000,-100.000000000000,1
14,59.059779940910005 + -4.235866845416567*x0 + -33.29013413270259*x0**2 + -85.62333476075528*x0**3,0.015817769**x0 - 128.96523**x0 + 53.45021,179.09564,9,40502.162611185784,-9.49812198169795,-100.000000000000,-100.000000000000,-100.000000000000,1
15,-64.4378375303909 + 45.55808289893312*x0 + -28.95523706577268*x0**2 + -58.082819093687135*x0**3,-65.88712*4.703433**x0 + 65.88712*x0**2 + 137.297142180744*x0,38.702065,11,6535.332959043616,-100.000000000000,201.367251307142,-327.548197413599,-100.000000000000,1
16,59.09966822311716 + 21.75832362054429*x0 + -61.42684092834272*x0**2 + -81.50608144723823*x0**3,-82.23099*x0**3 - 60.61212*x0**2 + 21.794197*x0 + 58.906136,34.567543,13,275.4931131315685,-0.327467528898014,0.164871982241500,-1.32632724722590,0.889391981420471,0
17,-65.99809283379881 + 41.735531008798574*x0 + 70.39941897699796*x0**2 + -1.020454189112911*x0**3,70.32773*x0**2 + 40.84052*x0 - 65.85202,19.178825,9,53.9475662228873,-0.221328871073082,-2.14448214067264,-0.101831773670440,-100.000000000000,1
18,67.75697460967604 + 63.211664143112785*x0 + 25.079112454041848*x0**2 + 7.393853667047324*x0**3,66.28826/0.40345925**x0,259.21014,5,4760.667119288859,-100.000000000000,-100.000000000000,-100.000000000000,-100.000000000000,1
19,84.37788979314604 + 1.9344541558436816*x0 + 74.62789115854454*x0**2 + -54.21639499381534*x0**3,0.008304431**x0 + 98.11341,532.82336,5,82470.93335370452,16.2785775284578,-100.000000000000,-100.000000000000,-100.000000000000,1
20,-83.71868296846905 + 31.062462336545536*x0 + 14.220869969736725*x0**2 + 37.91945093108319*x0**3,37.916973*x0**3 + 14.2269480153041*x0**2 + 31.063046*x0 - 83.720085,0.0026551452,13,0.008313671285431323,0.00167469372573838,0.00187899931479965,0.0427403216564672,-0.00653472300454783,0
21,-24.79653532843136 + -86.82620567692116*x0 + -77.16679882998032*x0**2 + -36.991206280074394*x0**3,34.310184 - 60.7628401536598*4.3029943**x0,5.6366997,7,1349.5554796205743,-238.366846599978,-100.000000000000,-100.000000000000,-100.000000000000,1
22,-21.998987540758463 + -58.75309105212694*x0 + -5.415793007034651*x0**2 + -78.06231730856874*x0**3,-75.37777*x0**3 - 61.418697*x0 - 24.792812,114.5174,11,4114.874823421704,12.6997865427457,4.53696290720786,-100.000000000000,-3.43897978067590,1
23,-18.25608873557782 + 27.59817281223414*x0 + 33.095024462768066*x0**2 + -79.86609531780161*x0**3,-80.234184*x0**3 + 33.002613*x0**2 + 28.23062*x0 - 18.26837,45.185947,13,72.40993311578003,0.0672721556082696,2.29162702932818,-0.279230682763303,0.460882281440828,0
