,complexity,loss,equation,score,sympy_format,lambda_format
0,1,2549.007,-59.76277,0.0,-59.7627700000000,PySRFunction(X=>-59.7627700000000)
1,3,2487.4797,-59.76277 + x1,0.012216921175943609,x1 - 59.76277,PySRFunction(X=>x1 - 59.76277)
2,5,617.44415,-59.370396 - (x1 * -62.451614),0.6967183445639261,-(-62.451614)*x1 - 59.370396,PySRFunction(X=>-(-62.451614)*x1 - 59.370396)
3,7,36.693626,-91.07253 - ((x2 + x1) * -63.584663),1.4114927787825093,-(-63.584663)*(x1 + x2) - 91.07253,PySRFunction(X=>-(-63.584663)*(x1 + x2) - 91.07253)
4,9,33.25303,((x1 * 62.420837) + -93.65143) - (x2 * -68.70537),0.049228585366516434,x1*62.420837 - (-68.70537)*x2 - 93.65143,PySRFunction(X=>x1*62.420837 - (-68.70537)*x2 - 93.65143)
5,11,1.2807499,-94.26196 - ((x2 + x1) * (-38.935795 - (x1 * 31.012007))),1.6283500625058018,-(x1 + x2)*(-31.012007*x1 - 38.935795) - 94.26196,PySRFunction(X=>-(x1 + x2)*(-31.012007*x1 - 38.935795) - 94.26196)
6,13,0.8942905,-95.91185 - (((-1.1456766 - x1) * 31.923744) * ((x2 + x1) + 0.06499837)),0.17958518913892324,-31.923744*(-x1 - 1.1456766)*(x1 + x2 + 0.06499837) - 95.91185,PySRFunction(X=>-31.923744*(-x1 - 1.1456766)*(x1 + x2 + 0.06499837) - 95.91185)
7,17,0.89428204,(-96.012 - (((((x2 + x1) * 0.9985866) + 0.06499837) * (-1.1456766 - x1)) * 31.96893)) + 0.09691722,2.3650145048184417e-06,-31.96893*(-x1 - 1.1456766)*((x1 + x2)*0.9985866 + 0.06499837) - 96.012 + 0.09691722,PySRFunction(X=>-31.96893*(-x1 - 1.1456766)*((x1 + x2)*0.9985866 + 0.06499837) - 96.012 + 0.09691722)
8,19,0.8935081,(((-96.784454 - (((x2 + (x1 + 0.12767375)) * 33.18595) * (-1.0614496 - x1))) + -1.2063947) - x1) - x3,0.0004329031864706059,-x1 - x3 - 33.18595*(-x1 - 1.0614496)*(x1 + x2 + 0.12767375) - 96.784454 - 1.2063947,PySRFunction(X=>-x1 - x3 - 33.18595*(-x1 - 1.0614496)*(x1 + x2 + 0.12767375) - 96.784454 - 1.2063947)
9,21,0.8935079,((-96.784454 - (((x2 + (x1 + 0.12767375)) * 33.18595) * (-1.0614496 - x1))) + -1.4672984) - (x1 - (0.26090372 - x3)),1.119184159594504e-07,-33.18595*(-x1 - 1.0614496)*(x1 + x2 + 0.12767375) - (x1 - (0.26090372 - x3)) - 96.784454 - 1.4672984,PySRFunction(X=>-33.18595*(-x1 - 1.0614496)*(x1 + x2 + 0.12767375) - (x1 - (0.26090372 - x3)) - 96.784454 - 1.4672984)
10,23,0.8935056,((-96.784454 - ((((x2 + 0.12767375) + x1) * 33.18595) * (-1.0614496 - x1))) - (x1 - ((x0 - x3) + -0.7682197))) - 1.4366281,1.2870635840108748e-06,-33.18595*(-x1 - 1.0614496)*(x1 + x2 + 0.12767375) - (x1 - (x0 - x3 - 0.7682197)) - 96.784454 - 1*1.4366281,PySRFunction(X=>-33.18595*(-x1 - 1.0614496)*(x1 + x2 + 0.12767375) - (x1 - (x0 - x3 - 0.7682197)) - 96.784454 - 1*1.4366281)
