Complexity,Loss,Equation
1,4422.549,"93.42032"
3,4330.089,"x0 + 93.405975"
4,330.08847,"exp(x0 - -4.322438)"
5,83.99937,"(x0 + 1.0046396) * 93.368454"
7,83.96769,"(x0 + 1.0103971) * (x0 + 92.39246)"
8,83.928795,"(x0 + 1.0103971) * (tanh(x0) + 92.51769)"
9,83.92829,"(x0 + 1.0103971) * (atan(tanh(x0)) + 92.51769)"
10,83.91698,"(x0 + 1.0103971) * ((x0 * cos(x0)) + 92.55913)"
11,83.9005,"(x0 + 1.0103971) * (tanh(tanh(x0 + x0)) + 92.51769)"
12,83.6081,"((x0 + 1.0103971) * 93.13722) + (x0 * cos(x0 * 4149.885))"
13,83.5512,"(x0 + 1.0046396) * (cos((x0 * cosh(x0)) * 95.58732) + 93.368454)"
15,83.4355,"(x0 + 1.0103971) * (x0 + ((x0 * cos(cos(x0) * 96.04509)) + 92.51769))"
17,83.20911,"(x0 + 1.0216007) * ((x0 + cos(x0 * (cosh(x0 + -0.6735271) * 95.86975))) + 91.469444)"
21,82.90134,"(x0 + 1.0103971) * ((x0 + cos((x0 * cosh(cos(cosh(x0 * x0) * 96.04509))) * 96.04509)) + 92.41774)"
24,82.84611,"(x0 + 1.0103971) * ((tanh(x0) + (cos((x0 * cosh(cos(cosh(x0 * x0) * 96.04509))) * 96.04509) + 92.51769)) - 0.0999544)"
