num_terms_removed,MSE,actual_eqn,removed_terms,full_eqn
0,2.3214597745564485e-07,8.999844e-9*dx**3*x + 4.462113e-7*dx**2*x**2 + 5.816225e-8*dx**2*x - 5.993404e-8*dx**2 + 5.615347e-6*dx*x + 1.192141e-5*dx + 0.00014718424*x + 1.45564745e-5,[],8.999844e-9*dx**3*x + 4.462113e-7*dx**2*x**2 + 5.816225e-8*dx**2*x - 5.993404e-8*dx**2 + 5.615347e-6*dx*x + 1.192141e-5*dx + 0.00014718424*x + 1.45564745e-5
1,4.955392886380018e-07,8.999844e-9*dx**3*x + 5.816225e-8*dx**2*x - 5.993404e-8*dx**2 + 5.615347e-6*dx*x + 1.192141e-5*dx + 0.00014718424*x + 1.45564745e-5,[dx**2*x**2],8.999844e-9*dx**3*x + 4.462113e-7*dx**2*x**2 + 5.816225e-8*dx**2*x - 5.993404e-8*dx**2 + 5.615347e-6*dx*x + 1.192141e-5*dx + 0.00014718424*x + 1.45564745e-5
2,1.0286553108238053e-06,5.816225e-8*dx**2*x - 5.993404e-8*dx**2 + 5.615347e-6*dx*x + 1.192141e-5*dx + 0.00014718424*x + 1.45564745e-5,"[dx**2*x**2, dx**3*x]",8.999844e-9*dx**3*x + 4.462113e-7*dx**2*x**2 + 5.816225e-8*dx**2*x - 5.993404e-8*dx**2 + 5.615347e-6*dx*x + 1.192141e-5*dx + 0.00014718424*x + 1.45564745e-5
3,9.574411094097722e-07,-5.993404e-8*dx**2 + 5.615347e-6*dx*x + 1.192141e-5*dx + 0.00014718424*x + 1.45564745e-5,"[dx**2*x**2, dx**3*x, dx**2*x]",8.999844e-9*dx**3*x + 4.462113e-7*dx**2*x**2 + 5.816225e-8*dx**2*x - 5.993404e-8*dx**2 + 5.615347e-6*dx*x + 1.192141e-5*dx + 0.00014718424*x + 1.45564745e-5
4,7.019091413739018e-06,5.615347e-6*dx*x + 1.192141e-5*dx + 0.00014718424*x + 1.45564745e-5,"[dx**2*x**2, dx**3*x, dx**2*x, dx**2]",8.999844e-9*dx**3*x + 4.462113e-7*dx**2*x**2 + 5.816225e-8*dx**2*x - 5.993404e-8*dx**2 + 5.615347e-6*dx*x + 1.192141e-5*dx + 0.00014718424*x + 1.45564745e-5
5,1.7784655403969487e-05,1.192141e-5*dx + 0.00014718424*x + 1.45564745e-5,"[dx**2*x**2, dx**3*x, dx**2*x, dx**2, dx*x]",8.999844e-9*dx**3*x + 4.462113e-7*dx**2*x**2 + 5.816225e-8*dx**2*x - 5.993404e-8*dx**2 + 5.615347e-6*dx*x + 1.192141e-5*dx + 0.00014718424*x + 1.45564745e-5
