Complexity,Loss,Equation
1,2007.7257,"x0"
2,1986.2766,"tan(x0)"
3,247.28761,"x0 / 0.016548997"
4,231.40382,"tanh(x0) * 74.445274"
5,203.23181,"(x0 + 0.107708976) * 60.63834"
6,128.11282,"tanh(x0 + 0.18682471) * 76.17872"
7,95.74422,"tanh(tan(x0) + 0.2686496) * 67.1139"
8,5.6660447,"(sin(x0 + 0.8799269) * 108.21964) - 57.200245"
9,4.7962966,"(sin(tanh(x0) + 1.0508686) * 161.6319) - 111.55895"
10,1.4926447,"(1.8536246 - x0) * ((tanh(x0) / 0.020144317) + 14.400706)"
12,1.4297926,"((1.8161054 - x0) * ((tanh(x0) / 0.01979209) + 14.1037855)) + 1.4289112"
13,4.2233727e-11,"(x0 + 0.2945753) * ((((x0 * -24.078405) - 31.474176) * x0) + 87.671135)"
15,8.858399e-12,"(x0 * ((((x0 * x0) * -24.078432) - (x0 * 38.567074)) + 78.39964)) + 25.825748"
17,6.664593e-12,"((x0 + x0) + 0.5891504) * (((x0 * (x0 * -12.039215)) - (x0 * 15.737082)) + 43.835575)"
