Complexity,Loss,Equation
1,4.0237924e-7,"1.4675887e-6"
3,2.0357704e-7,"x0 * 0.0020531502"
5,1.9247769e-7,"(x0 * 0.0021669662) + 0.00010814412"
7,1.1255217e-8,"(x0 * 0.0020460924) + (x3 * 4.5831803e-6)"
9,2.2239392e-10,"(x0 * 0.0021692452) + ((x3 * 4.5734973e-6) + 0.000108160544)"
11,2.2044074e-10,"(x0 * 0.0021692452) + (0.000108160544 + ((x3 + x1) * 4.5734973e-6))"
13,5.7988767e-11,"(x3 * 4.5329016e-6) + (0.00010832473 + (x0 * ((x3 * -8.3769544e-7) + 0.0021688677)))"
15,5.701786e-11,"((((x3 * -0.1969486) * x0) + x3) * 4.5294178e-6) + ((x0 * 0.002168503) + 0.00010762176)"
17,5.491221e-11,"((((x3 * -0.1969486) * x0) + (x3 + x1)) * 4.5294178e-6) + ((x0 * 0.002168503) + 0.00010762176)"
19,5.7669174e-13,"(x0 * 0.0021693425) + (0.00011815133 + (((x3 * ((x3 * -0.00024952943) + (x0 * -0.19710118))) + x3) * 4.5292286e-6))"
21,5.455338e-13,"((x3 + ((x3 * ((x3 * 0.00010325779) + (x0 * 0.08013625))) * -2.467023)) * 4.5288575e-6) + ((x0 * 0.0021691362) + 0.00011842675)"
23,5.4197006e-13,"((x0 * 0.0021691362) + ((x3 + ((x3 + x1) * (-2.467023 * ((x0 * 0.08013625) + (x3 * 0.00010325779))))) * 4.5288575e-6)) + 0.00011842675"
25,4.2106767e-13,"((x0 * 0.0021688438) + 0.00011865458) + ((x3 + (x3 * (((x0 * 0.08013625) + (((x1 * x3) + x3) * 0.000103578124)) * -2.467023))) * 4.5287557e-6)"
27,3.7568698e-13,"(x0 * 0.002168256) + (((((((((x3 * (x1 + x1)) + x3) * 0.000103477956) + (x0 * 0.08013625)) * x3) * -2.467023) + x3) * 4.529357e-6) + 0.00011888284)"
29,3.6640707e-13,"(x0 * 0.002168256) + ((((((((((x3 + 2.1495225) * (x1 + x1)) + x3) * 0.000103477956) + (x0 * 0.08013625)) * x3) * -2.467023) + x3) * 4.529357e-6) + 0.00011888284)"
