Complexity,Loss,Equation
1,1559.4288,"-69.047874"
3,1504.7052,"-69.06534 - x0"
5,28.356127,"(x0 * -55.40786) - 69.309166"
7,26.293137,"((x0 + -55.479786) * x0) - 69.92979"
9,7.608383,"((0.038612727 ^ x0) + (x0 * -45.460697)) - 75.3348"
11,6.465916,"(((0.010472158 ^ x0) + (x0 * -190.62785)) * 0.24856845) - 74.000755"
13,0.11768987,"(x0 * ((((x0 * -24.33512) + 8.73299) * x0) - 37.199593)) + -73.68889"
15,0.11768562,"((x0 * ((((x0 * -24.33512) + 8.73299) * x0) - 37.199593)) - -0.288817) + -73.97919"
17,0.117685504,"(-73.97919 + ((x0 * ((((x0 * -24.33512) + 8.73299) * x0) - 37.199593)) - -0.29029548)) - 0.0014784907"
21,0.11768547,"((-73.97919 + (((x0 * ((x0 * ((x0 * -24.33512) + 8.73299)) - 37.199593)) - -0.29029548) - x0)) + x0) - 0.0014784907"
