Complexity,Loss,Equation
1,1.6171002e-8,"-4.1676063e-9"
3,6.6015604e-10,"x1 * 1.0338202e-5"
5,5.609502e-10,"(x1 + x0) * 1.03687225e-5"
7,1.2669268e-10,"(x1 * 1.0324977e-5) + (x0 * 0.00010554618)"
8,1.2539228e-10,"(x1 * 1.03371e-5) + (sin(x0) * 0.000106543346)"
9,9.7650193e-11,"(6.133505e-6 - (x1 * -1.0379384e-5)) + (x0 * 0.000112985326)"
10,9.6942634e-11,"(6.133505e-6 - (x1 * -1.0379384e-5)) + (sin(x0) * 0.000112985326)"
11,2.5927895e-11,"-0.00024163572 - ((1.5966512 ^ x0) * ((x1 * -1.0543123e-5) + -0.00024646605))"
12,2.5207053e-11,"-0.0002464212 - (((x1 * -1.0551499e-5) + -0.00025095962) * (1.5966512 ^ sin(x0)))"
13,1.8498496e-11,"((1.5987939 ^ x0) * ((x1 * 1.0528584e-5) + (x0 * 0.00011689739))) + 3.6657318e-6"
14,1.8197445e-11,"3.5646099e-6 - (((x1 * -1.0551667e-5) + (sin(x0) * -0.00012022302)) * (1.6306939 ^ x0))"
15,2.4592873e-12,"-0.00023553573 - (((x1 * ((x1 * 4.8868376e-8) + -1.0542031e-5)) + -0.00024710377) * (1.5966512 ^ x0))"
17,2.0480599e-12,"((1.5262754 ^ x0) * ((x1 * 1.0533731e-5) + ((x0 * (x0 * 0.00016640067)) + 0.00029701745))) + -0.0002991445"
18,1.918735e-12,"((1.5262754 ^ x0) * ((x1 * 1.0533731e-5) + ((x0 * (sin(x0) * 0.00016640067)) + 0.00029701745))) + -0.0002991445"
22,1.7470754e-12,"(1.2681962 ^ sin((x1 * -0.014836779) + (x0 + x0))) * ((x0 * 0.00011398766) + (((x1 - -0.9395667) * 1.0542045e-5) + -1.4875653e-6))"
24,1.5614078e-12,"((1.2681962 ^ sin((((x1 * -0.014836775) + x0) * 1.088385) + x0)) * (((-0.9395667 - x1) * -1.0544639e-5) + (x0 * 0.000113105496))) + -1.288631e-6"
25,1.0054008e-12,"(1.2681962 ^ ((((x1 * -0.014836775) + x0) * (x0 - -1.0807067)) + x0)) * (((-0.9395667 - x1) * -1.0544639e-5) + ((x0 * 0.000113105496) + -1.288631e-6))"
26,8.447186e-13,"((1.2681962 ^ sin((((x1 * -0.014836775) + x0) * (x0 - -1.0807067)) + x0)) * (((-0.9395667 - x1) * -1.0544639e-5) + (x0 * 0.000113105496))) + -1.288631e-6"
27,7.8192905e-13,"(((-0.9582584 - x1) * -1.0544639e-5) + ((x0 * 0.000113105496) + -1.288631e-6)) * (1.2681962 ^ ((x0 - -1.0807067) * ((x0 + ((x1 - -2.2985423) * -0.014836775)) + x0)))"
28,6.9643515e-13,"((((-0.9395667 - x1) * -1.0500545e-5) + (x0 * 0.00011466982)) + -1.1719279e-6) * (1.2681962 ^ sin((((x1 * -0.014836777) + x0) * ((x0 * 0.9878591) - -1.0807067)) + x0))"
