ID,loss,complexity,MSE,expanded_form,substituted_form
0,1.3291872e-10,29,0.00017779713028271687,0.371184873994931*x0**2*x6 + 74.3206649810607*x0**2*x6/x3 - 0.303099139102088*x0*x1*x6/x3 + 0.221362368452675*x0*x6 + 3.22257150845005*x1*x6/x3 - 3.60696241603518*x6/x3,-0.303099139102088*A_val*dx*x/w + 3.22257150845005*A_val*dx/w + 0.371184873994931*A_val*x**2 + 0.221362368452675*A_val*x + 74.3206649810607*A_val*x**2/w - 3.60696241603518*A_val/w
1,2.042212e-10,19,0.0002731740295342618,4.3474154e-7*x0**2*x3 + 4.3474154e-7*x0*x3 - 0.00021734921*x1*x6 + 3.3040354*x1*x6/x3,-0.00021734921*A_val*dx + 3.3040354*A_val*dx/w + 4.3474154e-7*w*x**2 + 4.3474154e-7*w*x
2,7.032639e-11,31,9.407116857087909e-05,-360.3259764661*x0**2*x6**2/x7 + 231.865819963411*x0*x6**2 + 3.2236606375079*x1*x6/(x0/x5 + 0.12641242*x1 + x3 - 2.7651334),231.865819963411*A_val**2*x - 360.3259764661*A_val**2*x**2/p_val + 3.2236606375079*A_val*dx/(0.12641242*dx + w - 2.7651334 + x/c)
