,complexity,loss,equation,score,sympy_format,lambda_format
0,1,6.008585e-08,0.00077116606,0.0,0.000771166060000000,PySRFunction(X=>0.000771166060000000)
1,3,1.3740934e-08,x0 * 1.1950462e-5,0.737697555847294,x0*1.1950462e-5,PySRFunction(X=>x0*1.1950462e-5)
2,5,4.736641e-09,(x0 * 8.728404e-6) + 0.00023581117,0.5325255132436097,x0*8.728404e-6 + 0.00023581117,PySRFunction(X=>x0*8.728404e-6 + 0.00023581117)
3,7,1.5574463e-10,x0 * ((x0 * -9.4272224e-8) + 1.9438712e-5),1.7074329174733152,x0*(1.9438712e-5 + x0*(-9.4272224e-8)),PySRFunction(X=>x0*(1.9438712e-5 + x0*(-9.4272224e-8)))
4,9,9.33126e-11,(((x0 * -8.696115e-8) + 1.846256e-5) * x0) + 2.8495386e-5,0.2561312658879476,x0*(1.846256e-5 + x0*(-8.696115e-8)) + 2.8495386e-5,PySRFunction(X=>x0*(1.846256e-5 + x0*(-8.696115e-8)) + 2.8495386e-5)
5,11,4.5841993e-12,x0 * ((x0 * ((x0 * 4.5979753e-10) + -1.6230607e-7)) + 2.1797003e-5),1.5066698455934497,x0*(x0*(x0*4.5979753e-10 - 1.6230607e-7) + 2.1797003e-5),PySRFunction(X=>x0*(x0*(x0*4.5979753e-10 - 1.6230607e-7) + 2.1797003e-5))
6,13,2.2691456e-12,x0 * ((((4.6340093e-10 * x0) + -1.6230607e-7) * (x0 + 0.31413546)) + 2.1797003e-5),0.35160604140161084,x0*((4.6340093e-10*x0 - 1.6230607e-7)*(x0 + 0.31413546) + 2.1797003e-5),PySRFunction(X=>x0*((4.6340093e-10*x0 - 1.6230607e-7)*(x0 + 0.31413546) + 2.1797003e-5))
7,15,2.088388e-12,((((x0 * 4.6340082e-10) + -1.6230607e-7) * x0) + 2.1796966e-5) * (x0 + (x0 * -0.0030356797)),0.041505448232205415,(x0*(-0.0030356797) + x0)*(x0*(x0*4.6340082e-10 - 1.6230607e-7) + 2.1796966e-5),PySRFunction(X=>(x0*(-0.0030356797) + x0)*(x0*(x0*4.6340082e-10 - 1.6230607e-7) + 2.1796966e-5))
8,17,1.1127305e-12,(x0 * 2.1236108e-5) + ((x0 * (x0 + ((x0 * (x0 * x0)) * -1.787173e-5))) * -1.3436569e-7),0.31478778595184265,x0*(x0*x0*x0*(-1.787173e-5) + x0)*(-1.3436569e-7) + x0*2.1236108e-5,PySRFunction(X=>x0*(x0*x0*x0*(-1.787173e-5) + x0)*(-1.3436569e-7) + x0*2.1236108e-5)
9,19,1.1037897e-12,(x0 * 2.1236108e-5) + (((x0 * (x0 + (((x0 * x0) * x0) * -1.787173e-5))) + -0.8894087) * -1.343785e-7),0.004033732014645452,x0*2.1236108e-5 + (x0*(x0*x0*x0*(-1.787173e-5) + x0) - 0.8894087)*(-1.343785e-7),PySRFunction(X=>x0*2.1236108e-5 + (x0*(x0*x0*x0*(-1.787173e-5) + x0) - 0.8894087)*(-1.343785e-7))
