,complexity,loss,equation,score,sympy_format,lambda_format
0,1,10104.492,-57.69208,0.0,-57.6920800000000,PySRFunction(X=>-57.6920800000000)
1,3,3577.992,x1 * -140.64705,0.5190891641256681,x1*(-140.64705),PySRFunction(X=>x1*(-140.64705))
2,5,169.1704,-58.445915 - (x1 * 141.13124),1.5258252686051805,-141.13124*x1 - 58.445915,PySRFunction(X=>-141.13124*x1 - 58.445915)
3,7,29.058512,(x3 + (x1 + 0.72562313)) * -80.51892,0.8807975192716837,(x1 + x3 + 0.72562313)*(-80.51892),PySRFunction(X=>(x1 + x3 + 0.72562313)*(-80.51892))
4,9,22.841673,((x1 + x3) + 0.71876115) * (-80.167534 - x1),0.12036241081734812,(-x1 - 80.167534)*(x1 + x3 + 0.71876115),PySRFunction(X=>(-x1 - 80.167534)*(x1 + x3 + 0.71876115))
5,11,7.055384,((x3 + x1) + 0.6783532) * (-78.12987 - (x1 / 0.15612668)),0.5873978087427936,(-x1/0.15612668 - 78.12987)*(x1 + x3 + 0.6783532),PySRFunction(X=>(-x1/0.15612668 - 78.12987)*(x1 + x3 + 0.6783532))
6,13,3.5446062,-52.067127 - ((x3 * 68.45223) + (x1 * ((x1 * 12.791355) + 90.038155))),0.3441819727646372,-(x1*(x1*12.791355 + 90.038155) + x3*68.45223) - 52.067127,PySRFunction(X=>-(x1*(x1*12.791355 + 90.038155) + x3*68.45223) - 52.067127)
7,15,3.5446057,-52.067127 - ((x3 * 68.45223) + ((x3 / x2) * ((x1 * 12.791355) + 90.038155))),7.052970161300458e-08,-(x3*68.45223 + x3*(x1*12.791355 + 90.038155)/x2) - 52.067127,PySRFunction(X=>-(x3*68.45223 + x3*(x1*12.791355 + 90.038155)/x2) - 52.067127)
8,17,3.5446048,(-52.067127 - ((x3 * 68.45223) + ((((x1 * 12.791355) + x1) + 90.038155) * x1))) + x2,1.2695348796340072e-07,x2 - (x1*(x1 + x1*12.791355 + 90.038155) + x3*68.45223) - 52.067127,PySRFunction(X=>x2 - (x1*(x1 + x1*12.791355 + 90.038155) + x3*68.45223) - 52.067127)
9,21,3.544604,((-52.067127 - ((x3 * 68.45223) + (x1 * (((x1 * 12.791355) + x1) + 90.038155)))) + (x2 + 0.13975364)) - 0.13760708,5.6423785960315673e-08,x2 - (x1*(x1 + x1*12.791355 + 90.038155) + x3*68.45223) - 52.067127 - 1*0.13760708 + 0.13975364,PySRFunction(X=>x2 - (x1*(x1 + x1*12.791355 + 90.038155) + x3*68.45223) - 52.067127 - 1*0.13760708 + 0.13975364)
