Complexity,Loss,Equation
1,3008.84,"-135.08551"
3,2945.3296,"-135.08551 - x0"
5,317.86484,"-105.27253 - (167.2067 ^ x0)"
7,83.32858,"-92.47901 - ((13.327715 ^ x0) * 12.232891)"
9,13.527257,"(x0 * ((x0 * -86.482765) - 64.467766)) + -92.329895"
11,12.347442,"(x0 * ((x0 * (-86.31926 - x0)) - 63.558468)) + -92.48942"
13,0.7264278,"(x0 * (((x0 - -4.2619615) * (x0 * -20.328072)) - 49.381153)) + -92.272896"
15,0.72642744,"((x0 * (((x0 - -4.2619615) * (x0 * -20.328072)) - 49.381153)) + -92.28114) - -0.008245036"
17,0.72510487,"(x0 * ((x0 * (((-22.057161 * x0) + -86.74576) + (x0 + x0))) - 49.597412)) + -92.220604"
19,0.72505647,"(x0 * ((x0 * ((x0 * 0.96550083) + ((x0 + -86.74576) + (x0 * -22.057161)))) - 49.597412)) + -92.220604"
21,0.7250563,"(x0 * ((x0 * ((x0 * 0.96550083) + (((x0 + -116.30004) - -29.554287) + (x0 * -22.057161)))) - 49.597412)) + -92.220604"
