num_terms_removed,MSE,actual_eqn,removed_terms,full_eqn
0,2.2487351004106718e-07,8.5870235e-9*dx**3*x + 4.12093696479674e-7*dx**2*x**2 + 8.27896617869338e-8*dx**2*x + 5.6889544e-6*dx*x + 1.19295928773582e-5*dx + 0.00018736409*x**2 + 0.000162030786249754*x - 1.8255387e-6,[],8.5870235e-9*dx**3*x + 4.12093696479674e-7*dx**2*x**2 + 8.27896617869338e-8*dx**2*x + 5.6889544e-6*dx*x + 1.19295928773582e-5*dx + 0.00018736409*x**2 + 0.000162030786249754*x - 1.8255387e-6
1,7.172738964326163e-07,4.12093696479674e-7*dx**2*x**2 + 8.27896617869338e-8*dx**2*x + 5.6889544e-6*dx*x + 1.19295928773582e-5*dx + 0.00018736409*x**2 + 0.000162030786249754*x - 1.8255387e-6,[dx**3*x],8.5870235e-9*dx**3*x + 4.12093696479674e-7*dx**2*x**2 + 8.27896617869338e-8*dx**2*x + 5.6889544e-6*dx*x + 1.19295928773582e-5*dx + 0.00018736409*x**2 + 0.000162030786249754*x - 1.8255387e-6
2,9.719830721487258e-07,8.27896617869338e-8*dx**2*x + 5.6889544e-6*dx*x + 1.19295928773582e-5*dx + 0.00018736409*x**2 + 0.000162030786249754*x - 1.8255387e-6,"[dx**3*x, dx**2*x**2]",8.5870235e-9*dx**3*x + 4.12093696479674e-7*dx**2*x**2 + 8.27896617869338e-8*dx**2*x + 5.6889544e-6*dx*x + 1.19295928773582e-5*dx + 0.00018736409*x**2 + 0.000162030786249754*x - 1.8255387e-6
3,9.065590275405599e-07,5.6889544e-6*dx*x + 1.19295928773582e-5*dx + 0.00018736409*x**2 + 0.000162030786249754*x - 1.8255387e-6,"[dx**3*x, dx**2*x**2, dx**2*x]",8.5870235e-9*dx**3*x + 4.12093696479674e-7*dx**2*x**2 + 8.27896617869338e-8*dx**2*x + 5.6889544e-6*dx*x + 1.19295928773582e-5*dx + 0.00018736409*x**2 + 0.000162030786249754*x - 1.8255387e-6
4,1.0140401486173054e-05,5.6889544e-6*dx*x + 1.19295928773582e-5*dx + 0.000162030786249754*x - 1.8255387e-6,"[dx**3*x, dx**2*x**2, dx**2*x, x**2]",8.5870235e-9*dx**3*x + 4.12093696479674e-7*dx**2*x**2 + 8.27896617869338e-8*dx**2*x + 5.6889544e-6*dx*x + 1.19295928773582e-5*dx + 0.00018736409*x**2 + 0.000162030786249754*x - 1.8255387e-6
5,2.1232833409344052e-05,1.19295928773582e-5*dx + 0.000162030786249754*x - 1.8255387e-6,"[dx**3*x, dx**2*x**2, dx**2*x, x**2, dx*x]",8.5870235e-9*dx**3*x + 4.12093696479674e-7*dx**2*x**2 + 8.27896617869338e-8*dx**2*x + 5.6889544e-6*dx*x + 1.19295928773582e-5*dx + 0.00018736409*x**2 + 0.000162030786249754*x - 1.8255387e-6
