Complexity,Loss,Equation
1,1.6171002e-8,"2.118817e-8"
3,6.667705e-10,"x3 * 1.0341114e-5"
5,5.6693983e-10,"(x3 + x0) * 1.0370173e-5"
7,1.2698877e-10,"(x3 * 1.0331084e-5) + (x0 * 0.00010680913)"
9,6.816278e-11,"(x3 + ((x1 + x0) * 12.220138)) * 1.0326907e-5"
11,6.709535e-11,"(x3 + (x1 + ((x0 + x1) * 12.220138))) * 1.0326907e-5"
13,4.5728473e-12,"1.0445492e-5 * ((((x3 * 0.45378718) + 12.086497) * (x1 + x0)) + x3)"
15,3.4771027e-12,"((((x0 + x1) * (12.179024 + (x3 * 0.45378718))) + x1) + x3) * 1.0452318e-5"
17,2.7430926e-12,"(((((x1 * 1.3625075) + x0) * ((x3 * 0.45377672) + 12.585594)) + -0.22043563) + x3) * 1.0394054e-5"
19,1.8554208e-12,"(x3 + (-0.11143152 + ((((x0 + (x3 * 0.12970193)) + 3.4375398) * 3.512424) * (x0 + x1)))) * 1.0455737e-5"
21,1.2970187e-12,"(((((((x0 * 1.6651548) + 3.4375398) + (x3 * 0.12970193)) * (x0 + x1)) * 3.512424) + x3) * 1.0453821e-5) + -2.1395329e-6"
23,9.091623e-13,"(((((((x0 + x1) * 2.047269) + (x3 * 0.1336392)) + 3.354036) * ((x0 + x1) * 3.437628)) + x3) * 1.0463086e-5) + -2.4620333e-6"
25,8.0241743e-13,"((((((x3 * 0.1336392) + (3.354036 + ((x0 + x1) * 2.1084135))) * (x0 + x1)) * 3.437628) + (x3 + x2)) * 1.0463086e-5) + -2.4620333e-6"
27,7.6549623e-13,"(((((((x1 + x0) * (((x3 * 0.1336392) + 3.3540337) + (x0 * 2.0136216))) + (x2 + x2)) * 3.437628) + x3) * 5.293333e-5) + -1.133186e-5) * 0.19750874"
29,7.1977884e-13,"(((((((x0 + x1) + x1) * 1.8875121) + (((x0 + (x3 + -0.42247775)) * 0.13658276) + 3.347232)) * ((x0 + x1) * 3.433079)) + x3) * 1.0452633e-5) + -2.2344022e-6"
