,complexity,loss,equation,score,sympy_format,lambda_format
0,1,9763.81,-29.221798,0.0,-29.2217980000000,PySRFunction(X=>-29.2217980000000)
1,3,1275.6608,x0 * 136.99496,1.0176091871205086,x0*136.99496,PySRFunction(X=>x0*136.99496)
2,5,460.84592,(x0 * 136.79147) + -28.599585,0.509077920325016,x0*136.79147 - 28.599585,PySRFunction(X=>x0*136.79147 - 28.599585)
3,7,44.731514,(x0 * 278.9134) / (x0 + 2.373866),1.1661927463964434,x0*278.9134/(x0 + 2.373866),PySRFunction(X=>x0*278.9134/(x0 + 2.373866))
4,9,22.182346,(((0.16472171 ^ x0) + 4.1390095) * x0) * 20.49563,0.35069075855393206,(0.16472171**x0 + 4.1390095)*x0*20.49563,PySRFunction(X=>(0.16472171**x0 + 4.1390095)*x0*20.49563)
5,11,3.4184103,x0 * (((2.836333 ^ x0) + (x0 * -1.7955235)) * 94.89089),0.9350605644225074,x0*(2.836333**x0 + x0*(-1.7955235))*94.89089,PySRFunction(X=>x0*(2.836333**x0 + x0*(-1.7955235))*94.89089)
6,13,1.5828452,(x0 * ((((x0 * -0.115581974) + 0.18800619) ^ x0) + x0)) * 89.6087,0.3849758156698396,x0*(x0 + (0.18800619 + x0*(-0.115581974))**x0)*89.6087,PySRFunction(X=>x0*(x0 + (0.18800619 + x0*(-0.115581974))**x0)*89.6087)
7,15,0.30242544,(x0 * ((x0 + (((x0 * -0.09829216) + 0.20625347) ^ x0)) * 89.22055)) + -2.4469597,0.8275722491700572,x0*(x0 + (0.20625347 + x0*(-0.09829216))**x0)*89.22055 - 2.4469597,PySRFunction(X=>x0*(x0 + (0.20625347 + x0*(-0.09829216))**x0)*89.22055 - 2.4469597)
8,21,0.30237806,((((((x0 * -0.09863816) + 0.2070082) ^ x0) + x0) * (((x0 + x0) * 44.575172) + x0)) + -2.4242003) - x0,2.611316463221933e-05,-x0 + (x0 + (x0 + x0)*44.575172)*(x0 + (0.2070082 + x0*(-0.09863816))**x0) - 2.4242003,PySRFunction(X=>-x0 + (x0 + (x0 + x0)*44.575172)*(x0 + (0.2070082 + x0*(-0.09863816))**x0) - 2.4242003)
9,23,0.30147365,(((((x0 + x0) * 44.575172) + x0) * (((0.2070082 + (x0 * -0.09863816)) ^ x0) + x0)) + -2.42409) - (x0 * 1.0352277),0.0014977363834271869,-1.0352277*x0 + (x0 + (x0 + x0)*44.575172)*(x0 + (0.2070082 + x0*(-0.09863816))**x0) - 2.42409,PySRFunction(X=>-1.0352277*x0 + (x0 + (x0 + x0)*44.575172)*(x0 + (0.2070082 + x0*(-0.09863816))**x0) - 2.42409)
10,27,0.3014736,(((((((x0 + x0) * 44.575172) + x0) * (((0.2070082 + (x0 * -0.09863816)) ^ x0) + x0)) + -2.42409) - (x0 * 1.0352277)) - x0) + x0,4.146299694918132e-08,-1.0352277*x0 - x0 + x0 + (x0 + (x0 + x0)*44.575172)*(x0 + (0.2070082 + x0*(-0.09863816))**x0) - 2.42409,PySRFunction(X=>-1.0352277*x0 - x0 + x0 + (x0 + (x0 + x0)*44.575172)*(x0 + (0.2070082 + x0*(-0.09863816))**x0) - 2.42409)
