Complexity,Loss,Equation
1,3956.7734,"-49.127132"
3,3105.7668,"x0 * -81.01659"
4,1686.2634,"sinh(-4.51241 - x0)"
5,645.0368,"(x0 + 0.60610783) * -81.97917"
6,219.22856,"sin(x0 + 0.6331023) * -115.318474"
7,31.47602,"sin(tan(x0) + 0.8128636) * -113.38404"
8,6.8557367,"(sin(x0 + 1.0366218) * -180.71758) + 69.57131"
9,2.118221e-11,"(((x0 * 71.881325) - 81.27253) * x0) + -85.4"
11,1.8270007e-11,"(((x0 * x0) * 71.881325) + -85.4) + (x0 * -81.27253)"
13,1.6683849e-11,"-52.039528 - ((x0 * 81.27253) + (((x0 * x0) * -71.881325) + 33.360474))"
15,1.6454133e-11,"(-52.116882 - ((x0 * 81.27253) + (((x0 * x0) * -71.881325) + 33.43782))) + 0.15470223"
17,1.6152704e-11,"-52.039528 - ((-71.881325 * 1.8448414e-8) + ((x0 * 81.27253) + (((x0 * x0) * -71.881325) + 33.360474)))"
30,1.61236e-11,"-52.039528 - (((0.97719246 / (neg(-0.08341592) * (-0.2029701 * (neg(-0.08341592) / (asinh(x0) - 0.97719246))))) * -1.6425297e-9) + ((x0 * 81.27253) + (((x0 * x0) * -71.881325) + 33.360474)))"
