,complexity,loss,equation,score,sympy_format,lambda_format
0,1,142.12714,52.15793,0.0,52.1579300000000,PySRFunction(X=>52.1579300000000)
1,3,141.35968,52.163498 + x0,0.002707222420137483,x0 + 52.163498,PySRFunction(X=>x0 + 52.163498)
2,5,135.16241,(10.874222 ^ x0) + 49.18532,0.022415235939390776,10.874222**x0 + 49.18532,PySRFunction(X=>10.874222**x0 + 49.18532)
3,7,115.04348,(0.75170183 / (1.033168 - x0)) + 49.582188,0.08058347427168114,49.582188 + 0.75170183/(1.033168 - x0),PySRFunction(X=>49.582188 + 0.75170183/(1.033168 - x0))
4,9,17.610275,(((x0 * x0) + 0.31493694) ^ x0) / 0.019518366,0.9384138026747622,(x0*x0 + 0.31493694)**x0/0.019518366,PySRFunction(X=>(x0*x0 + 0.31493694)**x0/0.019518366)
5,11,17.153875,((((x0 + 0.04273737) * x0) + 0.31525716) ^ x0) / 0.02008549,0.013129221450933516,(x0*(x0 + 0.04273737) + 0.31525716)**x0/0.02008549,PySRFunction(X=>(x0*(x0 + 0.04273737) + 0.31525716)**x0/0.02008549)
6,13,12.448016,(((x0 * (x0 * x0)) + 0.8193571) * 63.968216) + (x0 * -46.518764),0.16033142141463216,x0*(-46.518764) + (x0*x0*x0 + 0.8193571)*63.968216,PySRFunction(X=>x0*(-46.518764) + (x0*x0*x0 + 0.8193571)*63.968216)
7,15,12.173804,((((x0 * x0) * x0) + 0.80743116) * 64.02666) + (x0 * (x0 + -46.65811)),0.011137411362563047,x0*(x0 - 46.65811) + (x0*x0*x0 + 0.80743116)*64.02666,PySRFunction(X=>x0*(x0 - 46.65811) + (x0*x0*x0 + 0.80743116)*64.02666)
8,17,12.166286,((((x0 * x0) * x0) + 0.80743116) * 64.02666) + (x0 * ((x0 * 1.0845107) + -46.65811)),0.0003088731487467772,x0*(x0*1.0845107 - 46.65811) + (x0*x0*x0 + 0.80743116)*64.02666,PySRFunction(X=>x0*(x0*1.0845107 - 46.65811) + (x0*x0*x0 + 0.80743116)*64.02666)
9,19,12.158315,((0.80743116 + ((x0 * x0) * x0)) * 64.02666) + ((x0 * ((x0 / 0.7314803) + -46.747383)) + -0.21057703),0.0003276929510710232,x0*(x0/0.7314803 - 46.747383) + (x0*x0*x0 + 0.80743116)*64.02666 - 0.21057703,PySRFunction(X=>x0*(x0/0.7314803 - 46.747383) + (x0*x0*x0 + 0.80743116)*64.02666 - 0.21057703)
10,21,12.157994,((((x0 * x0) * x0) + 0.80743116) * 64.02666) + ((x0 * (((x0 / 0.9050683) / 0.7314803) + -46.747383)) + -0.21057703),1.3201016651736362e-05,x0*(x0/(0.7314803*0.9050683) - 46.747383) + (x0*x0*x0 + 0.80743116)*64.02666 - 0.21057703,PySRFunction(X=>x0*(x0/(0.7314803*0.9050683) - 46.747383) + (x0*x0*x0 + 0.80743116)*64.02666 - 0.21057703)
11,23,12.156359,(((x0 * (x0 * x0)) + 0.80743116) * 64.02666) + ((x0 * (x0 + (-46.747383 + ((x0 + x0) * 0.2299812)))) + -0.21057703),6.72442323455831e-05,x0*(x0 + (x0 + x0)*0.2299812 - 46.747383) + (x0*x0*x0 + 0.80743116)*64.02666 - 0.21057703,PySRFunction(X=>x0*(x0 + (x0 + x0)*0.2299812 - 46.747383) + (x0*x0*x0 + 0.80743116)*64.02666 - 0.21057703)
12,25,12.153507,(((x0 * (x0 * x0)) + 0.80743116) * 64.02666) + ((x0 * (x0 + ((((x0 - -0.6218991) + x0) * 0.2299812) + -46.747383))) + -0.21057703),0.00011731862335584236,x0*(x0 + (x0 + x0 - 1*(-0.6218991))*0.2299812 - 46.747383) + (x0*x0*x0 + 0.80743116)*64.02666 - 0.21057703,PySRFunction(X=>x0*(x0 + (x0 + x0 - 1*(-0.6218991))*0.2299812 - 46.747383) + (x0*x0*x0 + 0.80743116)*64.02666 - 0.21057703)
13,27,12.150484,(x0 * (((x0 / (((x0 + x0) * (x0 + 0.80743116)) * 69.43759)) + -46.65811) + x0)) + ((((x0 * x0) * x0) + 0.80743116) * 64.02666),0.00012438286434471847,x0*(x0 + x0/(((x0 + x0)*(x0 + 0.80743116)*69.43759)) - 46.65811) + (x0*x0*x0 + 0.80743116)*64.02666,PySRFunction(X=>x0*(x0 + x0/(((x0 + x0)*(x0 + 0.80743116)*69.43759)) - 46.65811) + (x0*x0*x0 + 0.80743116)*64.02666)
