ID,loss,complexity,MSE,expanded_form,substituted_form
0,0.0030791257,21,4118.885984951739,-14.632939*x1*x4*x6 + 0.0133939197661713*x1*x4 + 19.1611569465764*x1*x5 - 44.35172*x1*x6 + x1,-14.632939*A_val*dx*p - 44.35172*A_val*dx + 19.1611569465764*c*dx + 0.0133939197661713*dx*p + dx
1,0.0010655056,35,1425.260591785779,0.00284573668200432*x0*x1*x2**2*x3*x5*x7 + 0.00212266317380384*x0*x1*x2**2*x3*x5 - 1.48384786438044*x0*x1*x2**2*x5*x7 - 1.10681681729928*x0*x1*x2**2*x5 - 0.00101534083462594*x0*x1*x2*x3*x5*x7 - 0.00075735278395532*x0*x1*x2*x3*x5 + 1.29589555925778*x0*x1*x2*x5*x7**2 + 2.85491246252594*x0*x1*x2*x5*x7 + 1.40849505526637*x0*x1*x2*x5 - 0.462367332524286*x0*x1*x5*x7**2 - 0.82971830529899*x0*x1*x5*x7 - 0.361642432110817*x0*x1*x5 - 0.00351890138560581*x1*x2*x3*x5*x7 - 0.00262478339289349*x1*x2*x3*x5 + 1.83485504439536*x1*x2*x5*x7 + 1.36863654906506*x1*x2*x5 + x1*x5**2 - 1.60244224559133*x1*x5*x7**2 - 2.87558305015354*x1*x5*x7 - 1.36204472034268*x1*x5,0.00284573668200432*A**2*c*dx*p_val*w*x - 1.48384786438044*A**2*c*dx*p_val*x + 0.00212266317380384*A**2*c*dx*w*x - 1.10681681729928*A**2*c*dx*x + 1.29589555925778*A*c*dx*p_val**2*x - 0.00101534083462594*A*c*dx*p_val*w*x - 0.00351890138560581*A*c*dx*p_val*w + 2.85491246252594*A*c*dx*p_val*x + 1.83485504439536*A*c*dx*p_val - 0.00075735278395532*A*c*dx*w*x - 0.00262478339289349*A*c*dx*w + 1.40849505526637*A*c*dx*x + 1.36863654906506*A*c*dx + c**2*dx - 0.462367332524286*c*dx*p_val**2*x - 1.60244224559133*c*dx*p_val**2 - 0.82971830529899*c*dx*p_val*x - 2.87558305015354*c*dx*p_val - 0.361642432110817*c*dx*x - 1.36204472034268*c*dx
2,0.0013191849,23,1764.5936532161584,-211.59819*x0*x1*x6*x7**3 - 357.158730506647*x0*x1*x6*x7**2 - 143.981928036506*x0*x1*x6*x7 + 0.30961242*x0*x1*x7**3 + 0.643770713187939*x0*x1*x7**2 + 0.415204430060684*x0*x1*x7 + 0.0824519767873445*x0*x1 - 211.59819*x1*x6*x7**2 - 216.318924459081*x1*x6*x7 + 0.30961242*x1*x7**2 + 0.437692612128958*x1*x7 + 0.123876122381423*x1,-211.59819*A_val*dx*p_val**3*x - 357.158730506647*A_val*dx*p_val**2*x - 211.59819*A_val*dx*p_val**2 - 143.981928036506*A_val*dx*p_val*x - 216.318924459081*A_val*dx*p_val + 0.30961242*dx*p_val**3*x + 0.643770713187939*dx*p_val**2*x + 0.30961242*dx*p_val**2 + 0.415204430060684*dx*p_val*x + 0.437692612128958*dx*p_val + 0.0824519767873445*dx*x + 0.123876122381423*dx
