ID,set_equation,picked_equation,loss,complexity,MSE,%diff_to_set_coeff_0,%diff_to_set_coeff_1,%diff_to_set_coeff_2,%diff_to_set_coeff_3,bad_equation
0,-92.69764368322522 + 70.84421840410101*x0 + -28.686824170359642*x0**2 + 11.572175528076414*x0**3,111.65092*x0/(x0 + 2.8389773) - 264.169582558888/(x0 + 2.8389773),0.7291117,9,164.67997803623675,-100.000000000000,-100.0 + 157.600609499472/(x0 + 2.8389773),-100.000000000000,-100.000000000000,1
1,43.469984988882715 + -36.7773985306916*x0 + 78.94607578374865*x0**2 + -57.09393056313523*x0**3,19.0219229020305*0.10020511**x0 + 28.765192,26.028238,7,8155.488299299688,-33.8274627714811,-100.000000000000,-100.000000000000,-100.000000000000,1
2,-79.65066338679219 + 34.68301337428764*x0 + 38.00260927602588*x0**2 + 37.95500190438804*x0**3,38.5878751648281*x0**3 + 37.2803713203181*x0**2 + 34.20104*x0 - 78.997545656788,0.5554846,15,163.83221828378717,-0.819977765699903,-1.38965253418538,-1.90049570139226,1.66743045365756,0
3,58.618585249042496 + 51.4920796609276*x0 + -72.45680590748557*x0**2 + 47.14220281611489*x0**3,47.812374*x0**3 - 72.48713*x0**2 + 50.899277*x0 + 58.56153,2.9439483,15,23.507232564671277,-0.0973330366130436,-1.15125018222448,0.0418512686760412,1.42159496979641,0
4,-45.93710029868865 + -37.52994894264701*x0 + -8.088763220727358*x0**2 + -95.38703655981536*x0**3,-95.089676*x0**3 - 8.1814970854635*x0**2 - 37.647243*x0 - 45.842415,2.5624456,13,11.700370516821412,-0.206119450450703,0.312534550825637,1.14645295214620,-0.311741060986721,0
5,39.26437548792339 + -24.492922284686202*x0 + 33.824969762120446*x0**2 + -33.083292942903114*x0**3,-33.2724525088145*x0**3 + 33.2724525088145*x0**2 - 24.3424589799737*x0 + 39.68093,6.8052173,13,59.24587445032506,1.06089682288396,-0.614313404352467,-1.63345971095217,0.571767647911593,0
6,-46.71497048640176 + 28.79601853460173*x0 + 94.30120424571294*x0**2 + -5.410229795144076*x0**3,94.40275*x0**2 + 24.624185123005*x0 - 46.830257,2.900957,9,928.6085772467054,0.246787084306948,-14.4875355132300,0.107682351566232,-100.000000000000,1
7,97.54205141515487 + 52.471276246192446*x0 + -68.56926677423894*x0**2 + -73.54310820681347*x0**3,-74.194214*x0**3 - 68.42342*x0**2 + 52.895958*x0 + 97.57307,4.3374543,13,28.87615006257957,0.0318002178497438,0.809360442873488,-0.212699918053872,0.885338965216877,0
8,-21.31770683472432 + -91.35506204392698*x0 + 84.21035259188042*x0**2 + -56.04908475381869*x0**3,33.330013*0.14395767**x0 - 33.330013*x0 - 52.0416222842546,22.53116,9,5361.8800450204735,144.123923308131,-63.5159647924341,-100.000000000000,-100.000000000000,1
9,99.24615526030522 + -70.30048941784268*x0 + 94.43514451054543*x0**2 + 62.891726135635565*x0**3,62.48351*x0**3 + 94.383959914069*x0**2 - 70.114146201624*x0 + 99.26177,16.750498,13,12.66558732864539,0.0157333446860770,-0.265066741016712,-0.0542007922386374,-0.649077646167928,0
