ID,loss,complexity,MSE,expanded_form,substituted_form
0,6.081518e-12,29,4.014836442556166e-07,-6.5960185861312e-6*x0**3*x1**2 - 3.85040045498253e-5*x0**3*x1 - 6.01713682416958e-7*x0**2*x1**2 + 5.16655954486778e-6*x0**2*x1 + 1.9988506150828e-7*x0*x1**2 + 3.12453834373492e-6*x0*x1 + 0.00014492076*x0 + 8.67904e-6*x1 + 7.5857665e-6,-6.5960185861312e-6*dx**2*x**3 - 6.01713682416958e-7*dx**2*x**2 + 1.9988506150828e-7*dx**2*x - 3.85040045498253e-5*dx*x**3 + 5.16655954486778e-6*dx*x**2 + 3.12453834373492e-6*dx*x + 8.67904e-6*dx + 0.00014492076*x + 7.5857665e-6
1,7.004662e-12,29,4.6242683153379094e-07,-3.01854965382591e-6*x0**3*x1**2 - 4.23452559435005e-5*x0**3*x1 + 1.57525112691089e-7*x0**2*x1**2 + 2.20981662699448e-6*x0**2*x1 + 2.04254851198074e-7*x0*x1**2 + 2.86535752053025e-6*x0*x1 + 0.00013735067*x0 + 8.727391e-6*x1 + 6.138404e-6,-3.01854965382591e-6*dx**2*x**3 + 1.57525112691089e-7*dx**2*x**2 + 2.04254851198074e-7*dx**2*x - 4.23452559435005e-5*dx*x**3 + 2.20981662699448e-6*dx*x**2 + 2.86535752053025e-6*dx*x + 8.727391e-6*dx + 0.00013735067*x + 6.138404e-6
2,6.4106455e-12,31,4.23211431349295e-07,0.00175936559890853*x0**5 + 7.03461896298543e-5*x0**4*x1 - 3.61037724779669e-6*x0**3*x1**2 + 3.8585107263356e-6*x0**2*x1 + 2.489735685956e-5*x0**2 + 2.6819444e-7*x0*x1**2 + 1.73054661604408e-6*x0*x1 + 0.00012478414783998*x0 + 8.673402e-6*x1 + 6.491621e-6,-3.61037724779669e-6*dx**2*x**3 + 2.6819444e-7*dx**2*x + 7.03461896298543e-5*dx*x**4 + 3.8585107263356e-6*dx*x**2 + 1.73054661604408e-6*dx*x + 8.673402e-6*dx + 0.00175936559890853*x**5 + 2.489735685956e-5*x**2 + 0.00012478414783998*x + 6.491621e-6
3,6.177012e-12,29,4.0778781352683367e-07,-6.0388165632236e-6*x0**3*x1**2 - 2.71364246703947e-5*x0**3*x1 - 3.57473785276584e-7*x0**2*x1**2 + 7.05376420521131e-6*x0**2*x1 + 2.11956383476246e-7*x0*x1**2 + 2.85135846499969e-6*x0*x1 + 0.00014362649*x0 + 8.660132e-6*x1 + 6.7764164599144e-6,-6.0388165632236e-6*dx**2*x**3 - 3.57473785276584e-7*dx**2*x**2 + 2.11956383476246e-7*dx**2*x - 2.71364246703947e-5*dx*x**3 + 7.05376420521131e-6*dx*x**2 + 2.85135846499969e-6*dx*x + 8.660132e-6*dx + 0.00014362649*x + 6.7764164599144e-6
4,8.316863e-12,27,5.490543439491907e-07,-4.18950616091285e-6*x0**3*x1**2 + 8.623411e-6*x0**2*x1 + 2.55916131776133e-7*x0*x1**2 + 1.06263090155813e-6*x0*x1 + 0.00013671246*x0 + 8.623411e-6*x1 + 6.4945719472986e-6,-4.18950616091285e-6*dx**2*x**3 + 2.55916131776133e-7*dx**2*x + 8.623411e-6*dx*x**2 + 1.06263090155813e-6*dx*x + 8.623411e-6*dx + 0.00013671246*x + 6.4945719472986e-6
5,7.369069e-12,31,4.864841741350136e-07,0.00013189523*x0**4*x1 + 6.51483088029632e-10*x0*x1**4 + 1.7475573e-6*x0*x1 + 0.00013189523*x0 + 8.702598e-6*x1 + 7.357978e-6,6.51483088029632e-10*dx**4*x + 0.00013189523*dx*x**4 + 1.7475573e-6*dx*x + 8.702598e-6*dx + 0.00013189523*x + 7.357978e-6
6,5.517625e-12,35,3.642570023872322e-07,-2.16739398597534e-8*x0**3*x1**4 - 1.82516962798999e-7*x0**3*x1**3 - 2.3839446e-9*x0**2*x1**4 - 2.00752761467718e-8*x0**2*x1**3 + 9.0911929956291e-10*x0*x1**4 + 7.65572362255615e-9*x0*x1**3 + 0.00013886997*x0 - 2.3839446e-9*x1**3 + 9.365759e-6*x1 + 8.0187865e-6,-2.16739398597534e-8*dx**4*x**3 - 2.3839446e-9*dx**4*x**2 + 9.0911929956291e-10*dx**4*x - 1.82516962798999e-7*dx**3*x**3 - 2.00752761467718e-8*dx**3*x**2 + 7.65572362255615e-9*dx**3*x - 2.3839446e-9*dx**3 + 9.365759e-6*dx + 0.00013886997*x + 8.0187865e-6
7,8.482865e-12,25,5.600132114049507e-07,6.3524359451408e-10*x0*x1**4 + 4.33617081403168e-9*x0*x1**3 + 0.00013266252*x0 - 2.8256357e-9*x1**3 + 9.426198e-6*x1 + 7.570926e-6,6.3524359451408e-10*dx**4*x + 4.33617081403168e-9*dx**3*x - 2.8256357e-9*dx**3 + 9.426198e-6*dx + 0.00013266252*x + 7.570926e-6
8,7.8001815e-12,27,5.149446858526111e-07,-3.2398989444413e-6*x0**3*x1**2 - 5.20836596606497e-5*x0**3*x1 - 2.30415224282026e-8*x0**2*x1**2 - 3.70408717306669e-7*x0**2*x1 + 1.90408459953514e-7*x0*x1**2 + 3.060950231717e-6*x0*x1 + 0.00013707239*x0 + 8.74401e-6*x1 + 6.32746e-6,-3.2398989444413e-6*dx**2*x**3 - 2.30415224282026e-8*dx**2*x**2 + 1.90408459953514e-7*dx**2*x - 5.20836596606497e-5*dx*x**3 - 3.70408717306669e-7*dx*x**2 + 3.060950231717e-6*dx*x + 8.74401e-6*dx + 0.00013707239*x + 6.32746e-6
9,5.841883e-12,29,3.856635278687719e-07,-5.3681815899549e-6*x0**3*x1**2 - 2.3992974496164e-5*x0**3*x1 - 2.24785893852374e-7*x0**2*x1**2 + 5.02566465281905e-6*x0**2*x1 + 2.29102918688719e-7*x0*x1**2 + 2.40239493717463e-6*x0*x1 + 0.0001414558*x0 + 8.703993e-6*x1 + 6.9485072e-6,-5.3681815899549e-6*dx**2*x**3 - 2.24785893852374e-7*dx**2*x**2 + 2.29102918688719e-7*dx**2*x - 2.3992974496164e-5*dx*x**3 + 5.02566465281905e-6*dx*x**2 + 2.40239493717463e-6*dx*x + 8.703993e-6*dx + 0.0001414558*x + 6.9485072e-6
