Complexity,Loss,Equation
1,3615.869,"-12.595851"
3,215.07884,"x0 * -84.52764"
5,47.093357,"(x0 * -84.64704) + -12.97971"
8,47.014954,"(x0 * -85.92245) + (sign(x0) + -12.97971)"
9,46.99962,"((x0 * -85.59642) + -12.97971) + tanh(sign(x0))"
10,46.87254,"(x0 * (sin(x0 * -85.33099) + -84.79154)) + -13.12376"
11,46.7424,"(x0 * (exp(sin(x0 * -85.59642)) + -85.59642)) + -12.97971"
14,46.70046,"((x0 * (sin(x0 * (x0 * -97.90216)) + -85.59642)) + -12.97971) + x0"
15,46.670807,"((x0 * (sin(x0 * (x0 * -97.90216)) + -85.59642)) + sign(x0)) + -12.97971"
17,46.609524,"((x0 * (sin(x0 * (sin(x0 * -86.44657) + -85.59642)) + -85.59642)) + x0) + -12.97971"
18,46.551907,"(x0 * (sin(x0 * (sin(x0 * -86.44657) + -85.59642)) + -85.59642)) + (sign(x0) + -12.97971)"
19,46.43566,"((x0 * (sin(x0 * -85.740715) + (sin((x0 * -97.90216) * x0) + -85.59642))) + x0) + -12.97971"
20,46.429676,"((x0 * ((sin(x0 * -85.740715) + sin((x0 * -97.90216) * x0)) + -85.59642)) + tanh(x0)) + -12.97971"
26,46.39015,"((x0 * (sin((x0 * -97.90216) * x0) + (sin(x0 * (sin((x0 * -97.90216) * x0) + -85.97921)) + -85.59642))) + x0) + -12.97971"
28,46.365845,"((x0 * ((sin((x0 * -97.90216) * x0) + sin(x0 * (sin((x0 * (x0 * -97.90216)) + -0.38278705) + -85.59642))) + -85.59642)) + x0) + -12.97971"
