,complexity,loss,equation,score,sympy_format,lambda_format
0,1,0.2873588,x1,0.0,x1,PySRFunction(X=>x1)
1,3,0.13626163,x1 * 2.832585,0.37307741072990935,x1*2.832585,PySRFunction(X=>x1*2.832585)
2,5,0.048634507,x0 + (x1 * 2.8321054),0.5151217440807639,x0 + x1*2.8321054,PySRFunction(X=>x0 + x1*2.8321054)
3,7,0.040090602,((x0 * 0.5040117) + x1) / 0.35340652,0.09659567839101402,(x0*0.5040117 + x1)/0.35340652,PySRFunction(X=>(x0*0.5040117 + x1)/0.35340652)
4,9,0.0153968865,((x7 * x0) / -0.3286316) + (x1 * 2.8302972),0.47848831455023544,x0*x7/(-0.3286316) + x1*2.8302972,PySRFunction(X=>x0*x7/(-0.3286316) + x1*2.8302972)
5,11,0.008721497,(x7 * ((x0 / -0.3128131) + -0.1576831)) + (x1 * 2.832585),0.28418720807812786,x1*2.832585 + x7*(x0/(-0.3128131) - 0.1576831),PySRFunction(X=>x1*2.832585 + x7*(x0/(-0.3128131) - 0.1576831))
6,13,0.0028685518,(x1 * 3.3011303) + (x7 * (((x0 / -0.3101944) + x1) + -0.1590315)),0.5559917971915722,x1*3.3011303 + x7*(x0/(-0.3101944) + x1 - 0.1590315),PySRFunction(X=>x1*3.3011303 + x7*(x0/(-0.3101944) + x1 - 0.1590315))
7,15,0.0019737487,((((x1 + (x0 / -0.48700324)) + -0.101916745) * x7) / 0.63738585) + (x1 * 3.5576632),0.1869363375862681,x1*3.5576632 + x7*(x0/(-0.48700324) + x1 - 0.101916745)/0.63738585,PySRFunction(X=>x1*3.5576632 + x7*(x0/(-0.48700324) + x1 - 0.101916745)/0.63738585)
8,17,0.0019351167,(x1 * 3.5774477) + (((x1 + -0.10253412) + (x0 / -0.49250206)) * ((x7 + -0.018351361) / 0.6512341)),0.009883496601050548,x1*3.5774477 + (x7 - 0.018351361)*(x0/(-0.49250206) + x1 - 0.10253412)/0.6512341,PySRFunction(X=>x1*3.5774477 + (x7 - 0.018351361)*(x0/(-0.49250206) + x1 - 0.10253412)/0.6512341)
9,19,0.0016424574,((x7 * (-1.673079 * (x7 * x1))) + (x1 / 0.30337113)) + (((x0 + 0.049424514) * x7) * -3.1935165),0.08198704988673075,x7*(-1.673079)*x7*x1 + x1/0.30337113 + (x0 + 0.049424514)*x7*(-3.1935165),PySRFunction(X=>x7*(-1.673079)*x7*x1 + x1/0.30337113 + (x0 + 0.049424514)*x7*(-3.1935165))
10,21,0.0015784891,((x1 + (((x0 + 0.04209881) * -1.0043813) * x7)) / (((x7 + x0) * -0.05667375) + 0.2756572)) + (x1 * x7),0.01986270563249397,x1*x7 + (x1 + (x0 + 0.04209881)*(-1.0043813)*x7)/(0.2756572 + (x0 + x7)*(-0.05667375)),PySRFunction(X=>x1*x7 + (x1 + (x0 + 0.04209881)*(-1.0043813)*x7)/(0.2756572 + (x0 + x7)*(-0.05667375)))
11,23,0.0013738743,((x7 * (x7 * x1)) * -1.7099137) + ((((0.039761618 + x0) * x7) * ((x0 * -0.76136804) + -3.234831)) + (x1 / 0.30224615)),0.0694167094016085,x7*x7*x1*(-1.7099137) + x1/0.30224615 + x7*(x0 + 0.039761618)*(x0*(-0.76136804) - 3.234831),PySRFunction(X=>x7*x7*x1*(-1.7099137) + x1/0.30224615 + x7*(x0 + 0.039761618)*(x0*(-0.76136804) - 3.234831))
12,25,0.0012657894,(((((x0 + 0.046960197) * (x7 * -0.90331817)) + x1) / ((((x0 / x7) + 0.5653447) * 0.033055704) + 0.4340207)) + (x7 * x1)) * 1.6285013,0.04096937286287437,(x1*x7 + (x1 + (x0 + 0.046960197)*x7*(-0.90331817))/((x0/x7 + 0.5653447)*0.033055704 + 0.4340207))*1.6285013,PySRFunction(X=>(x1*x7 + (x1 + (x0 + 0.046960197)*x7*(-0.90331817))/((x0/x7 + 0.5653447)*0.033055704 + 0.4340207))*1.6285013)
13,27,0.0007584853,(((x7 * ((x0 + 0.0379081) * -1.1371298)) + x1) / (((x0 + x7) * -0.094271585) + 0.28757772)) + (x7 * (x1 * ((x7 * x7) + x0))),0.25606390995529354,x1*x7*(x0 + x7*x7) + (x1 + x7*(x0 + 0.0379081)*(-1.1371298))/(0.28757772 + (x0 + x7)*(-0.094271585)),PySRFunction(X=>x1*x7*(x0 + x7*x7) + (x1 + x7*(x0 + 0.0379081)*(-1.1371298))/(0.28757772 + (x0 + x7)*(-0.094271585)))
14,29,0.00067283254,((x7 * ((x7 * x7) + (x0 * 1.5538559))) * x1) + ((x1 + ((x0 + 0.03682365) * (x7 * -1.1486889))) / (((x7 + x0) * -0.10422174) + 0.28476554)),0.05991347285700767,x1*x7*(x0*1.5538559 + x7*x7) + (x1 + (x0 + 0.03682365)*x7*(-1.1486889))/(0.28476554 + (x0 + x7)*(-0.10422174)),PySRFunction(X=>x1*x7*(x0*1.5538559 + x7*x7) + (x1 + (x0 + 0.03682365)*x7*(-1.1486889))/(0.28476554 + (x0 + x7)*(-0.10422174)))
15,31,0.00057652075,((x1 + ((-1.1486473 * x7) * (x0 + 0.032065824))) / (((x7 + (x0 * 1.4369848)) * -0.098766394) + 0.28749067)) + (((x7 * x7) + (x0 * 2.096107)) * (x1 * x7)),0.07724257020392344,x1*x7*(x0*2.096107 + x7*x7) + (x1 - 1.1486473*x7*(x0 + 0.032065824))/(0.28749067 + (x0*1.4369848 + x7)*(-0.098766394)),PySRFunction(X=>x1*x7*(x0*2.096107 + x7*x7) + (x1 - 1.1486473*x7*(x0 + 0.032065824))/(0.28749067 + (x0*1.4369848 + x7)*(-0.098766394)))
16,33,0.00048350106,((((x0 + 0.02016635) * (x7 * -1.151678)) + x1) / ((((x0 * 1.645609) + x7) * -0.098430194) + 0.28603208)) + ((x7 * ((x0 * 2.349731) + (x7 * (x1 + x7)))) * x1),0.0879789124422727,x1*x7*(x0*2.349731 + x7*(x1 + x7)) + (x1 + (x0 + 0.02016635)*x7*(-1.151678))/(0.28603208 + (x0*1.645609 + x7)*(-0.098430194)),PySRFunction(X=>x1*x7*(x0*2.349731 + x7*(x1 + x7)) + (x1 + (x0 + 0.02016635)*x7*(-1.151678))/(0.28603208 + (x0*1.645609 + x7)*(-0.098430194)))
17,35,0.00047569218,((((x0 + 0.02016635) * (x7 * -1.151678)) + x1) / ((((x0 * 1.645609) + x7) * -0.098430194) + 0.28603208)) + (x7 * ((((x0 * 2.2692432) + (x7 * (x1 + x7))) * x1) * 1.1172386)),0.00814127143369859,x7*(x0*2.2692432 + x7*(x1 + x7))*x1*1.1172386 + (x1 + (x0 + 0.02016635)*x7*(-1.151678))/(0.28603208 + (x0*1.645609 + x7)*(-0.098430194)),PySRFunction(X=>x7*(x0*2.2692432 + x7*(x1 + x7))*x1*1.1172386 + (x1 + (x0 + 0.02016635)*x7*(-1.151678))/(0.28603208 + (x0*1.645609 + x7)*(-0.098430194)))
18,37,0.0003790271,((((x0 + 0.0192597) * (x7 * -1.177489)) + x1) / ((((x0 * 1.645423) + x7) * -0.10402987) + 0.28503507)) + (((x7 * (x1 + x7)) + (x0 * 2.4607735)) * ((-2.0611553 / x3) + (x1 * x7))),0.11358162894354555,(x0*2.4607735 + x7*(x1 + x7))*(x1*x7 - 2.0611553/x3) + (x1 + (x0 + 0.0192597)*x7*(-1.177489))/(0.28503507 + (x0*1.645423 + x7)*(-0.10402987)),PySRFunction(X=>(x0*2.4607735 + x7*(x1 + x7))*(x1*x7 - 2.0611553/x3) + (x1 + (x0 + 0.0192597)*x7*(-1.177489))/(0.28503507 + (x0*1.645423 + x7)*(-0.10402987)))
