,complexity,loss,equation,score,sympy_format,lambda_format
0,1,0.40954605,x0,0.0,x0,PySRFunction(X=>x0)
1,3,0.30894068,0.0069914698 * x1,0.14095003341237614,0.0069914698*x1,PySRFunction(X=>0.0069914698*x1)
2,5,0.22122888,(x1 * 0.0069914698) + x0,0.16697573132688703,x0 + x1*0.0069914698,PySRFunction(X=>x0 + x1*0.0069914698)
3,7,0.18207757,((x6 * -36.714252) - -0.038124427) * x1,0.09738250831885724,x1*(x6*(-36.714252) - 1*(-0.038124427)),PySRFunction(X=>x1*(x6*(-36.714252) - 1*(-0.038124427)))
4,9,0.0944395,(((x6 * -36.714252) - -0.038124427) * x1) + x0,0.3282366936151667,x0 + x1*(x6*(-36.714252) - 1*(-0.038124427)),PySRFunction(X=>x0 + x1*(x6*(-36.714252) - 1*(-0.038124427)))
5,11,0.08604488,(((x6 * -35.046654) - -0.03671754) * x1) + (x0 * 1.4117264),0.04654519861984799,x0*1.4117264 + x1*(x6*(-35.046654) - 1*(-0.03671754)),PySRFunction(X=>x0*1.4117264 + x1*(x6*(-35.046654) - 1*(-0.03671754)))
6,13,0.055372406,(((x6 * -46.095127) - -0.047282964) * (x1 - (x1 * x2))) + x0,0.22039381878626288,x0 + (x6*(-46.095127) - 1*(-0.047282964))*(-x1*x2 + x1),PySRFunction(X=>x0 + (x6*(-46.095127) - 1*(-0.047282964))*(-x1*x2 + x1))
7,15,0.046838183,(((x6 * -46.095127) - -0.047282964) * (x1 - (x2 * x1))) + (x0 * 1.4117264),0.08369131833913211,x0*1.4117264 + (x6*(-46.095127) - 1*(-0.047282964))*(-x1*x2 + x1),PySRFunction(X=>x0*1.4117264 + (x6*(-46.095127) - 1*(-0.047282964))*(-x1*x2 + x1))
8,17,0.025516354,((x7 * -3.1591167) * x0) - ((x1 * ((0.070018925 * x7) - -0.061259575)) * (x2 - 0.78888077)),0.3036895832073196,x7*(-3.1591167)*x0 - x1*(x2 - 1*0.78888077)*(0.070018925*x7 - 1*(-0.061259575)),PySRFunction(X=>x7*(-3.1591167)*x0 - x1*(x2 - 1*0.78888077)*(0.070018925*x7 - 1*(-0.061259575)))
9,19,0.015905384,(x1 * 0.08797571) - ((x7 * (x0 * 3.0229888)) - ((x1 * x7) * ((x7 * 0.13491626) - -0.21307564))),0.23633095583528452,x1*0.08797571 - (x7*x0*3.0229888 - x1*x7*(x7*0.13491626 - 1*(-0.21307564))),PySRFunction(X=>x1*0.08797571 - (x7*x0*3.0229888 - x1*x7*(x7*0.13491626 - 1*(-0.21307564))))
10,21,0.009188421,((x1 * 0.08682676) - ((x7 * 3.3295338) * (x0 - x5))) - ((x7 * ((x7 * -0.12648368) - 0.20521724)) * x1),0.27435678192403934,-x1*x7*(x7*(-0.12648368) - 1*0.20521724) + x1*0.08682676 - 3.3295338*x7*(x0 - x5),PySRFunction(X=>-x1*x7*(x7*(-0.12648368) - 1*0.20521724) + x1*0.08682676 - 3.3295338*x7*(x0 - x5))
11,23,0.004743457,((x1 * 0.005065318) - ((x7 * (x0 - x5)) * 3.2289164)) - (((x7 * 0.101045474) - -0.07962901) * (x1 * (x2 - 0.5333535))),0.3305889548196945,-x1*(x2 - 1*0.5333535)*(x7*0.101045474 - 1*(-0.07962901)) + x1*0.005065318 - 3.2289164*x7*(x0 - x5),PySRFunction(X=>-x1*(x2 - 1*0.5333535)*(x7*0.101045474 - 1*(-0.07962901)) + x1*0.005065318 - 3.2289164*x7*(x0 - x5))
12,31,0.0047285873,(((x1 + x0) * ((x7 * -2.4521043) - 2.1629)) * -0.022014862) - (((x0 - x5) * (x7 * 3.1297095)) - (x1 * (((x7 * -2.586936) - 2.032999) * (x2 * 0.039060548)))),0.00039246311947527273,(x0 + x1)*(x7*(-2.4521043) - 1*2.1629)*(-0.022014862) - (-0.039060548*x1*x2*(x7*(-2.586936) - 1*2.032999) + (x0 - x5)*x7*3.1297095),PySRFunction(X=>(x0 + x1)*(x7*(-2.4521043) - 1*2.1629)*(-0.022014862) - (-0.039060548*x1*x2*(x7*(-2.586936) - 1*2.032999) + (x0 - x5)*x7*3.1297095))
13,33,0.004443705,((x1 * ((x7 * 0.05484606) - -0.048286427)) - (((x0 - x5) * x7) * 3.17207)) - (((0.81239694 - (x0 * -0.37019947)) * ((x2 * ((x7 * -2.586569) - 2.0381103)) * x5)) * x1),0.03106900094083892,-x1*x2*x5*(0.81239694 - (-0.37019947)*x0)*(x7*(-2.586569) - 1*2.0381103) + x1*(x7*0.05484606 - 1*(-0.048286427)) - 3.17207*x7*(x0 - x5),PySRFunction(X=>-x1*x2*x5*(0.81239694 - (-0.37019947)*x0)*(x7*(-2.586569) - 1*2.0381103) + x1*(x7*0.05484606 - 1*(-0.048286427)) - 3.17207*x7*(x0 - x5))
14,35,0.0040243925,((x1 * ((x7 * 0.05484606) - -0.048286427)) - (((x0 - x5) * 3.17207) * x7)) - (((0.81239694 - (x0 * (x2 + -0.46226785))) * x2) * ((((x7 * -2.586569) - 2.0381103) * x1) * x5)),0.04955726006684257,-x1*x2*x5*(0.81239694 - x0*(x2 - 0.46226785))*(x7*(-2.586569) - 1*2.0381103) + x1*(x7*0.05484606 - 1*(-0.048286427)) - 3.17207*x7*(x0 - x5),PySRFunction(X=>-x1*x2*x5*(0.81239694 - x0*(x2 - 0.46226785))*(x7*(-2.586569) - 1*2.0381103) + x1*(x7*0.05484606 - 1*(-0.048286427)) - 3.17207*x7*(x0 - x5))
15,37,0.0039792103,((((x7 * 0.05484606) - -0.048286427) * x1) - (((x0 - x5) * x7) * 3.17207)) - ((x2 * ((x7 * -2.586569) - 2.0381103)) * (x5 * (x1 * (0.81239694 - ((x0 * 1.4577899) * (x2 + -0.3988058)))))),0.005645292639265537,-x1*x2*x5*(0.81239694 - 1.4577899*x0*(x2 - 0.3988058))*(x7*(-2.586569) - 1*2.0381103) + x1*(x7*0.05484606 - 1*(-0.048286427)) - 3.17207*x7*(x0 - x5),PySRFunction(X=>-x1*x2*x5*(0.81239694 - 1.4577899*x0*(x2 - 0.3988058))*(x7*(-2.586569) - 1*2.0381103) + x1*(x7*0.05484606 - 1*(-0.048286427)) - 3.17207*x7*(x0 - x5))
16,39,0.003225889,((x1 * ((x7 * 0.056266837) - -0.04947329)) - ((x0 - x5) * (x7 * 3.2042038))) - ((x5 * ((((x7 * -2.6075375) - 2.0592315) * x2) * x1)) * (0.88621163 - (((x0 * 1.5221475) + x7) * (x2 + -0.3586042)))),0.10493740567405918,-x1*x2*x5*(0.88621163 - (x2 - 0.3586042)*(x0*1.5221475 + x7))*(x7*(-2.6075375) - 1*2.0592315) + x1*(x7*0.056266837 - 1*(-0.04947329)) - 3.2042038*x7*(x0 - x5),PySRFunction(X=>-x1*x2*x5*(0.88621163 - (x2 - 0.3586042)*(x0*1.5221475 + x7))*(x7*(-2.6075375) - 1*2.0592315) + x1*(x7*0.056266837 - 1*(-0.04947329)) - 3.2042038*x7*(x0 - x5))
