Complexity,Loss,Equation
1,1.6171e-8,"5.6314895e-9"
3,1.617089e-8,"x0 * -4.0282536e-8"
5,1.6170667e-8,"(x0 + -4.595827) * -1.0106706e-7"
7,1.6170613e-8,"((x0 * 0.24632873) + -1.6861982) * -4.1029344e-7"
8,1.6082227e-8,"sin((x0 * x0) * -2.467881) * 8.402352e-6"
10,1.5880053e-8,"x0 * (sin(x0 * (x0 * -2.2383177)) * -3.1062743e-6)"
12,1.5861454e-8,"(x0 + -1.4805264) * (sin((x0 * x0) * -2.2383177) * -3.1062743e-6)"
14,1.5595113e-8,"((x0 * x0) * sin((x0 * (x0 * -2.2356768)) + 0.25238863)) * -4.650921e-7"
18,1.5427792e-8,"(x0 * x0) * ((sin((x0 + 0.15565929) * ((x0 * 1.2456337) + x0)) * 5.6620635e-8) * x0)"
