point_id,measurementpart_id,t,x,y,z,q,statusbyte
1,1,0.100000001490116,-0.35,2.32724627835523e-06,-2.04275670512288e-06,2.3272463130339e-07,327936
2,1,0.200000002980232,-0.347999999905005,2.75456420695264e-06,-1.70594057635753e-06,5.08181056103275e-07,327936
3,1,0.300000004470348,-0.34599999981001,2.80545623354556e-06,-1.57013937496231e-06,7.88726683638286e-07,327936
4,1,0.400000005960464,-0.343999999715015,2.81007623925689e-06,-1.48129106491979e-06,1.06973431175131e-06,327936
5,1,0.500000007450581,-0.34199999962002,2.81878112673439e-06,-1.4214266457202e-06,1.35161242862506e-06,327936
6,1,0.600000008940697,-0.339999999525025,2.81931590961904e-06,-1.3709478707824e-06,1.63354402378808e-06,327936
7,1,0.700000010430813,-0.337999999430031,2.81131622159592e-06,-1.33036564875511e-06,1.91467565013686e-06,327936
8,1,0.800000011920929,-0.335999999335036,2.79801577107719e-06,-1.29231216305925e-06,2.19447723141394e-06,327936
9,1,0.900000013411045,-0.333999999240041,2.80373001260159e-06,-1.26709721826046e-06,2.47485023685199e-06,327936
10,1,1.00000001490116,-0.331999999145046,2.79903701994044e-06,-1.23604638702091e-06,2.75475394301692e-06,327936
11,1,1.10000001639128,-0.329999999050051,2.79055109331239e-06,-1.21092864446837e-06,3.0338090565064e-06,327936
12,1,1.20000001788139,-0.327999998955056,2.79047799267573e-06,-1.1898472394023e-06,3.31285685993211e-06,327936
13,1,1.30000001937151,-0.325999998860061,2.77491631095472e-06,-1.16378123493632e-06,3.59034849516253e-06,327936
14,1,1.40000002086163,-0.323999998765066,2.77236301826633e-06,-1.14581212073972e-06,3.86758480112031e-06,327936
15,1,1.50000002235174,-0.321999998670071,2.76183459391177e-06,-1.12317457023892e-06,4.14376826462694e-06,327936
16,1,1.60000002384186,-0.319999998575076,2.76499554274778e-06,-1.10586211121699e-06,4.42026782302188e-06,327936
17,1,1.70000002533197,-0.317999998480082,2.75432103080675e-06,-1.08677443222405e-06,4.69569993020682e-06,327936
18,1,1.80000002682209,-0.315999998385087,2.75884372058499e-06,-1.07763185042131e-06,4.97158430637631e-06,327936
19,1,1.90000002831221,-0.313999998290092,2.75378636160895e-06,-1.06070854144491e-06,5.24696294664067e-06,327936
20,1,2.00000002980232,-0.311999998195097,2.74926355814387e-06,-1.04164530512207e-06,5.52188930655178e-06,327936
21,1,2.10000003129244,-0.309999998100102,2.75959757800592e-06,-1.03588251931797e-06,5.79784906846449e-06,327936
