point_id,measurementpart_id,t,x,y,z,q,statusbyte
1,1,0.0199999995529652,-0.35,5.55316375994153e-06,-4.28492376158829e-06,1.11063272716373e-07,327936
2,1,0.0399999991059303,-0.347999999905005,6.30883619123779e-06,-3.59786918124883e-06,2.37239993720859e-07,327936
3,1,0.0599999986588955,-0.34599999981001,6.41429164716101e-06,-3.25183759741776e-06,3.65525823796667e-07,327936
4,1,0.0799999982118607,-0.343999999715015,6.48801574243407e-06,-3.02915736938303e-06,4.9528613574498e-07,327936
5,1,0.0999999977648258,-0.34199999962002,6.51366894999228e-06,-2.84705993180978e-06,6.25559511832988e-07,327936
6,1,0.119999997317791,-0.339999999525025,6.53688948659692e-06,-2.70046257355716e-06,7.5629729864271e-07,327936
7,1,0.139999996870756,-0.337999999430031,6.55925987302908e-06,-2.5725153136591e-06,8.87482493171073e-07,327936
8,1,0.159999996423721,-0.335999999335036,6.57598866382614e-06,-2.45891396843945e-06,1.0190022635079e-06,327936
9,1,0.179999995976686,-0.333999999240041,6.59269358038728e-06,-2.36624805438623e-06,1.15085613216848e-06,327936
10,1,0.199999995529652,-0.331999999145046,6.60893601889256e-06,-2.2742387955077e-06,1.28303484959191e-06,327936
11,1,0.219999995082617,-0.329999999050051,6.60686896480911e-06,-2.17476485886436e-06,1.41517222593459e-06,327936
12,1,0.239999994635582,-0.327999998955056,6.62853426547372e-06,-2.10344796869322e-06,1.54774290828088e-06,327936
13,1,0.259999994188547,-0.325999998860061,6.6359018546791e-06,-2.03679951482627e-06,1.68046094240798e-06,327936
14,1,0.279999993741512,-0.323999998765066,6.63998707750579e-06,-1.96258906726143e-06,1.81326068098979e-06,327936
15,1,0.299999993294477,-0.321999998670071,6.65433253743686e-06,-1.90666378330206e-06,1.94634732876381e-06,327936
16,1,0.319999992847443,-0.319999998575076,6.66561516027286e-06,-1.84932821412076e-06,2.07965962898951e-06,327936
17,1,0.339999992400408,-0.317999998480082,6.68127438530064e-06,-1.79252754151094e-06,2.21328511370876e-06,327936
18,1,0.359999991953373,-0.315999998385087,6.69228904826014e-06,-1.73969021943776e-06,2.34713089168227e-06,327936
19,1,0.379999991506338,-0.313999998290092,6.67701885959104e-06,-1.67510859228059e-06,2.48067126588923e-06,327936
20,1,0.399999991059303,-0.311999998195097,6.70763199650537e-06,-1.63817355769424e-06,2.6148239028208e-06,327936
21,1,0.419999990612268,-0.309999998100102,6.70522490509029e-06,-1.59389560394629e-06,2.74892839792513e-06,327936
22,1,0.439999990165234,-0.307999998005107,6.70678116421186e-06,-1.53660846535786e-06,2.8830640182112e-06,327936
23,1,0.459999989718199,-0.305999997910112,6.7330173578739e-06,-1.49082268308121e-06,3.01772436235879e-06,327936
24,1,0.479999989271164,-0.303999997815117,6.74522323151905e-06,-1.46636136832967e-06,3.15262882397382e-06,327936
25,1,0.499999988824129,-0.301999997720122,6.73287092922692e-06,-1.41194357183849e-06,3.28728623954853e-06,327936
26,1,0.519999988377094,-0.299999997625127,6.75212913847645e-06,-1.38432142193778e-06,3.42232881929962e-06,327936
