point_id,measurementpart_id,t,x,y,z,q,statusbyte
1,1,0.5,-0.35,7.9610887837589e-07,-1.09917539248272e-06,3.98054439187945e-07,327936
2,1,1.0,-0.347999999905005,1.00641225841969e-06,-9.68869358075608e-07,9.01260568397788e-07,327936
3,1,1.5,-0.34599999981001,1.02994950879065e-06,-9.12506379791012e-07,1.41623532279311e-06,327936
4,1,2.0,-0.343999999715015,1.0382411090859e-06,-8.74987847510056e-07,1.93535587733606e-06,327936
5,1,2.5,-0.34199999962002,1.04021066249516e-06,-8.43110456116847e-07,2.45546120858364e-06,327936
6,1,3.0,-0.339999999525025,1.04084283236716e-06,-8.1466146184539e-07,2.97588262476722e-06,327936
7,1,3.5,-0.337999999430031,1.04084287499973e-06,-7.90929732374934e-07,3.49630406226709e-06,327936
8,1,4.0,-0.335999999335036,1.04142634427262e-06,-7.69240330100729e-07,4.0170172344034e-06,327936
9,1,4.5,-0.333999999240041,1.03923798633332e-06,-7.47891476748919e-07,4.53663622757006e-06,327936
10,1,5.0,-0.331999999145046,1.03709828636056e-06,-7.2800156658559e-07,5.05518537075034e-06,327936
11,1,5.5,-0.329999999050051,1.03532323691979e-06,-7.12464043317595e-07,5.57284698921023e-06,327936
12,1,6.0,-0.327999998955056,1.03537186646463e-06,-6.98166616075468e-07,6.09053292244255e-06,327936
13,1,6.5,-0.325999998860061,1.03153001873579e-06,-6.83139717239101e-07,6.60629793181045e-06,327936
14,1,7.0,-0.323999998765066,1.02982795624484e-06,-6.6952310362467e-07,7.12121190993287e-06,327936
15,1,7.5,-0.321999998670071,1.02990088635124e-06,-6.58994565583271e-07,7.63616235310849e-06,327936
16,1,8.0,-0.319999998575076,1.02669127954869e-06,-6.46156081529625e-07,8.14950799288283e-06,327936
17,1,8.5,-0.317999998480082,1.0255484710342e-06,-6.36843310530821e-07,8.66228222839993e-06,327936
18,1,9.0,-0.315999998385087,1.02742072272122e-06,-6.2962163838165e-07,9.17599258976054e-06,327936
19,1,9.5,-0.313999998290092,1.02754236763758e-06,-6.1962805375515e-07,9.68976377357933e-06,327936
20,1,10.0,-0.311999998195097,1.02866081874708e-06,-6.1340330148596e-07,1.02040941829529e-05,327936
21,1,10.5,-0.309999998100102,1.02953615055412e-06,-6.05136051490263e-07,1.07188622582299e-05,327936
22,1,11.0,-0.307999998005107,1.03216223124036e-06,-5.98716837885149e-07,1.12349433738501e-05,327936
23,1,11.5,-0.305999997910112,1.03627152725494e-06,-5.93343145283143e-07,1.17530791374776e-05,327936
24,1,12.0,-0.303999997815117,1.03979724030978e-06,-5.88650266308832e-07,1.22729777576325e-05,327936
25,1,12.5,-0.301999997720122,1.04135344258793e-06,-5.82717348152073e-07,1.27936544789264e-05,327936
26,1,13.0,-0.299999997625127,1.04500077213743e-06,-5.77854279981693e-07,1.33161548649952e-05,327936
27,1,13.5,-0.297999997530133,1.04784567156457e-06,-5.71605255572649e-07,1.38400777007774e-05,327936
28,1,14.0,-0.295999997435138,1.05088503232764e-06,-5.66815060665249e-07,1.43655202169413e-05,327936
29,1,14.5,-0.293999997340143,1.05467830735506e-06,-5.62730122055655e-07,1.48928593706188e-05,327936
30,1,15.0,-0.291999997245148,1.05421628404656e-06,-5.57842724902002e-07,1.54199675126421e-05,327936
31,1,15.5,-0.289999997150153,1.05783919934765e-06,-5.51642301616084e-07,1.59488871123159e-05,327936
32,1,16.0,-0.287999997055158,1.05978443798449e-06,-5.48140860701096e-07,1.64787793313081e-05,327936
33,1,16.5,-0.285999996960163,1.05706106978687e-06,-5.39484574346716e-07,1.70073098662016e-05,327936
34,1,17.0,-0.283999996865168,1.05949266071548e-06,-5.35059257344983e-07,1.75370561965593e-05,327936
35,1,17.5,-0.281999996770173,1.05747443512882e-06,-5.28858777215646e-07,1.80657934141237e-05,327936
36,1,18.0,-0.279999996675178,1.0582040204099e-06,-5.23509470440331e-07,1.85948954243287e-05,327936
