Complexity,Loss,Equation
1,1.6171e-8,"8.462468e-9"
3,6.601562e-10,"x3 * 1.0336913e-5"
5,5.609502e-10,"(x0 + x3) * 1.0368449e-5"
7,1.266926e-10,"(x0 * 0.00010584685) + (x3 * 1.0323014e-5)"
9,6.827462e-11,"((x1 + x0) * 0.0001249804) + (x3 * 1.03356215e-5)"
11,6.414413e-11,"(x3 * 1.0568714e-5) + (((x3 * 4.193824e-6) + 0.000107432184) * x0)"
13,4.684181e-12,"((x1 + x0) * ((x3 * 4.9079204e-6) + 0.0001260863)) + (x3 * 1.045111e-5)"
15,3.4528443e-12,"(((x1 * 1.1434066) + x0) * ((x3 * 4.9079204e-6) + 0.0001260863)) + (x3 * 1.045111e-5)"
17,3.0106796e-12,"(((x3 * 1.0557835e-5) + (x1 * 0.00017711235)) + -2.0359614e-6) + (((x3 * 4.388357e-6) + 0.00012930001) * x0)"
19,2.9329302e-12,"((((x2 + x3) * 1.0557835e-5) + (x1 * 0.00017711235)) + -2.0359614e-6) + (((x3 * 4.388357e-6) + 0.00012930001) * x0)"
21,1.6539577e-12,"(x1 * 0.0002103942) + ((((((x3 * 4.341136e-6) + 0.00011414155) * x0) + (x3 * 1.0552085e-5)) + (x2 * 0.00024794554)) + -2.5872907e-6)"
25,5.981628e-13,"(x1 * 0.00020946443) + (((x3 * 1.0457049e-5) + ((((((x3 * x0) + x3) * 4.8256866e-6) + 0.00011391988) * x0) + (x2 * 0.00024807465))) + -2.5674722e-6)"
27,5.407058e-13,"(((x2 * 0.00024807578) + (x3 * 1.0466569e-5)) + (x1 * 0.00020946565)) + (((((x3 + ((x0 * x3) * 0.87360215)) * 4.755784e-6) + 0.000113949456) * x0) + -2.5311808e-6)"
