Complexity,Loss,Equation
1,9.358294,"-31.458803"
3,8.807571,"x0 + -31.453098"
5,8.806209,"-31.45584 - (x0 / -0.956672)"
6,8.79393,"tanh(x0 * 1.7401714) - 31.44004"
7,8.793637,"tanh(1.8317628 * atan(x0)) - 31.44004"
10,8.793587,"sin(sin(asinh(x0 * 1.5137261)) * 1.2023531) - 31.44004"
12,8.740521,"-31.344574 + sin(x0 - (((x0 + 0.84620714) / x0) * -0.5753252))"
13,8.738394,"sin(asin(x0) - (((x0 + 0.84620714) / x0) * -0.5753252)) + -31.344574"
14,8.728969,"sin(((-1.1033516 - x0) - (x0 + (0.84620714 / x0))) * -0.5753252) + -31.344574"
15,8.727054,"sin(((-1.1033516 - x0) - (sinh(x0) + (0.84620714 / x0))) * -0.5753252) + -31.344574"
16,8.727007,"sin(((-1.1033516 - (1.1769888 * x0)) - (x0 + (0.84620714 / x0))) * -0.5753252) + -31.344574"
