ID,loss,complexity,MSE,expanded_form,substituted_form
0,6.874252e-11,25,9.195257102981026e-05,3.3369932*x1*x6/(-35.880849744636*x0 + x3) - 16.3023153256512*x6*x7**2/(-18.5540613175017*x0 + 0.51710206*x3 + 7.29381320860193 - 0.20327872*x3/x0) - 6.6016954478118*x6*x7**2/(-35.880849744636*x0 + x3),3.3369932*A_val*dx/(w - 35.880849744636*x) - 16.3023153256512*A_val*p_val**2/(0.51710206*w - 0.20327872*w/x - 18.5540613175017*x + 7.29381320860193) - 6.6016954478118*A_val*p_val**2/(w - 35.880849744636*x)
1,2.875127e-11,29,3.845883355586034e-05,0.38630554*x0**2*x6 + 0.00038390936*x0*x3*x6 - 1.546902*x1*x6/(-0.0406753*x0*x3/x7 - 0.4616061*x3) - 3.093804*x6*x7/(-0.0406753*x0*x3/x7 - 0.4616061*x3),-1.546902*A_val*dx/(-0.4616061*w - 0.0406753*w*x/p_val) - 3.093804*A_val*p_val/(-0.4616061*w - 0.0406753*w*x/p_val) + 0.00038390936*A_val*w*x + 0.38630554*A_val*x**2
2,3.3111576e-11,29,4.429131215270412e-05,-7.23737874667093e-7*x0**2*x3/x7 + 3.706906e-7*x0*x1*x7 - 7.23737874667093e-7*x0*x1/x7 + 3.706906e-7*x0*x3 + 3.3615906*x1*x6/x3 - 1.10750525e-5,3.3615906*A_val*dx/w + 3.706906e-7*dx*p_val*x - 7.23737874667093e-7*dx*x/p_val + 3.706906e-7*w*x - 1.10750525e-5 - 7.23737874667093e-7*w*x**2/p_val
